ダウンロードした時刻：2019/01/25 16:25:07

,,,東京,東京,東京,東京,東京,東京
2016,3,7,曇,8,1,雨後時々曇,8,1
2016,3,8,曇時々晴後一時霧雨,8,1,晴一時曇,8,1
2016,3,9,雨後曇,8,1,雨一時曇,8,1
2016,3,10,雨時々曇,8,1,曇,8,1
2016,3,11,曇,8,1,雨後時々曇,8,1
2016,3,12,曇一時雨後時々晴,8,1,曇時々晴後一時雨,8,1
2016,3,13,曇後一時雨,8,1,曇,8,1
2016,3,14,雨後晴一時曇,8,1,雨,8,1
2016,3,15,晴,8,1,快晴,8,1
2016,3,16,曇一時晴,8,1,曇,8,1
2016,3,17,晴時々薄曇,8,1,快晴,8,1
2016,3,18,雨時々曇,8,1,晴後薄曇,8,1
2016,3,19,曇一時晴,8,1,雨時々晴一時霧雨,8,1
2016,3,20,曇一時雨,8,1,晴時々曇,8,1
2016,3,21,曇一時晴,8,1,曇一時雨後晴,8,1
2016,3,22,晴後一時薄曇,8,1,晴一時曇,8,1
2016,3,23,曇,8,1,曇時々晴,8,1
2016,3,24,晴一時雨,8,1,曇時々雨一時晴,8,1
2016,3,25,曇一時晴,8,1,晴一時曇,8,1
2016,3,26,晴時々曇,8,1,曇後晴,8,1
2016,3,27,曇時々晴,8,1,晴時々曇,8,1
2016,3,28,晴時々曇、雷を伴う,8,1,曇一時雨後一時晴,8,1
2016,3,29,曇後一時晴,8,1,晴後薄曇,8,1
2016,3,30,薄曇後晴,8,1,薄曇,8,1
2016,3,31,薄曇後晴,8,1,晴後薄曇,8,1
2016,4,1,雨時々曇,8,1,曇,8,1
2016,4,2,雨時々曇,8,1,曇一時雨,8,1
2016,4,3,曇後雨,8,1,雨後曇,8,1
2016,4,4,雨時々曇,8,1,雨後曇,8,1
2016,4,5,曇時々晴,8,1,曇一時雨,8,1
2016,4,6,曇,8,1,薄曇一時晴,8,1
2016,4,7,曇時々晴,8,1,大雨後一時曇,8,1
2016,4,8,曇後一時晴,8,1,曇一時晴,8,1
2016,4,9,薄曇,8,1,薄曇,8,1
2016,4,10,曇一時晴,8,1,薄曇,8,1
2016,4,11,晴,8,1,曇後一時晴,8,1
2016,4,12,曇後一時雨,8,1,晴後一時薄曇,8,1
2016,4,13,雨一時曇,8,1,雨時々曇,8,1
2016,4,14,曇後時々晴,8,1,雨後曇,8,1
2016,4,15,晴一時曇,8,1,快晴,8,1
2016,4,16,曇時々晴,8,1,曇,8,1
2016,4,17,晴一時薄曇,8,1,曇時々雨一時晴,8,1
2016,4,18,曇一時雨,8,1,晴後雨時々曇,8,1
2016,4,19,晴時々曇,8,1,晴,8,1
2016,4,20,曇一時晴,8,1,晴後薄曇,8,1
2016,4,21,雨時々曇一時晴,8,1,曇時々雨,8,1
2016,4,22,曇,8,1,晴後曇,8,1
2016,4,23,雨時々曇,8,1,曇,8,1
2016,4,24,曇,8,1,雨後曇,8,1
2016,4,25,薄曇一時晴,8,1,薄曇一時晴,8,1
2016,4,26,薄曇時々晴,8,1,晴一時薄曇,8,1
2016,4,27,雨一時曇,8,1,曇,8,1
2016,4,28,雨後曇一時晴,8,1,雨後一時曇,8,1
2016,4,29,快晴,8,1,晴一時曇,8,1
2016,4,30,晴,8,1,晴,8,1
2016,5,1,曇一時晴,8,1,晴時々曇,8,1
2016,5,2,曇,8,1,曇,8,1
2016,5,3,曇後時々雨,8,1,曇,8,1
2016,5,4,快晴,8,1,晴一時雨,8,1
2016,5,5,薄曇一時晴,8,1,快晴,8,1
2016,5,6,雨後曇,8,1,曇後雨,8,1
2016,5,7,薄曇一時晴,8,1,晴時々薄曇,8,1
2016,5,8,薄曇,8,1,晴後薄曇,8,1
2016,5,9,雨後一時曇,8,1,曇後雨,8,1
2016,5,10,雨,8,1,曇,8,1
2016,5,11,曇後晴,8,1,曇一時雨,8,1
2016,5,12,晴,8,1,快晴,8,1
2016,5,13,薄曇一時晴,8,1,晴,8,1
2016,5,14,薄曇一時晴,8,1,薄曇時々晴,8,1
2016,5,15,曇一時晴,8,1,薄曇後時々晴,8,1
2016,5,16,晴後曇時々雨,8,1,曇後一時晴,8,1
2016,5,17,薄曇時々晴,8,1,大雨後一時曇,8,1
2016,5,18,快晴,8,1,晴,8,1
2016,5,19,薄曇,8,1,晴後薄曇,8,1
2016,5,20,曇後晴,8,1,曇,8,1
2016,5,21,曇時々晴一時雨,8,1,晴後時々曇,8,1
2016,5,22,晴後一時薄曇,8,1,快晴,8,1
2016,5,23,晴一時薄曇,8,1,薄曇後時々晴,8,1
2016,5,24,薄曇,8,1,薄曇一時晴,8,1
2016,5,25,薄曇一時晴,8,1,曇,8,1
2016,5,26,曇後雨,8,1,曇時々晴,8,1
2016,5,27,晴後曇,8,1,雨時々曇,8,1
2016,5,28,快晴,8,1,曇,8,1
2016,5,29,曇後雨,8,1,晴後曇,8,1
2016,5,30,曇時々雨,8,1,雨時々曇,8,1
2016,5,31,薄曇,8,1,曇,8,1
2016,6,1,晴一時曇,8,1,薄曇,8,1
2016,6,2,快晴,8,1,晴,8,1
2016,6,3,晴後薄曇,8,1,晴,8,1
2016,6,4,曇時々雨,8,1,薄曇,8,1
2016,6,5,晴後曇,8,1,曇一時雨,8,1
2016,6,6,曇,8,1,曇,8,1
2016,6,7,曇時々雨,8,1,曇時々雨,8,1
2016,6,8,曇後雨,8,1,曇,8,1
2016,6,9,曇一時晴,8,1,曇一時雨,8,1
2016,6,10,晴,8,1,晴,8,1
2016,6,11,曇,8,1,晴後薄曇,8,1
2016,6,12,曇後大雨,8,1,曇,8,1
2016,6,13,曇一時雨後時々晴,8,1,大雨,8,1
2016,6,14,曇,8,1,曇一時晴,8,1
2016,6,15,曇,8,1,曇時々雨,8,1
2016,6,16,雨後時々曇,8,1,曇時々雨,8,1
2016,6,17,晴一時曇,8,1,晴時々曇,8,1
2016,6,18,晴一時曇,8,1,晴,8,1
2016,6,19,雨時々曇,8,1,曇後一時雨,8,1
2016,6,20,曇,8,1,薄曇,8,1
2016,6,21,曇時々晴,8,1,雨時々曇一時晴,8,1
2016,6,22,雨時々曇,8,1,曇一時雨,8,1
2016,6,23,曇時々晴,8,1,雨後晴,8,1
2016,6,24,曇時々雨,8,1,曇後時々雨,8,1
2016,6,25,曇,8,1,曇一時雨,8,1
2016,6,26,晴時々薄曇,8,1,薄曇一時晴,8,1
2016,6,27,曇後雨,8,1,晴一時薄曇,8,1
2016,6,28,曇一時雨,8,1,雨時々曇,8,1
2016,6,29,雨時々曇,8,1,曇後一時雨,8,1
2016,6,30,曇,8,1,曇一時雨,8,1
2016,7,1,曇,8,1,曇一時晴,8,1
2016,7,2,薄曇時々晴,8,1,曇後時々晴,8,1
2016,7,3,晴後一時曇,8,1,曇一時晴,8,1
2016,7,4,曇時々晴,8,1,晴後一時雨、雷を伴う,8,1
2016,7,5,曇,8,1,曇一時雨,8,1
2016,7,6,快晴,8,1,曇一時晴,8,1
2016,7,7,曇,8,1,晴,8,1
2016,7,8,曇一時雨,8,1,曇,8,1
2016,7,9,晴時々曇,8,1,雨後時々曇,8,1
2016,7,10,晴一時薄曇,8,1,薄曇,8,1
2016,7,11,曇時々晴,8,1,晴後一時薄曇,8,1
2016,7,12,曇一時晴後時々雨,8,1,晴時々曇,8,1
2016,7,13,曇一時雨,8,1,雨時々曇,8,1
2016,7,14,曇時々雨、雷を伴う,8,1,曇時々晴後一時雨、雷を伴う,8,1
2016,7,15,曇,8,1,雨時々曇,8,1
2016,7,16,曇,8,1,曇,8,1
2016,7,17,曇,8,1,曇一時雨,8,1
2016,7,18,曇時々雨後時々晴,8,1,晴時々曇,8,1
2016,7,19,曇時々雨,8,1,晴一時曇,8,1
2016,7,20,曇後雨,8,1,曇後晴,8,1
2016,7,21,曇時々雨,8,1,雨後一時曇,8,1
2016,7,22,曇,8,1,雨後時々曇,8,1
2016,7,23,薄曇,8,1,曇後一時晴,8,1
2016,7,24,曇時々晴,8,1,晴一時曇,8,1
2016,7,25,曇,8,1,曇,8,1
2016,7,26,雨時々曇,8,1,曇時々雨,8,1
2016,7,27,曇,8,1,曇後一時晴,8,1
2016,7,28,晴一時曇,8,1,曇,8,1
2016,7,29,快晴,8,1,晴,8,1
2016,7,30,晴,8,1,晴,8,1
2016,7,31,曇時々雨,8,1,曇時々晴後一時雨,8,1
2016,8,1,曇後一時雨、雷を伴う,8,1,曇時々晴一時雨、雷を伴う,8,1
2016,8,2,曇時々雨、雷を伴う,8,1,曇時々雨、雷を伴う,8,1
2016,8,3,曇時々雨後晴,8,1,曇一時晴,8,1
2016,8,4,快晴,8,1,晴,8,1
2016,8,5,晴,8,1,晴,8,1
2016,8,6,晴,8,1,晴,8,1
2016,8,7,晴,8,1,晴,8,1
2016,8,8,薄曇,8,1,曇一時晴,8,1
2016,8,9,晴,8,1,晴時々薄曇,8,1
2016,8,10,曇,8,1,曇時々晴,8,1
2016,8,11,曇一時晴,8,1,曇後一時晴,8,1
2016,8,12,曇,8,1,曇後晴,8,1
2016,8,13,曇,8,1,晴時々曇,8,1
2016,8,14,曇,8,1,曇,8,1
2016,8,15,曇一時雨後晴,8,1,曇後一時晴,8,1
2016,8,16,大雨後時々曇,8,1,曇後時々雨,8,1
2016,8,17,曇後時々雨,8,1,晴,8,1
2016,8,18,曇時々雨,8,1,曇後大雨、雷を伴う,8,1
2016,8,19,曇時々雨,8,1,晴時々曇,8,1
2016,8,20,曇一時雨,8,1,大雨時々曇、雷を伴う,8,1
2016,8,21,曇時々雨,8,1,薄曇時々晴,8,1
2016,8,22,曇時々晴一時雨,8,1,大雨,8,1
2016,8,23,曇一時雨後時々晴,8,1,曇一時雨,8,1
2016,8,24,晴一時曇,8,1,曇一時雨,8,1
2016,8,25,晴,8,1,晴,8,1
2016,8,26,晴時々曇,8,1,晴,8,1
2016,8,27,雨時々曇,8,1,雨時々曇,8,1
2016,8,28,雨時々曇,8,1,曇時々雨,8,1
2016,8,29,大雨,8,1,曇時々雨後一時晴,8,1
2016,8,30,晴,8,1,曇時々雨,8,1
2016,8,31,快晴,8,1,晴,8,1
2016,9,1,晴,8,1,晴後時々薄曇,8,1
2016,9,2,曇一時晴,8,1,晴時々曇,8,1
2016,9,3,曇時々雨,8,1,晴時々曇,8,1
2016,9,4,晴,8,1,曇時々雨後晴,8,1
2016,9,5,曇一時晴,8,1,晴後一時曇,8,1
2016,9,6,晴後薄曇,8,1,晴時々薄曇,8,1
2016,9,7,曇時々雨一時晴,8,1,曇時々雨後晴,8,1
2016,9,8,曇一時雨後時々晴,8,1,曇時々雨,8,1
2016,9,9,曇時々晴一時雨,8,1,晴時々曇,8,1
2016,9,10,曇一時晴後時々雨,8,1,曇時々晴,8,1
2016,9,11,曇,8,1,曇時々雨,8,1
2016,9,12,曇時々雨,8,1,曇,8,1
2016,9,13,曇時々雨,8,1,大雨後時々曇,8,1
2016,9,14,曇時々雨,8,1,曇一時雨,8,1
2016,9,15,曇一時晴,8,1,曇時々雨,8,1
2016,9,16,曇,8,1,曇時々雨,8,1
2016,9,17,曇,8,1,晴後薄曇,8,1
2016,9,18,雨時々曇,8,1,曇時々雨,8,1
2016,9,19,大雨,8,1,雨一時曇,8,1
2016,9,20,大雨後曇,8,1,大雨,8,1
2016,9,21,雨時々曇,8,1,曇後一時雨,8,1
2016,9,22,雨一時曇,8,1,大雨,8,1
2016,9,23,曇時々雨,8,1,雨一時曇,8,1
2016,9,24,曇,8,1,曇後雨,8,1
2016,9,25,曇,8,1,曇後一時晴,8,1
2016,9,26,曇後一時晴,8,1,曇,8,1
2016,9,27,薄曇時々晴,8,1,曇一時晴,8,1
2016,9,28,曇時々雨,8,1,曇後時々雨,8,1
2016,9,29,曇時々雨,8,1,曇時々雨,8,1
2016,9,30,曇後時々雨,8,1,曇,8,1
2016,10,1,曇一時雨,8,1,曇時々雨,8,1
2016,10,2,曇一時晴,8,1,晴,8,1
2016,10,3,薄曇一時雨,8,1,雨時々曇,8,1
2016,10,4,曇時々晴,8,1,薄曇,8,1
2016,10,5,曇時々雨後一時晴,8,1,曇時々雨,8,1
2016,10,6,曇時々晴,8,1,薄曇,8,1
2016,10,7,曇,8,1,晴時々曇,8,1
2016,10,8,曇後一時雨,8,1,曇時々雨,8,1
2016,10,9,曇,8,1,大雨後曇,8,1
2016,10,10,曇,8,1,曇,8,1
2016,10,11,曇,8,1,曇,8,1
2016,10,12,曇時々晴一時雨,8,1,晴時々薄曇,8,1
2016,10,13,曇,8,1,曇,8,1
2016,10,14,快晴,8,1,薄曇後時々晴,8,1
2016,10,15,晴,8,1,快晴,8,1
2016,10,16,曇一時雨,8,1,晴時々曇,8,1
2016,10,17,曇時々雨,8,1,雨後曇,8,1
2016,10,18,曇一時晴,8,1,晴時々曇,8,1
2016,10,19,曇時々晴,8,1,曇時々晴,8,1
2016,10,20,晴,8,1,快晴,8,1
2016,10,21,曇,8,1,薄曇,8,1
2016,10,22,曇,8,1,曇,8,1
2016,10,23,曇後時々晴,8,1,曇一時晴,8,1
2016,10,24,快晴,8,1,晴,8,1
2016,10,25,曇一時雨後一時晴,8,1,曇時々晴後時々雨,8,1
2016,10,26,曇時々晴一時雨,8,1,快晴,8,1
2016,10,27,晴後時々曇,8,1,晴一時曇,8,1
2016,10,28,雨後曇一時晴,8,1,曇後雨,8,1
2016,10,29,曇時々雨,8,1,曇,8,1
2016,10,30,曇,8,1,曇,8,1
2016,10,31,曇後時々雨,8,1,曇時々晴,8,1
2016,11,1,曇,8,1,雨後晴時々曇,8,1
2016,11,2,雨時々曇,8,1,曇後時々雨,8,1
2016,11,3,晴一時曇,8,1,晴,8,1
2016,11,4,曇一時晴,8,1,晴後一時曇,8,1
2016,11,5,快晴,8,1,晴一時曇,8,1
2016,11,6,晴後曇,8,1,快晴,8,1
2016,11,7,快晴,8,1,晴,8,1
2016,11,8,雨時々曇,8,1,曇一時晴,8,1
2016,11,9,晴後薄曇,8,1,晴時々曇,8,1
2016,11,10,雨一時曇,8,1,曇,8,1
2016,11,11,曇一時雨,8,1,雨,8,1
2016,11,12,晴一時薄曇,8,1,晴一時曇,8,1
2016,11,13,曇,8,1,晴後一時薄曇,8,1
2016,11,14,雨後時々曇,8,1,曇後時々雨,8,1
2016,11,15,晴時々曇,8,1,曇,8,1
2016,11,16,曇後一時晴,8,1,曇,8,1
2016,11,17,快晴,8,1,晴一時薄曇,8,1
2016,11,18,曇一時晴後時々雨,8,1,晴後一時曇,8,1
2016,11,19,晴一時曇,8,1,雨時々曇,8,1
2016,11,20,薄曇,8,1,薄曇時々晴,8,1
2016,11,21,雨一時曇,8,1,曇後時々雨,8,1
2016,11,22,晴時々曇,8,1,晴一時雨,8,1
2016,11,23,曇時々雨,8,1,曇後一時雨,8,1
2016,11,24,晴一時曇,8,1,みぞれ時々雪一時曇,8,1
2016,11,25,晴,8,1,晴一時薄曇,8,1
2016,11,26,曇後時々雨,8,1,晴後曇,8,1
2016,11,27,雨時々曇,8,1,曇後時々雨,8,1
2016,11,28,曇,8,1,薄曇時々晴,8,1
2016,11,29,快晴,8,1,晴時々曇,8,1
2016,11,30,曇後雨,8,1,曇一時晴,8,1
2016,12,1,曇後晴,8,1,雨後曇,8,1
2016,12,2,晴一時薄曇,8,1,晴後一時薄曇,8,1
2016,12,3,薄曇一時晴,8,1,晴後時々曇,8,1
2016,12,4,雨時々曇,8,1,薄曇,8,1
2016,12,5,薄曇,8,1,薄曇一時晴,8,1
2016,12,6,晴後曇,8,1,快晴,8,1
2016,12,7,快晴,8,1,曇時々晴,8,1
2016,12,8,晴時々曇,8,1,晴後一時薄曇,8,1
2016,12,9,快晴,8,1,快晴,8,1
2016,12,10,曇時々晴,8,1,快晴,8,1
2016,12,11,快晴,8,1,快晴,8,1
2016,12,12,曇時々晴,8,1,薄曇時々晴,8,1
2016,12,13,大雨,8,1,曇一時晴,8,1
2016,12,14,晴,8,1,雨後曇時々晴,8,1
2016,12,15,晴後一時曇,8,1,晴後時々曇,8,1
2016,12,16,快晴,8,1,快晴,8,1
2016,12,17,快晴,8,1,快晴,8,1
2016,12,18,薄曇時々晴,8,1,晴,8,1
2016,12,19,薄曇時々晴,8,1,薄曇後晴,8,1
2016,12,20,快晴,8,1,曇後晴,8,1
2016,12,21,晴後時々曇,8,1,晴時々薄曇,8,1
2016,12,22,曇時々雨,8,1,曇時々雨,8,1
2016,12,23,快晴,8,1,晴後一時曇,8,1
2016,12,24,曇時々晴,8,1,快晴,8,1
2016,12,25,晴後時々曇,8,1,曇後晴,8,1
2016,12,26,曇時々晴,8,1,曇,8,1
2016,12,27,曇時々雨一時晴,8,1,曇時々雨,8,1
2016,12,28,晴後曇,8,1,快晴,8,1
2016,12,29,快晴,8,1,曇後晴,8,1
2016,12,30,晴後時々曇,8,1,快晴,8,1
2016,12,31,晴,8,1,快晴,8,1
