ダウンロードした時刻：2019/01/25 16:25:36

,,,東京,東京,東京,東京,東京,東京
2011,3,8,晴一時曇,8,1,曇時々晴,8,1
2011,3,9,晴,8,1,晴,8,1
2011,3,10,曇一時晴,8,1,晴後一時曇,8,1
2011,3,11,快晴,8,1,晴一時曇,8,1
2011,3,12,薄曇時々晴,8,1,晴時々薄曇,8,1
2011,3,13,快晴,8,1,快晴,8,1
2011,3,14,薄曇時々晴,8,1,薄曇,8,1
2011,3,15,曇後一時雨,8,1,曇,8,1
2011,3,16,晴,8,1,晴時々曇,8,1
2011,3,17,晴一時曇,8,1,晴,8,1
2011,3,18,曇一時晴,8,1,晴,8,1
2011,3,19,晴後一時曇,8,1,晴一時曇,8,1
2011,3,20,曇時々晴,8,1,曇時々晴,8,1
2011,3,21,雨,8,1,雨,8,1
2011,3,22,雨後一時曇,8,1,雨,8,1
2011,3,23,雨後曇,8,1,曇時々雨,8,1
2011,3,24,晴,8,1,曇後時々晴,8,1
2011,3,25,曇時々雨一時晴,8,1,晴後一時曇,8,1
2011,3,26,晴,8,1,快晴,8,1
2011,3,27,曇時々雨一時晴,8,1,晴,8,1
2011,3,28,快晴,8,1,快晴,8,1
2011,3,29,晴一時曇,8,1,快晴,8,1
2011,3,30,曇時々晴一時雨,8,1,晴,8,1
2011,3,31,快晴,8,1,晴後一時雨,8,1
2011,4,1,晴後一時薄曇,8,1,快晴,8,1
2011,4,2,曇,8,1,薄曇後時々晴,8,1
2011,4,3,曇,8,1,曇,8,1
2011,4,4,快晴,8,1,晴,8,1
2011,4,5,快晴,8,1,快晴,8,1
2011,4,6,晴後一時薄曇,8,1,快晴,8,1
2011,4,7,晴後一時薄曇,8,1,曇後一時晴,8,1
2011,4,8,曇後時々雨,8,1,曇,8,1
2011,4,9,曇時々雨,8,1,曇時々雨,8,1
2011,4,10,曇後時々晴,8,1,曇時々晴,8,1
2011,4,11,雨時々曇後一時晴,8,1,曇時々晴後一時雨,8,1
2011,4,12,快晴,8,1,快晴,8,1
2011,4,13,快晴,8,1,快晴,8,1
2011,4,14,晴時々薄曇,8,1,快晴,8,1
2011,4,15,曇,8,1,晴後曇,8,1
2011,4,16,晴時々薄曇,8,1,薄曇時々晴後一時雨,8,1
2011,4,17,曇,8,1,晴後薄曇,8,1
2011,4,18,雨時々曇,8,1,曇,8,1
2011,4,19,晴一時雨,8,1,曇時々雨一時晴,8,1
2011,4,20,曇後時々雨,8,1,晴後時々曇,8,1
2011,4,21,曇時々雨,8,1,曇一時晴,8,1
2011,4,22,曇後雨,8,1,曇後一時雨,8,1
2011,4,23,雨後晴,8,1,雨,8,1
2011,4,24,晴一時雨,8,1,晴,8,1
2011,4,25,晴後一時薄曇,8,1,晴一時曇,8,1
2011,4,26,薄曇後晴,8,1,晴後一時薄曇,8,1
2011,4,27,雨時々曇,8,1,晴後曇,8,1
2011,4,28,晴,8,1,晴,8,1
2011,4,29,晴,8,1,晴後一時雨,8,1
2011,4,30,曇後一時雨,8,1,薄曇一時晴,8,1
2011,5,1,晴時々曇一時雨,8,1,曇後時々雨,8,1
2011,5,2,晴後一時曇,8,1,薄曇後一時晴,8,1
2011,5,3,雨後時々曇,8,1,曇後雨,8,1
2011,5,4,曇一時晴,8,1,晴後一時薄曇,8,1
2011,5,5,曇,8,1,曇,8,1
2011,5,6,曇後一時雨,8,1,曇,8,1
2011,5,7,曇後晴,8,1,雨時々曇,8,1
2011,5,8,晴後一時曇,8,1,晴,8,1
2011,5,9,曇,8,1,薄曇一時晴,8,1
2011,5,10,雨一時曇,8,1,曇後雨,8,1
2011,5,11,雨後曇,8,1,雨,8,1
2011,5,12,雨後曇,8,1,雨一時曇,8,1
2011,5,13,曇時々晴,8,1,曇後一時晴,8,1
2011,5,14,薄曇後晴,8,1,晴後一時雨,8,1
2011,5,15,薄曇,8,1,晴後薄曇,8,1
2011,5,16,薄曇,8,1,薄曇,8,1
2011,5,17,曇時々雨後晴,8,1,曇後雨、雷を伴う,8,1
2011,5,18,快晴,8,1,晴,8,1
2011,5,19,晴一時薄曇,8,1,快晴,8,1
2011,5,20,晴,8,1,晴一時薄曇,8,1
2011,5,21,晴後一時薄曇,8,1,晴,8,1
2011,5,22,曇時々雨,8,1,曇後雨,8,1
2011,5,23,雨,8,1,曇時々雨,8,1
2011,5,24,薄曇後一時晴,8,1,雨後晴,8,1
2011,5,25,曇,8,1,薄曇一時晴,8,1
2011,5,26,曇時々雨,8,1,曇,8,1
2011,5,27,雨時々曇,8,1,曇一時雨,8,1
2011,5,28,雨,8,1,雨,8,1
2011,5,29,大雨,8,1,大雨,8,1
2011,5,30,曇,8,1,雨後曇,8,1
2011,5,31,曇,8,1,曇一時晴,8,1
2011,6,1,曇一時雨,8,1,曇,8,1
2011,6,2,雨後曇,8,1,雨,8,1
2011,6,3,曇後一時晴,8,1,薄曇,8,1
2011,6,4,薄曇時々晴,8,1,晴後一時薄曇,8,1
2011,6,5,雨後晴,8,1,曇,8,1
2011,6,6,薄曇,8,1,晴,8,1
2011,6,7,曇後雨,8,1,曇,8,1
2011,6,8,薄曇,8,1,雨後曇,8,1
2011,6,9,曇一時雨,8,1,曇時々晴,8,1
2011,6,10,雨一時曇,8,1,曇,8,1
2011,6,11,曇一時雨,8,1,雨後曇,8,1
2011,6,12,雨時々曇,8,1,曇,8,1
2011,6,13,曇一時晴,8,1,曇時々雨,8,1
2011,6,14,曇一時雨,8,1,曇,8,1
2011,6,15,曇後一時雨,8,1,曇,8,1
2011,6,16,雨,8,1,曇時々雨,8,1
2011,6,17,曇,8,1,雨後一時曇,8,1
2011,6,18,曇時々雨,8,1,曇後雨,8,1
2011,6,19,曇,8,1,曇,8,1
2011,6,20,曇時々雨,8,1,曇後時々雨,8,1
2011,6,21,晴一時薄曇,8,1,薄曇一時雨,8,1
2011,6,22,曇一時晴後雨,8,1,晴後一時曇,8,1
2011,6,23,晴時々薄曇,8,1,曇時々雨,8,1
2011,6,24,晴時々薄曇,8,1,薄曇,8,1
2011,6,25,曇一時雨,8,1,曇後一時雨,8,1
2011,6,26,曇後時々雨,8,1,曇,8,1
2011,6,27,曇後時々雨,8,1,曇時々雨,8,1
2011,6,28,快晴,8,1,曇後晴,8,1
2011,6,29,曇時々晴,8,1,晴,8,1
2011,6,30,曇時々雨,8,1,晴後一時雨、雷を伴う,8,1
2011,7,1,晴後曇,8,1,曇後一時雨、雷を伴う,8,1
2011,7,2,晴時々曇,8,1,曇後一時晴,8,1
2011,7,3,晴時々薄曇,8,1,薄曇,8,1
2011,7,4,曇後時々雨、雷を伴う,8,1,薄曇一時晴,8,1
2011,7,5,晴一時雨、雷を伴う,8,1,晴時々曇,8,1
2011,7,6,曇時々雨,8,1,薄曇一時晴,8,1
2011,7,7,曇時々雨,8,1,曇,8,1
2011,7,8,曇,8,1,曇一時雨,8,1
2011,7,9,晴,8,1,曇後晴,8,1
2011,7,10,晴,8,1,快晴,8,1
2011,7,11,晴,8,1,晴,8,1
2011,7,12,晴後一時曇,8,1,晴一時曇,8,1
2011,7,13,晴,8,1,晴,8,1
2011,7,14,晴,8,1,晴,8,1
2011,7,15,晴,8,1,快晴,8,1
2011,7,16,快晴,8,1,晴,8,1
2011,7,17,晴後一時曇,8,1,快晴,8,1
2011,7,18,曇一時雨,8,1,曇後一時雨,8,1
2011,7,19,曇時々雨,8,1,雨時々曇,8,1
2011,7,20,雨時々曇,8,1,雨後一時曇,8,1
2011,7,21,晴後一時曇,8,1,雨後曇,8,1
2011,7,22,曇時々晴,8,1,曇時々晴,8,1
2011,7,23,曇時々晴,8,1,曇,8,1
2011,7,24,曇時々晴,8,1,曇一時晴,8,1
2011,7,25,晴時々薄曇,8,1,薄曇一時晴,8,1
2011,7,26,曇,8,1,曇一時晴,8,1
2011,7,27,曇時々雨,8,1,曇一時雨,8,1
2011,7,28,雨時々曇、雷を伴う,8,1,曇一時雨,8,1
2011,7,29,雨時々曇、雷を伴う,8,1,雨後曇,8,1
2011,7,30,曇時々雨、雷を伴う,8,1,曇一時晴,8,1
2011,7,31,曇,8,1,曇一時雨,8,1
2011,8,1,曇後一時晴,8,1,曇,8,1
2011,8,2,曇,8,1,曇,8,1
2011,8,3,曇一時晴,8,1,曇後時々雨,8,1
2011,8,4,晴後曇一時雨,8,1,曇時々晴一時雨,8,1
2011,8,5,晴後曇,8,1,晴一時曇,8,1
2011,8,6,曇後一時晴,8,1,曇後一時雨,8,1
2011,8,7,雨時々曇後晴、雷を伴う,8,1,薄曇後一時雨、雷を伴う,8,1
2011,8,8,晴時々薄曇,8,1,晴後薄曇,8,1
2011,8,9,晴,8,1,晴時々薄曇,8,1
2011,8,10,晴,8,1,晴,8,1
2011,8,11,晴時々曇,8,1,晴後一時雨、雷を伴う,8,1
2011,8,12,晴一時曇,8,1,晴,8,1
2011,8,13,曇時々晴,8,1,晴後薄曇,8,1
2011,8,14,晴,8,1,曇後晴,8,1
2011,8,15,曇後晴,8,1,晴,8,1
2011,8,16,晴一時薄曇,8,1,晴後時々薄曇,8,1
2011,8,17,晴後一時薄曇,8,1,晴時々薄曇,8,1
2011,8,18,曇,8,1,晴後薄曇,8,1
2011,8,19,曇一時雨,8,1,大雨一時曇、雷を伴う,8,1
2011,8,20,雨時々曇,8,1,曇,8,1
2011,8,21,雨,8,1,雨,8,1
2011,8,22,曇後霧雨,8,1,雨時々曇,8,1
2011,8,23,晴時々曇,8,1,曇一時霧雨後晴,8,1
2011,8,24,雨時々曇,8,1,曇後晴,8,1
2011,8,25,曇,8,1,雨後曇,8,1
2011,8,26,雨,8,1,曇後大雨、雷を伴う,8,1
2011,8,27,晴時々曇,8,1,曇,8,1
2011,8,28,晴後曇,8,1,晴,8,1
2011,8,29,曇時々晴,8,1,晴時々曇,8,1
2011,8,30,雨時々曇,8,1,晴後一時曇,8,1
2011,8,31,曇一時雨、雷を伴う,8,1,曇,8,1
2011,9,1,雨時々曇,8,1,曇,8,1
2011,9,2,曇時々雨,8,1,曇時々雨一時晴,8,1
2011,9,3,曇一時雨,8,1,曇一時雨,8,1
2011,9,4,曇一時雨,8,1,曇一時雨,8,1
2011,9,5,雨一時曇,8,1,曇一時雨,8,1
2011,9,6,曇時々雨,8,1,曇時々晴後一時雨,8,1
2011,9,7,晴,8,1,晴一時曇,8,1
2011,9,8,薄曇,8,1,曇後晴,8,1
2011,9,9,晴,8,1,晴時々曇,8,1
2011,9,10,晴,8,1,晴,8,1
2011,9,11,晴後一時曇,8,1,薄曇時々晴,8,1
2011,9,12,晴,8,1,晴,8,1
2011,9,13,晴後一時曇,8,1,晴,8,1
2011,9,14,晴,8,1,晴,8,1
2011,9,15,晴,8,1,晴,8,1
2011,9,16,曇一時雨,8,1,薄曇時々晴,8,1
2011,9,17,晴一時曇,8,1,曇後一時晴,8,1
2011,9,18,晴,8,1,晴,8,1
2011,9,19,雨一時曇,8,1,曇時々晴,8,1
2011,9,20,大雨,8,1,雨時々曇,8,1
2011,9,21,曇時々晴一時雨、大風を伴う,8,1,暴風雨,8,1
2011,9,22,雨後曇,8,1,晴後雨,8,1
2011,9,23,晴時々曇,8,1,曇後一時晴,8,1
2011,9,24,晴時々曇,8,1,晴後一時曇,8,1
2011,9,25,晴後曇,8,1,曇後一時晴,8,1
2011,9,26,曇時々雨,8,1,曇後雨,8,1
2011,9,27,晴後薄曇,8,1,曇後一時晴,8,1
2011,9,28,晴後時々曇,8,1,晴一時薄曇,8,1
2011,9,29,晴後一時曇,8,1,晴,8,1
2011,9,30,曇一時雨,8,1,晴時々曇,8,1
2011,10,1,曇,8,1,曇一時晴,8,1
2011,10,2,曇,8,1,曇,8,1
2011,10,3,曇一時晴,8,1,晴一時曇,8,1
2011,10,4,曇後一時雨,8,1,晴後一時曇,8,1
2011,10,5,雨,8,1,雨,8,1
2011,10,6,曇時々晴一時雨,8,1,晴一時雨,8,1
2011,10,7,晴後一時曇,8,1,晴,8,1
2011,10,8,曇時々晴一時雨,8,1,晴時々曇,8,1
2011,10,9,雨時々曇,8,1,晴時々曇,8,1
2011,10,10,薄曇一時晴,8,1,晴一時曇,8,1
2011,10,11,曇,8,1,薄曇,8,1
2011,10,12,曇一時晴,8,1,晴一時薄曇,8,1
2011,10,13,晴一時曇,8,1,曇,8,1
2011,10,14,曇時々雨,8,1,晴後曇,8,1
2011,10,15,曇時々雨,8,1,曇時々雨,8,1
2011,10,16,晴時々薄曇,8,1,曇後晴,8,1
2011,10,17,曇,8,1,曇後一時晴,8,1
2011,10,18,晴一時薄曇,8,1,曇後晴,8,1
2011,10,19,曇後一時雨,8,1,曇,8,1
2011,10,20,曇,8,1,曇,8,1
2011,10,21,大雨,8,1,曇後時々雨,8,1
2011,10,22,曇時々雨,8,1,曇時々雨,8,1
2011,10,23,晴後時々曇,8,1,曇後一時晴,8,1
2011,10,24,曇,8,1,曇一時晴,8,1
2011,10,25,曇後晴,8,1,曇後時々晴,8,1
2011,10,26,快晴,8,1,晴,8,1
2011,10,27,快晴,8,1,快晴,8,1
2011,10,28,晴,8,1,晴,8,1
2011,10,29,晴時々曇,8,1,晴,8,1
2011,10,30,雨時々曇,8,1,曇後一時雨,8,1
2011,10,31,晴,8,1,晴一時雨,8,1
2011,11,1,晴,8,1,晴,8,1
2011,11,2,薄曇,8,1,晴後薄曇,8,1
2011,11,3,晴,8,1,曇,8,1
2011,11,4,晴,8,1,晴一時曇,8,1
2011,11,5,雨時々曇,8,1,曇一時晴,8,1
2011,11,6,曇時々雨後一時晴,8,1,曇後時々雨,8,1
2011,11,7,曇時々雨,8,1,晴後一時曇,8,1
2011,11,8,曇時々晴,8,1,曇一時晴,8,1
2011,11,9,薄曇,8,1,曇一時晴,8,1
2011,11,10,曇,8,1,曇,8,1
2011,11,11,雨後曇一時晴,8,1,雨,8,1
2011,11,12,曇後一時晴,8,1,曇時々晴,8,1
2011,11,13,曇時々晴,8,1,晴一時薄曇,8,1
2011,11,14,曇時々雨,8,1,晴時々曇,8,1
2011,11,15,晴,8,1,曇後時々晴,8,1
2011,11,16,晴,8,1,晴後一時曇,8,1
2011,11,17,曇一時晴,8,1,晴,8,1
2011,11,18,曇後一時雨,8,1,曇後一時晴,8,1
2011,11,19,雨後曇,8,1,大雨,8,1
2011,11,20,晴後一時曇,8,1,晴時々曇一時雨、雷を伴う,8,1
2011,11,21,晴,8,1,晴,8,1
2011,11,22,曇時々晴,8,1,晴一時曇,8,1
2011,11,23,曇一時雨後晴,8,1,晴後一時曇,8,1
2011,11,24,晴,8,1,晴,8,1
2011,11,25,快晴,8,1,快晴,8,1
2011,11,26,晴時々曇,8,1,晴後一時曇,8,1
2011,11,27,薄曇時々晴,8,1,薄曇,8,1
2011,11,28,曇,8,1,曇,8,1
2011,11,29,薄曇後一時晴,8,1,曇,8,1
2011,11,30,雨一時曇,8,1,晴時々曇,8,1
2011,12,1,雨一時曇、あられを伴う,8,1,雨後時々曇,8,1
2011,12,2,曇後雨,8,1,雨後曇,8,1
2011,12,3,曇後一時晴,8,1,大雨後曇,8,1
2011,12,4,晴一時薄曇,8,1,快晴,8,1
2011,12,5,晴後曇,8,1,晴,8,1
2011,12,6,曇一時雨,8,1,曇後雨,8,1
2011,12,7,曇時々晴,8,1,晴時々薄曇,8,1
2011,12,8,雨時々曇,8,1,曇後雨,8,1
2011,12,9,快晴,8,1,雨後晴、あられを伴う,8,1
2011,12,10,晴,8,1,晴,8,1
2011,12,11,快晴,8,1,快晴,8,1
2011,12,12,晴,8,1,晴,8,1
2011,12,13,晴後曇一時雨,8,1,快晴,8,1
2011,12,14,曇後晴,8,1,曇一時雨,8,1
2011,12,15,晴後曇,8,1,快晴,8,1
2011,12,16,晴一時曇,8,1,晴後一時曇,8,1
2011,12,17,快晴,8,1,快晴,8,1
2011,12,18,晴,8,1,晴,8,1
2011,12,19,快晴,8,1,晴,8,1
2011,12,20,晴後一時薄曇,8,1,快晴,8,1
2011,12,21,薄曇時々晴,8,1,曇後晴,8,1
2011,12,22,快晴,8,1,曇,8,1
2011,12,23,晴後曇,8,1,晴時々曇,8,1
2011,12,24,快晴,8,1,晴一時曇,8,1
2011,12,25,晴一時曇,8,1,晴後時々曇,8,1
2011,12,26,快晴,8,1,晴,8,1
2011,12,27,晴後一時薄曇,8,1,快晴,8,1
2011,12,28,曇時々晴,8,1,薄曇後晴,8,1
2011,12,29,晴一時薄曇,8,1,快晴,8,1
2011,12,30,晴,8,1,快晴,8,1
2011,12,31,曇時々晴,8,1,晴,8,1
