ダウンロードした時刻：2019/01/25 16:25:27

,,,東京,東京,東京,東京,東京,東京
2013,3,10,快晴,8,1,曇一時晴,8,1
2013,3,11,晴一時曇,8,1,快晴,8,1
2013,3,12,晴,8,1,快晴,8,1
2013,3,13,雨,8,1,薄曇後一時晴,8,1
2013,3,14,曇一時晴,8,1,曇一時雨後晴、あられを伴う,8,1
2013,3,15,晴,8,1,晴,8,1
2013,3,16,快晴,8,1,晴,8,1
2013,3,17,薄曇,8,1,晴後一時薄曇,8,1
2013,3,18,曇時々雨,8,1,曇一時晴,8,1
2013,3,19,曇,8,1,晴,8,1
2013,3,20,晴一時雨,8,1,曇一時晴,8,1
2013,3,21,晴後曇一時雨,8,1,快晴,8,1
2013,3,22,曇一時雨後晴,8,1,晴時々曇,8,1
2013,3,23,曇一時雨,8,1,薄曇時々晴,8,1
2013,3,24,曇後一時雨,8,1,曇,8,1
2013,3,25,雨後曇,8,1,雨後時々曇,8,1
2013,3,26,曇後一時雨,8,1,曇時々晴,8,1
2013,3,27,曇,8,1,雨後曇,8,1
2013,3,28,曇一時晴,8,1,曇,8,1
2013,3,29,曇,8,1,曇,8,1
2013,3,30,曇後雨,8,1,曇,8,1
2013,3,31,霧雨後曇時々晴,8,1,雨後曇,8,1
2013,4,1,曇後雨,8,1,曇一時晴,8,1
2013,4,2,大雨,8,1,雨,8,1
2013,4,3,快晴,8,1,大雨後曇,8,1
2013,4,4,薄曇後一時晴,8,1,晴後時々曇,8,1
2013,4,5,薄曇時々晴,8,1,晴一時曇,8,1
2013,4,6,大雨後曇、雷を伴う,8,1,曇時々雨,8,1
2013,4,7,快晴,8,1,晴,8,1
2013,4,8,晴後一時薄曇,8,1,快晴,8,1
2013,4,9,晴,8,1,晴時々薄曇,8,1
2013,4,10,曇時々雨一時晴,8,1,曇,8,1
2013,4,11,晴,8,1,晴後一時雨,8,1
2013,4,12,晴一時曇,8,1,晴,8,1
2013,4,13,晴後一時薄曇,8,1,快晴,8,1
2013,4,14,曇時々晴,8,1,薄曇,8,1
2013,4,15,快晴,8,1,晴,8,1
2013,4,16,薄曇,8,1,晴時々薄曇,8,1
2013,4,17,晴,8,1,曇,8,1
2013,4,18,晴後時々曇,8,1,晴,8,1
2013,4,19,曇,8,1,曇,8,1
2013,4,20,雨,8,1,曇後雨,8,1
2013,4,21,曇後晴,8,1,雨後曇,8,1
2013,4,22,曇後晴,8,1,晴後一時曇,8,1
2013,4,23,曇,8,1,薄曇一時晴,8,1
2013,4,24,雨後曇,8,1,雨,8,1
2013,4,25,薄曇,8,1,曇,8,1
2013,4,26,晴時々曇,8,1,晴時々曇,8,1
2013,4,27,快晴,8,1,晴,8,1
2013,4,28,晴後一時薄曇,8,1,快晴,8,1
2013,4,29,薄曇,8,1,薄曇一時晴,8,1
2013,4,30,曇後雨,8,1,曇一時雨,8,1
2013,5,1,雨時々曇,8,1,曇時々晴後一時雨,8,1
2013,5,2,曇時々晴,8,1,晴時々曇一時雨,8,1
2013,5,3,晴,8,1,晴,8,1
2013,5,4,晴,8,1,晴後一時曇,8,1
2013,5,5,晴一時薄曇,8,1,快晴,8,1
2013,5,6,快晴,8,1,晴後一時雨、雷を伴う,8,1
2013,5,7,快晴,8,1,晴,8,1
2013,5,8,快晴,8,1,快晴,8,1
2013,5,9,快晴,8,1,快晴,8,1
2013,5,10,雨後曇,8,1,薄曇,8,1
2013,5,11,雨一時霧雨,8,1,雨一時曇,8,1
2013,5,12,晴後曇,8,1,晴時々薄曇,8,1
2013,5,13,晴時々曇,8,1,曇一時晴,8,1
2013,5,14,晴後曇,8,1,晴後一時薄曇,8,1
2013,5,15,晴後薄曇,8,1,晴,8,1
2013,5,16,雨後晴,8,1,晴時々曇一時雨,8,1
2013,5,17,晴後一時曇,8,1,快晴,8,1
2013,5,18,薄曇,8,1,晴時々曇,8,1
2013,5,19,雨,8,1,薄曇,8,1
2013,5,20,雨後曇,8,1,霧雨一時雨,8,1
2013,5,21,曇後晴,8,1,曇一時晴,8,1
2013,5,22,晴時々曇,8,1,晴,8,1
2013,5,23,晴時々曇,8,1,晴一時曇,8,1
2013,5,24,晴後曇,8,1,快晴,8,1
2013,5,25,曇,8,1,曇一時晴,8,1
2013,5,26,晴時々薄曇,8,1,曇後晴,8,1
2013,5,27,曇,8,1,薄曇一時晴,8,1
2013,5,28,曇時々雨,8,1,曇,8,1
2013,5,29,曇後雨,8,1,曇時々雨,8,1
2013,5,30,曇時々雨,8,1,曇時々雨,8,1
2013,5,31,薄曇後晴,8,1,晴時々薄曇,8,1
2013,6,1,曇,8,1,曇一時晴,8,1
2013,6,2,薄曇,8,1,曇後晴,8,1
2013,6,3,快晴,8,1,薄曇後晴,8,1
2013,6,4,快晴,8,1,快晴,8,1
2013,6,5,薄曇,8,1,晴時々薄曇,8,1
2013,6,6,曇,8,1,薄曇,8,1
2013,6,7,曇時々雨,8,1,曇一時雨後晴,8,1
2013,6,8,晴,8,1,曇一時雨後晴,8,1
2013,6,9,曇,8,1,晴後薄曇,8,1
2013,6,10,曇,8,1,曇,8,1
2013,6,11,雨一時曇,8,1,雨一時曇,8,1
2013,6,12,雨,8,1,雨後曇,8,1
2013,6,13,雨一時曇,8,1,雨,8,1
2013,6,14,曇時々晴,8,1,曇一時雨,8,1
2013,6,15,曇後雨,8,1,曇,8,1
2013,6,16,曇後時々霧雨,8,1,雨後薄曇,8,1
2013,6,17,曇,8,1,曇時々晴,8,1
2013,6,18,曇後一時雨,8,1,薄曇後一時雨,8,1
2013,6,19,雨一時曇,8,1,曇,8,1
2013,6,20,曇時々雨,8,1,雨時々曇,8,1
2013,6,21,雨後晴,8,1,曇後雨,8,1
2013,6,22,曇時々晴,8,1,薄曇一時晴,8,1
2013,6,23,雨時々曇,8,1,曇,8,1
2013,6,24,曇,8,1,曇一時雨,8,1
2013,6,25,薄曇,8,1,曇時々雨、雷を伴う,8,1
2013,6,26,雨後一時曇,8,1,雨一時曇,8,1
2013,6,27,曇時々晴,8,1,曇後晴,8,1
2013,6,28,曇,8,1,曇,8,1
2013,6,29,曇一時晴,8,1,曇後晴,8,1
2013,6,30,薄曇,8,1,曇,8,1
2013,7,1,晴時々曇,8,1,曇,8,1
2013,7,2,曇,8,1,晴時々薄曇,8,1
2013,7,3,曇時々雨,8,1,曇後一時雨,8,1
2013,7,4,曇後雨,8,1,曇,8,1
2013,7,5,曇,8,1,雨後曇,8,1
2013,7,6,薄曇一時晴,8,1,薄曇時々晴,8,1
2013,7,7,晴,8,1,晴後一時雨、雷を伴う,8,1
2013,7,8,晴一時雨、雷を伴う,8,1,晴後一時雨、雷を伴う,8,1
2013,7,9,晴,8,1,晴,8,1
2013,7,10,薄曇一時晴,8,1,晴後薄曇,8,1
2013,7,11,薄曇時々晴,8,1,薄曇後晴,8,1
2013,7,12,薄曇時々晴,8,1,薄曇,8,1
2013,7,13,曇,8,1,曇,8,1
2013,7,14,曇,8,1,薄曇後一時大雨、雷を伴う,8,1
2013,7,15,薄曇,8,1,曇一時晴,8,1
2013,7,16,曇後一時雨,8,1,曇後一時晴,8,1
2013,7,17,雨時々曇,8,1,曇後一時雨,8,1
2013,7,18,曇時々雨後晴、雷を伴う,8,1,曇後晴,8,1
2013,7,19,曇,8,1,晴後薄曇,8,1
2013,7,20,曇一時晴,8,1,曇後一時晴,8,1
2013,7,21,曇,8,1,曇後一時晴,8,1
2013,7,22,曇一時雨,8,1,曇,8,1
2013,7,23,曇一時雨、雷を伴う,8,1,晴後曇一時雨、雷を伴う,8,1
2013,7,24,曇一時雨,8,1,曇後雨,8,1
2013,7,25,曇,8,1,曇,8,1
2013,7,26,曇後一時晴,8,1,曇,8,1
2013,7,27,雨時々曇後晴、雷を伴う,8,1,晴,8,1
2013,7,28,曇一時晴,8,1,薄曇一時晴,8,1
2013,7,29,曇,8,1,雨後一時曇,8,1
2013,7,30,曇,8,1,曇,8,1
2013,7,31,曇後一時雨,8,1,曇,8,1
2013,8,1,曇,8,1,曇時々雨後一時晴,8,1
2013,8,2,曇,8,1,曇,8,1
2013,8,3,晴後曇,8,1,曇時々晴,8,1
2013,8,4,曇時々晴,8,1,曇,8,1
2013,8,5,晴後曇,8,1,晴一時曇,8,1
2013,8,6,晴時々曇,8,1,曇時々雨、雷を伴う,8,1
2013,8,7,晴後一時曇,8,1,晴,8,1
2013,8,8,薄曇,8,1,晴後薄曇,8,1
2013,8,9,晴,8,1,晴,8,1
2013,8,10,晴一時曇,8,1,晴後薄曇,8,1
2013,8,11,曇後晴,8,1,晴後一時雨、雷を伴う,8,1
2013,8,12,曇時々雨、雷を伴う,8,1,晴時々曇、雷を伴う,8,1
2013,8,13,薄曇,8,1,晴時々曇,8,1
2013,8,14,快晴,8,1,晴一時曇,8,1
2013,8,15,薄曇後晴,8,1,晴,8,1
2013,8,16,薄曇一時晴,8,1,晴後一時曇,8,1
2013,8,17,薄曇後晴,8,1,薄曇,8,1
2013,8,18,晴,8,1,晴,8,1
2013,8,19,快晴,8,1,晴一時曇,8,1
2013,8,20,曇,8,1,薄曇時々晴,8,1
2013,8,21,曇一時雨、雷を伴う,8,1,曇後一時雨、雷を伴う,8,1
2013,8,22,曇一時晴,8,1,曇後晴,8,1
2013,8,23,曇時々雨,8,1,曇後一時雨、雷を伴う,8,1
2013,8,24,曇,8,1,曇一時雨,8,1
2013,8,25,晴一時曇,8,1,雨後曇,8,1
2013,8,26,大雨時々曇,8,1,曇,8,1
2013,8,27,晴一時曇,8,1,晴,8,1
2013,8,28,晴時々曇,8,1,晴,8,1
2013,8,29,薄曇時々晴,8,1,晴時々曇,8,1
2013,8,30,曇後晴,8,1,薄曇,8,1
2013,8,31,晴,8,1,晴,8,1
2013,9,1,曇時々晴,8,1,晴後一時曇,8,1
2013,9,2,晴後一時曇,8,1,晴時々曇,8,1
2013,9,3,晴後雨,8,1,晴一時曇,8,1
2013,9,4,曇時々雨、雷を伴う,8,1,曇時々雨後一時晴、雷を伴う,8,1
2013,9,5,晴後曇,8,1,曇時々雨、雷を伴う,8,1
2013,9,6,曇一時晴,8,1,曇後一時晴,8,1
2013,9,7,曇,8,1,曇,8,1
2013,9,8,雨後曇、雷を伴う,8,1,曇時々雨、雷を伴う,8,1
2013,9,9,晴一時曇,8,1,曇後晴,8,1
2013,9,10,曇時々雨,8,1,晴後曇,8,1
2013,9,11,曇時々晴,8,1,曇一時雨,8,1
2013,9,12,晴後一時曇,8,1,快晴,8,1
2013,9,13,晴後曇,8,1,晴,8,1
2013,9,14,曇後雨,8,1,曇一時晴,8,1
2013,9,15,曇後一時雨,8,1,大雨後薄曇、雷を伴う,8,1
2013,9,16,快晴,8,1,雨後曇,8,1
2013,9,17,晴,8,1,晴,8,1
2013,9,18,快晴,8,1,快晴,8,1
2013,9,19,快晴,8,1,快晴,8,1
2013,9,20,晴,8,1,快晴,8,1
2013,9,21,晴後曇,8,1,晴一時薄曇,8,1
2013,9,22,曇,8,1,晴後薄曇,8,1
2013,9,23,雨時々曇,8,1,曇一時晴,8,1
2013,9,24,曇後大雨,8,1,曇一時雨,8,1
2013,9,25,曇,8,1,雨一時曇,8,1
2013,9,26,晴一時曇,8,1,曇一時雨,8,1
2013,9,27,快晴,8,1,快晴,8,1
2013,9,28,曇一時晴,8,1,晴後曇,8,1
2013,9,29,晴後一時曇,8,1,晴,8,1
2013,9,30,曇一時雨,8,1,晴後曇,8,1
2013,10,1,曇時々雨,8,1,曇時々雨,8,1
2013,10,2,曇時々晴,8,1,雨後曇一時晴,8,1
2013,10,3,雨一時曇,8,1,晴時々曇,8,1
2013,10,4,雨,8,1,曇時々雨,8,1
2013,10,5,雨後一時曇,8,1,雨,8,1
2013,10,6,曇後一時霧雨,8,1,曇,8,1
2013,10,7,晴一時曇,8,1,曇後晴,8,1
2013,10,8,薄曇,8,1,晴後薄曇,8,1
2013,10,9,晴,8,1,曇,8,1
2013,10,10,曇後時々雨,8,1,曇後一時晴,8,1
2013,10,11,晴,8,1,晴一時雨,8,1
2013,10,12,晴一時曇,8,1,晴,8,1
2013,10,13,快晴,8,1,快晴,8,1
2013,10,14,曇一時晴,8,1,晴後曇,8,1
2013,10,15,大雨,8,1,曇後雨,8,1
2013,10,16,曇,8,1,曇一時雨後晴,8,1
2013,10,17,曇,8,1,晴後曇,8,1
2013,10,18,曇後一時雨,8,1,曇時々晴,8,1
2013,10,19,雨時々曇,8,1,曇後一時雨,8,1
2013,10,20,雨後晴,8,1,大雨,8,1
2013,10,21,曇,8,1,曇一時晴,8,1
2013,10,22,曇,8,1,曇,8,1
2013,10,23,曇,8,1,曇,8,1
2013,10,24,曇一時雨,8,1,曇時々雨,8,1
2013,10,25,雨,8,1,曇時々雨,8,1
2013,10,26,曇後晴,8,1,雨後曇,8,1
2013,10,27,晴一時曇,8,1,快晴,8,1
2013,10,28,薄曇一時晴,8,1,晴,8,1
2013,10,29,曇時々雨,8,1,曇後雨,8,1
2013,10,30,晴一時曇,8,1,晴一時薄曇,8,1
2013,10,31,晴一時曇,8,1,晴後一時曇,8,1
2013,11,1,晴時々曇,8,1,晴,8,1
2013,11,2,曇,8,1,曇後雨,8,1
2013,11,3,曇時々雨,8,1,曇,8,1
2013,11,4,晴,8,1,曇時々雨,8,1
2013,11,5,快晴,8,1,快晴,8,1
2013,11,6,曇後一時雨,8,1,晴一時曇,8,1
2013,11,7,快晴,8,1,雨後曇一時晴,8,1
2013,11,8,晴一時曇,8,1,晴,8,1
2013,11,9,曇一時雨,8,1,曇,8,1
2013,11,10,曇一時晴,8,1,曇,8,1
2013,11,11,晴後曇,8,1,曇後晴一時雨,8,1
2013,11,12,晴,8,1,曇後晴,8,1
2013,11,13,晴一時曇,8,1,晴後一時曇,8,1
2013,11,14,曇,8,1,晴後曇,8,1
2013,11,15,薄曇後晴,8,1,曇時々雨,8,1
2013,11,16,晴,8,1,快晴,8,1
2013,11,17,晴一時曇,8,1,晴,8,1
2013,11,18,晴一時曇,8,1,晴,8,1
2013,11,19,快晴,8,1,晴,8,1
2013,11,20,快晴,8,1,快晴,8,1
2013,11,21,快晴,8,1,快晴,8,1
2013,11,22,晴,8,1,晴,8,1
2013,11,23,曇時々晴,8,1,快晴,8,1
2013,11,24,晴後曇,8,1,快晴,8,1
2013,11,25,雨一時曇後晴,8,1,曇後一時雨,8,1
2013,11,26,晴後一時曇,8,1,晴,8,1
2013,11,27,曇時々晴,8,1,曇後晴,8,1
2013,11,28,晴一時薄曇,8,1,晴時々曇,8,1
2013,11,29,快晴,8,1,快晴,8,1
2013,11,30,快晴,8,1,晴,8,1
2013,12,1,快晴,8,1,晴,8,1
2013,12,2,快晴,8,1,快晴,8,1
2013,12,3,晴時々曇,8,1,快晴,8,1
2013,12,4,晴一時曇,8,1,晴時々曇,8,1
2013,12,5,晴後一時薄曇,8,1,快晴,8,1
2013,12,6,晴,8,1,薄曇後晴,8,1
2013,12,7,晴後時々曇,8,1,晴,8,1
2013,12,8,晴時々曇,8,1,曇時々晴,8,1
2013,12,9,曇,8,1,曇,8,1
2013,12,10,快晴,8,1,曇一時雨、雷を伴う,8,1
2013,12,11,快晴,8,1,曇時々晴,8,1
2013,12,12,晴後一時薄曇,8,1,晴,8,1
2013,12,13,快晴,8,1,晴,8,1
2013,12,14,快晴,8,1,快晴,8,1
2013,12,15,晴,8,1,快晴,8,1
2013,12,16,薄曇,8,1,晴後薄曇,8,1
2013,12,17,薄曇,8,1,薄曇,8,1
2013,12,18,雨,8,1,曇後雨,8,1
2013,12,19,雨,8,1,雨,8,1
2013,12,20,快晴,8,1,雨時々曇一時みぞれ、ひょうを伴う,8,1
2013,12,21,晴,8,1,晴,8,1
2013,12,22,快晴,8,1,快晴,8,1
2013,12,23,曇後一時晴,8,1,曇一時晴,8,1
2013,12,24,快晴,8,1,晴,8,1
2013,12,25,晴後薄曇,8,1,快晴,8,1
2013,12,26,雨,8,1,曇,8,1
2013,12,27,晴一時曇,8,1,曇時々雨,8,1
2013,12,28,快晴,8,1,晴,8,1
2013,12,29,快晴,8,1,快晴,8,1
2013,12,30,快晴,8,1,晴後一時薄曇,8,1
2013,12,31,快晴,8,1,快晴,8,1
