ダウンロードした時刻：2019/01/25 16:26:35

,,,東京,東京,東京,東京,東京,東京
2000,3,8,快晴,8,1,晴後曇一時雨,8,1
2000,3,9,晴,8,1,快晴,8,1
2000,3,10,晴後曇,8,1,快晴,8,1
2000,3,11,曇後雨,8,1,曇,8,1
2000,3,12,晴一時曇,8,1,雨後晴,8,1
2000,3,13,快晴,8,1,晴後一時雨,8,1
2000,3,14,快晴,8,1,晴時々曇一時雨,8,1
2000,3,15,曇後一時雨,8,1,晴時々薄曇,8,1
2000,3,16,晴,8,1,雨後一時曇,8,1
2000,3,17,快晴,8,1,晴時々雨,8,1
2000,3,18,晴後薄曇,8,1,快晴,8,1
2000,3,19,曇一時雨,8,1,薄曇,8,1
2000,3,20,晴,8,1,快晴,8,1
2000,3,21,曇時々雨,8,1,晴後曇一時雨,8,1
2000,3,22,晴,8,1,快晴,8,1
2000,3,23,大雨,8,1,曇後一時雨,8,1
2000,3,24,晴,8,1,雨時々曇,8,1
2000,3,25,快晴,8,1,晴一時曇,8,1
2000,3,26,快晴,8,1,晴,8,1
2000,3,27,晴後薄曇,8,1,快晴,8,1
2000,3,28,雨後曇一時晴,8,1,曇後雨,8,1
2000,3,29,曇一時雨後晴,8,1,晴後一時雨,8,1
2000,3,30,晴,8,1,晴,8,1
2000,3,31,曇後晴,8,1,晴時々曇,8,1
2000,4,1,快晴,8,1,快晴,8,1
2000,4,2,曇,8,1,薄曇,8,1
2000,4,3,曇後晴,8,1,曇,8,1
2000,4,4,曇後雨,8,1,晴後一時曇,8,1
2000,4,5,曇時々雨,8,1,雨,8,1
2000,4,6,晴後一時曇,8,1,曇一時雨後晴,8,1
2000,4,7,薄曇後晴,8,1,曇時々雨後晴,8,1
2000,4,8,快晴,8,1,晴一時薄曇,8,1
2000,4,9,曇,8,1,晴,8,1
2000,4,10,雨,8,1,曇時々雨,8,1
2000,4,11,晴,8,1,晴時々雨,8,1
2000,4,12,晴時々曇,8,1,快晴,8,1
2000,4,13,晴後薄曇,8,1,晴一時薄曇,8,1
2000,4,14,薄曇,8,1,薄曇,8,1
2000,4,15,雨,8,1,雨一時曇、雷を伴う,8,1
2000,4,16,曇時々雨,8,1,曇時々雨,8,1
2000,4,17,晴一時雨,8,1,晴,8,1
2000,4,18,薄曇,8,1,快晴,8,1
2000,4,19,曇時々雨,8,1,曇,8,1
2000,4,20,雨時々曇,8,1,大雨時々曇,8,1
2000,4,21,雨時々曇後晴,8,1,雨一時曇,8,1
2000,4,22,曇後晴,8,1,晴後一時薄曇,8,1
2000,4,23,晴,8,1,晴,8,1
2000,4,24,晴一時雨、雷を伴う,8,1,晴後一時雨、雷を伴う,8,1
2000,4,25,晴後曇,8,1,晴,8,1
2000,4,26,雨,8,1,雨一時曇,8,1
2000,4,27,曇時々雨、雷を伴う,8,1,曇一時雨,8,1
2000,4,28,晴時々曇一時雨,8,1,晴一時雨,8,1
2000,4,29,晴,8,1,晴,8,1
2000,4,30,曇,8,1,曇,8,1
2000,5,1,晴,8,1,晴,8,1
2000,5,2,曇時々雨,8,1,曇時々晴,8,1
2000,5,3,曇一時雨、雷を伴う,8,1,晴,8,1
2000,5,4,快晴,8,1,晴,8,1
2000,5,5,曇一時雨,8,1,快晴,8,1
2000,5,6,曇一時雨,8,1,曇後一時雨,8,1
2000,5,7,曇,8,1,曇一時晴,8,1
2000,5,8,快晴,8,1,晴,8,1
2000,5,9,晴,8,1,快晴,8,1
2000,5,10,曇,8,1,晴後薄曇,8,1
2000,5,11,曇一時雨,8,1,曇一時雨,8,1
2000,5,12,曇時々雨,8,1,曇後時々雨,8,1
2000,5,13,雨後曇,8,1,雨時々曇,8,1
2000,5,14,曇一時雨、雷を伴う,8,1,曇後一時雨,8,1
2000,5,15,雨後時々曇,8,1,曇後一時雨,8,1
2000,5,16,曇一時雨,8,1,晴,8,1
2000,5,17,雨時々曇,8,1,曇時々雨,8,1
2000,5,18,晴後薄曇,8,1,雨後晴,8,1
2000,5,19,曇後雨,8,1,曇,8,1
2000,5,20,雨時々曇,8,1,雨,8,1
2000,5,21,曇後一時晴,8,1,曇後一時雨,8,1
2000,5,22,曇,8,1,薄曇,8,1
2000,5,23,曇一時雨,8,1,晴一時曇,8,1
2000,5,24,曇後晴,8,1,晴後曇,8,1
2000,5,25,快晴,8,1,快晴,8,1
2000,5,26,薄曇,8,1,晴,8,1
2000,5,27,雨,8,1,曇後一時雨,8,1
2000,5,28,曇時々晴,8,1,曇一時雨,8,1
2000,5,29,晴,8,1,晴一時曇,8,1
2000,5,30,曇,8,1,晴後一時薄曇,8,1
2000,5,31,雨後一時曇,8,1,雨時々曇,8,1
2000,6,1,曇一時雨,8,1,晴一時曇,8,1
2000,6,2,薄曇,8,1,薄曇,8,1
2000,6,3,曇時々雨,8,1,曇,8,1
2000,6,4,曇時々晴,8,1,晴後時々曇,8,1
2000,6,5,曇後晴,8,1,晴後一時曇,8,1
2000,6,6,快晴,8,1,晴,8,1
2000,6,7,快晴,8,1,晴後薄曇,8,1
2000,6,8,曇時々雨,8,1,曇後一時雨,8,1
2000,6,9,雨時々曇,8,1,雨時々曇,8,1
2000,6,10,雨一時曇,8,1,曇時々雨,8,1
2000,6,11,曇時々雨,8,1,雨後一時曇,8,1
2000,6,12,雨,8,1,雨時々曇,8,1
2000,6,13,大雨,8,1,雨,8,1
2000,6,14,曇時々晴、霧を伴う,8,1,雨後一時曇,8,1
2000,6,15,晴,8,1,晴時々曇,8,1
2000,6,16,晴後曇,8,1,晴,8,1
2000,6,17,雨時々曇,8,1,曇後雨,8,1
2000,6,18,曇,8,1,曇一時雨,8,1
2000,6,19,晴後一時曇,8,1,晴一時薄曇,8,1
2000,6,20,晴後一時曇,8,1,晴一時曇,8,1
2000,6,21,曇後晴,8,1,曇,8,1
2000,6,22,曇時々雨,8,1,晴後曇,8,1
2000,6,23,雨時々曇,8,1,雨時々曇,8,1
2000,6,24,雨後時々曇,8,1,雨,8,1
2000,6,25,雨時々曇,8,1,雨後曇,8,1
2000,6,26,曇後一時晴,8,1,曇,8,1
2000,6,27,雨時々曇,8,1,曇後一時雨,8,1
2000,6,28,曇,8,1,大雨,8,1
2000,6,29,曇時々雨後一時晴,8,1,曇時々雨,8,1
2000,6,30,薄曇,8,1,薄曇,8,1
2000,7,1,快晴,8,1,晴,8,1
2000,7,2,曇時々雨後一時晴,8,1,晴後一時雨,8,1
2000,7,3,晴,8,1,晴後時々大雨、雷・ひょうを伴う,8,1
2000,7,4,曇一時大雨、雷を伴う,8,1,曇後一時大雨、雷・ひょうを伴う,8,1
2000,7,5,曇一時雨,8,1,曇後晴,8,1
2000,7,6,晴後一時曇,8,1,曇後晴,8,1
2000,7,7,大雨、雷を伴う,8,1,曇後一時雨,8,1
2000,7,8,晴,8,1,雨後晴,8,1
2000,7,9,晴一時雨、雷を伴う,8,1,晴,8,1
2000,7,10,晴,8,1,薄曇後晴,8,1
2000,7,11,曇,8,1,晴後一時薄曇,8,1
2000,7,12,晴一時薄曇,8,1,曇後晴,8,1
2000,7,13,曇,8,1,曇一時晴,8,1
2000,7,14,曇時々雨,8,1,曇時々晴,8,1
2000,7,15,曇時々雨,8,1,曇後時々雨,8,1
2000,7,16,快晴,8,1,晴一時曇,8,1
2000,7,17,曇後一時雨,8,1,晴後一時曇,8,1
2000,7,18,晴後曇,8,1,曇後晴,8,1
2000,7,19,曇後一時雨,8,1,曇時々晴,8,1
2000,7,20,晴時々薄曇,8,1,晴,8,1
2000,7,21,晴,8,1,薄曇,8,1
2000,7,22,晴一時曇,8,1,晴,8,1
2000,7,23,晴,8,1,晴,8,1
2000,7,24,曇一時雨,8,1,晴,8,1
2000,7,25,雨時々曇,8,1,曇時々雨,8,1
2000,7,26,曇,8,1,雨後一時曇,8,1
2000,7,27,曇一時雨後一時晴,8,1,曇時々雨,8,1
2000,7,28,曇時々雨,8,1,曇時々雨,8,1
2000,7,29,晴,8,1,晴一時曇,8,1
2000,7,30,晴,8,1,晴,8,1
2000,7,31,快晴,8,1,晴,8,1
2000,8,1,晴,8,1,晴,8,1
2000,8,2,晴,8,1,晴時々曇一時雨、雷を伴う,8,1
2000,8,3,晴後一時曇,8,1,晴一時曇,8,1
2000,8,4,晴後薄曇,8,1,晴時々曇,8,1
2000,8,5,晴一時大雨、雷を伴う,8,1,晴時々曇,8,1
2000,8,6,曇後一時雨,8,1,晴,8,1
2000,8,7,大雨後晴、雷を伴う,8,1,曇一時雨,8,1
2000,8,8,曇,8,1,薄曇時々晴,8,1
2000,8,9,曇一時雨、雷を伴う,8,1,曇一時雨,8,1
2000,8,10,晴,8,1,晴一時曇,8,1
2000,8,11,薄曇,8,1,晴後一時薄曇,8,1
2000,8,12,雨時々曇,8,1,晴後曇一時雨,8,1
2000,8,13,曇時々雨,8,1,雨時々曇,8,1
2000,8,14,晴後曇,8,1,曇時々雨後晴,8,1
2000,8,15,曇時々晴一時雨,8,1,曇時々雨,8,1
2000,8,16,曇時々雨,8,1,晴時々曇,8,1
2000,8,17,曇,8,1,曇一時雨後晴,8,1
2000,8,18,曇,8,1,曇時々雨,8,1
2000,8,19,晴後曇,8,1,晴,8,1
2000,8,20,晴,8,1,晴一時曇,8,1
2000,8,21,曇時々晴,8,1,曇時々晴,8,1
2000,8,22,曇,8,1,曇後晴,8,1
2000,8,23,曇一時晴,8,1,曇後晴,8,1
2000,8,24,曇一時雨後晴,8,1,晴,8,1
2000,8,25,晴後一時薄曇,8,1,晴時々曇,8,1
2000,8,26,晴後曇,8,1,晴時々薄曇,8,1
2000,8,27,晴,8,1,曇後晴,8,1
2000,8,28,晴,8,1,晴,8,1
2000,8,29,晴後一時曇,8,1,晴,8,1
2000,8,30,晴後曇,8,1,晴時々曇,8,1
2000,8,31,曇一時晴,8,1,曇時々雨,8,1
2000,9,1,曇後晴,8,1,曇一時雨,8,1
2000,9,2,晴,8,1,晴後一時雨,8,1
2000,9,3,晴後曇一時雨,8,1,晴,8,1
2000,9,4,晴後曇時々雨,8,1,曇時々雨,8,1
2000,9,5,雨時々曇,8,1,雨,8,1
2000,9,6,曇後雨,8,1,曇時々雨一時晴,8,1
2000,9,7,曇時々雨,8,1,曇時々雨,8,1
2000,9,8,曇一時雨後晴,8,1,曇時々雨,8,1
2000,9,9,晴後一時薄曇,8,1,晴,8,1
2000,9,10,晴後曇一時雨,8,1,曇後晴,8,1
2000,9,11,曇時々雨,8,1,雨時々曇、雷を伴う,8,1
2000,9,12,晴後一時雨,8,1,曇時々雨後一時晴,8,1
2000,9,13,雨時々曇,8,1,曇時々雨,8,1
2000,9,14,晴後一時曇,8,1,曇一時雨,8,1
2000,9,15,晴時々曇一時雨,8,1,曇時々雨後晴、雷を伴う,8,1
2000,9,16,雨時々曇、雷を伴う,8,1,曇時々雨、雷を伴う,8,1
2000,9,17,曇時々雨後晴,8,1,雨時々曇、雷を伴う,8,1
2000,9,18,晴後一時曇,8,1,晴,8,1
2000,9,19,曇,8,1,晴時々曇,8,1
2000,9,20,晴一時曇,8,1,晴一時曇,8,1
2000,9,21,快晴,8,1,晴,8,1
2000,9,22,曇,8,1,晴後薄曇,8,1
2000,9,23,雨時々曇、雷を伴う,8,1,曇時々雨,8,1
2000,9,24,晴時々曇一時雨,8,1,曇時々晴一時雨、雷を伴う,8,1
2000,9,25,曇一時雨,8,1,晴後一時曇,8,1
2000,9,26,晴一時曇,8,1,曇時々雨一時晴,8,1
2000,9,27,晴一時曇,8,1,晴,8,1
2000,9,28,曇,8,1,晴,8,1
2000,9,29,曇後晴,8,1,曇,8,1
2000,9,30,雨時々曇,8,1,晴後雨,8,1
2000,10,1,曇,8,1,曇一時雨,8,1
2000,10,2,雨,8,1,曇一時雨,8,1
2000,10,3,曇,8,1,曇一時雨後晴,8,1
2000,10,4,晴後曇,8,1,曇一時雨,8,1
2000,10,5,晴時々薄曇,8,1,曇,8,1
2000,10,6,曇後晴,8,1,曇,8,1
2000,10,7,薄曇,8,1,晴後薄曇,8,1
2000,10,8,曇後雨,8,1,曇,8,1
2000,10,9,曇一時晴,8,1,雨後曇、雷を伴う,8,1
2000,10,10,晴一時曇,8,1,曇後晴,8,1
2000,10,11,晴,8,1,晴一時曇,8,1
2000,10,12,曇時々雨,8,1,快晴,8,1
2000,10,13,曇,8,1,曇一時雨,8,1
2000,10,14,曇,8,1,晴後一時曇,8,1
2000,10,15,雨後曇一時晴,8,1,曇後雨,8,1
2000,10,16,曇一時晴,8,1,晴時々曇,8,1
2000,10,17,曇後一時雨,8,1,曇後一時雨,8,1
2000,10,18,晴,8,1,曇,8,1
2000,10,19,曇,8,1,晴後曇,8,1
2000,10,20,大雨後曇一時晴,8,1,曇後雨,8,1
2000,10,21,曇,8,1,晴後薄曇,8,1
2000,10,22,曇,8,1,曇,8,1
2000,10,23,雨後晴,8,1,雨一時曇,8,1
2000,10,24,晴後曇,8,1,晴,8,1
2000,10,25,曇後晴,8,1,曇時々雨,8,1
2000,10,26,曇,8,1,曇一時晴,8,1
2000,10,27,晴後曇,8,1,曇一時晴,8,1
2000,10,28,雨,8,1,曇後一時雨,8,1
2000,10,29,雨後曇,8,1,雨,8,1
2000,10,30,薄曇一時晴,8,1,曇後晴,8,1
2000,10,31,曇後雨,8,1,晴後曇,8,1
2000,11,1,雨,8,1,雨時々曇,8,1
2000,11,2,曇時々雨、雷を伴う,8,1,雨,8,1
2000,11,3,曇後一時晴,8,1,曇一時雨,8,1
2000,11,4,晴一時曇,8,1,晴時々曇,8,1
2000,11,5,晴後薄曇,8,1,快晴,8,1
2000,11,6,曇後一時雨,8,1,曇,8,1
2000,11,7,晴一時曇,8,1,雨後晴,8,1
2000,11,8,曇,8,1,晴後一時曇,8,1
2000,11,9,曇,8,1,曇,8,1
2000,11,10,曇後晴,8,1,曇後一時雨,8,1
2000,11,11,曇,8,1,晴後一時曇,8,1
2000,11,12,曇一時晴,8,1,曇,8,1
2000,11,13,曇,8,1,曇,8,1
2000,11,14,雨時々曇,8,1,曇後一時雨,8,1
2000,11,15,雨後曇,8,1,曇後一時雨,8,1
2000,11,16,雨一時曇,8,1,曇,8,1
2000,11,17,曇一時雨,8,1,雨後一時曇,8,1
2000,11,18,晴,8,1,晴時々曇,8,1
2000,11,19,曇後一時雨,8,1,曇時々晴,8,1
2000,11,20,大雨,8,1,雨,8,1
2000,11,21,曇,8,1,曇,8,1
2000,11,22,曇,8,1,曇,8,1
2000,11,23,晴一時曇,8,1,曇後晴,8,1
2000,11,24,薄曇一時晴,8,1,晴後薄曇,8,1
2000,11,25,曇後一時晴,8,1,曇時々晴,8,1
2000,11,26,晴,8,1,快晴,8,1
2000,11,27,曇一時雨後晴,8,1,晴後一時曇,8,1
2000,11,28,快晴,8,1,晴,8,1
2000,11,29,薄曇一時晴,8,1,晴後薄曇,8,1
2000,11,30,曇後雨,8,1,晴後一時薄曇,8,1
2000,12,1,快晴,8,1,雨後晴,8,1
2000,12,2,晴,8,1,晴後一時薄曇,8,1
2000,12,3,曇一時雨後晴,8,1,曇,8,1
2000,12,4,晴一時曇,8,1,晴後一時曇,8,1
2000,12,5,快晴,8,1,快晴,8,1
2000,12,6,晴一時薄曇,8,1,晴,8,1
2000,12,7,晴後曇,8,1,晴,8,1
2000,12,8,快晴,8,1,晴,8,1
2000,12,9,晴一時曇,8,1,快晴,8,1
2000,12,10,晴一時曇,8,1,晴一時雨,8,1
2000,12,11,快晴,8,1,晴一時曇,8,1
2000,12,12,快晴,8,1,快晴,8,1
2000,12,13,晴後曇,8,1,快晴,8,1
2000,12,14,曇後晴,8,1,曇,8,1
2000,12,15,快晴,8,1,快晴,8,1
2000,12,16,快晴,8,1,快晴,8,1
2000,12,17,雨,8,1,晴後曇,8,1
2000,12,18,曇後一時雨,8,1,曇,8,1
2000,12,19,曇,8,1,曇一時雨後一時晴,8,1
2000,12,20,曇後一時雨,8,1,曇後一時雨,8,1
2000,12,21,曇一時晴,8,1,晴一時曇,8,1
2000,12,22,曇,8,1,晴一時曇,8,1
2000,12,23,快晴,8,1,晴一時曇,8,1
2000,12,24,晴時々曇,8,1,快晴,8,1
2000,12,25,快晴,8,1,晴,8,1
2000,12,26,快晴,8,1,晴,8,1
2000,12,27,快晴,8,1,快晴,8,1
2000,12,28,晴,8,1,快晴,8,1
2000,12,29,晴,8,1,快晴,8,1
2000,12,30,曇,8,1,曇,8,1
2000,12,31,曇一時雨後一時晴,8,1,曇,8,1
