ダウンロードした時刻：2019/01/25 16:25:41

,,,東京,東京,東京,東京,東京,東京
2010,3,6,曇一時霧雨後時々雨,8,1,雨後時々曇,8,1
2010,3,7,雨後曇,8,1,雨,8,1
2010,3,8,晴後曇,8,1,曇時々晴,8,1
2010,3,9,雪時々みぞれ後雨,8,1,曇後雨一時みぞれ,8,1
2010,3,10,晴,8,1,曇一時雨後晴,8,1
2010,3,11,快晴,8,1,快晴,8,1
2010,3,12,薄曇後晴,8,1,晴時々曇,8,1
2010,3,13,快晴,8,1,晴後時々薄曇,8,1
2010,3,14,晴時々曇,8,1,晴時々薄曇,8,1
2010,3,15,大雨時々曇,8,1,曇,8,1
2010,3,16,晴後曇,8,1,晴時々曇,8,1
2010,3,17,晴,8,1,曇後晴,8,1
2010,3,18,曇後雨,8,1,薄曇後一時晴,8,1
2010,3,19,晴,8,1,晴一時雨,8,1
2010,3,20,曇後一時雨,8,1,晴後一時薄曇,8,1
2010,3,21,快晴,8,1,晴一時雨,8,1
2010,3,22,曇時々晴後一時雨,8,1,晴一時薄曇,8,1
2010,3,23,雨,8,1,曇一時晴,8,1
2010,3,24,雨、あられを伴う,8,1,雨、あられを伴う,8,1
2010,3,25,雨後曇,8,1,雨,8,1
2010,3,26,雨後曇,8,1,曇後一時雨,8,1
2010,3,27,曇,8,1,曇時々晴,8,1
2010,3,28,曇一時雨,8,1,曇,8,1
2010,3,29,晴一時曇,8,1,曇時々雨一時みぞれ,8,1
2010,3,30,晴一時薄曇,8,1,晴後一時薄曇,8,1
2010,3,31,晴時々曇,8,1,曇一時晴,8,1
2010,4,1,曇一時晴,8,1,曇一時晴,8,1
2010,4,2,曇後一時晴,8,1,雨時々曇,8,1
2010,4,3,晴一時雨,8,1,曇後晴,8,1
2010,4,4,雨時々曇,8,1,曇後一時雨,8,1
2010,4,5,曇一時雨,8,1,雨後一時曇,8,1
2010,4,6,曇,8,1,晴時々曇,8,1
2010,4,7,雨時々曇一時晴,8,1,曇後雨,8,1
2010,4,8,晴後曇,8,1,晴,8,1
2010,4,9,曇後一時雨,8,1,薄曇,8,1
2010,4,10,曇時々晴,8,1,晴時々曇,8,1
2010,4,11,曇,8,1,曇時々晴,8,1
2010,4,12,雨,8,1,雨一時曇,8,1
2010,4,13,晴後曇,8,1,晴後薄曇,8,1
2010,4,14,曇後雨,8,1,晴後曇,8,1
2010,4,15,曇後雨,8,1,雨後一時曇,8,1
2010,4,16,雨後一時みぞれ、あられを伴う,8,1,雨,8,1
2010,4,17,曇時々晴,8,1,雨一時雪後晴、あられを伴う,8,1
2010,4,18,薄曇,8,1,晴後薄曇,8,1
2010,4,19,薄曇,8,1,薄曇一時晴,8,1
2010,4,20,雨後曇,8,1,曇後雨,8,1
2010,4,21,曇時々雨,8,1,薄曇一時晴,8,1
2010,4,22,雨一時曇後霧雨,8,1,雨,8,1
2010,4,23,雨時々曇,8,1,雨後時々曇,8,1
2010,4,24,晴一時曇,8,1,晴後一時曇,8,1
2010,4,25,晴,8,1,快晴,8,1
2010,4,26,曇一時晴,8,1,晴時々薄曇,8,1
2010,4,27,雨,8,1,曇後雨,8,1
2010,4,28,曇,8,1,大雨後一時曇,8,1
2010,4,29,晴,8,1,晴一時曇,8,1
2010,4,30,晴時々曇,8,1,晴後薄曇,8,1
2010,5,1,快晴,8,1,快晴,8,1
2010,5,2,晴後一時薄曇,8,1,快晴,8,1
2010,5,3,薄曇,8,1,薄曇,8,1
2010,5,4,薄曇後一時晴,8,1,薄曇,8,1
2010,5,5,薄曇,8,1,晴時々薄曇,8,1
2010,5,6,晴時々曇,8,1,薄曇後晴,8,1
2010,5,7,雨後晴,8,1,曇後雨,8,1
2010,5,8,薄曇後時々晴,8,1,晴時々薄曇,8,1
2010,5,9,曇,8,1,薄曇一時晴,8,1
2010,5,10,曇後時々雨,8,1,曇,8,1
2010,5,11,雨,8,1,雨後一時曇,8,1
2010,5,12,快晴,8,1,雨一時曇後晴,8,1
2010,5,13,曇時々雨一時晴,8,1,晴,8,1
2010,5,14,曇後一時晴,8,1,晴後曇,8,1
2010,5,15,曇,8,1,晴後一時曇,8,1
2010,5,16,晴,8,1,晴時々曇,8,1
2010,5,17,晴,8,1,晴時々薄曇,8,1
2010,5,18,薄曇後一時晴,8,1,薄曇時々晴,8,1
2010,5,19,雨,8,1,曇時々雨,8,1
2010,5,20,曇時々雨一時晴,8,1,雨後一時曇,8,1
2010,5,21,晴後一時薄曇,8,1,快晴,8,1
2010,5,22,曇,8,1,薄曇,8,1
2010,5,23,雨,8,1,雨一時曇,8,1
2010,5,24,曇一時霧雨,8,1,雨後一時霧雨、霧を伴う,8,1
2010,5,25,薄曇時々晴,8,1,晴時々薄曇,8,1
2010,5,26,雨後一時曇,8,1,曇後一時雨,8,1
2010,5,27,曇時々晴,8,1,曇後晴一時雨,8,1
2010,5,28,曇,8,1,晴後一時曇,8,1
2010,5,29,曇後一時雨,8,1,曇後雨一時霧雨,8,1
2010,5,30,曇後一時晴,8,1,曇,8,1
2010,5,31,曇後時々晴,8,1,晴後時々曇,8,1
2010,6,1,快晴,8,1,晴,8,1
2010,6,2,快晴,8,1,快晴,8,1
2010,6,3,晴,8,1,快晴,8,1
2010,6,4,曇一時雨、雷を伴う,8,1,晴後一時薄曇,8,1
2010,6,5,曇時々晴,8,1,曇後晴,8,1
2010,6,6,薄曇一時晴,8,1,晴後薄曇,8,1
2010,6,7,曇,8,1,薄曇,8,1
2010,6,8,雨時々曇,8,1,曇一時雨,8,1
2010,6,9,曇後晴,8,1,雨後曇,8,1
2010,6,10,曇,8,1,晴,8,1
2010,6,11,曇後晴,8,1,曇後一時晴,8,1
2010,6,12,晴後一時薄曇,8,1,晴,8,1
2010,6,13,曇後雨,8,1,曇,8,1
2010,6,14,雨後薄曇,8,1,雨,8,1
2010,6,15,雨時々曇,8,1,曇時々晴,8,1
2010,6,16,曇時々晴,8,1,曇時々晴一時雨,8,1
2010,6,17,薄曇,8,1,薄曇時々晴,8,1
2010,6,18,雨,8,1,曇後雨,8,1
2010,6,19,曇,8,1,曇一時雨,8,1
2010,6,20,曇後雨,8,1,曇,8,1
2010,6,21,曇,8,1,曇時々晴,8,1
2010,6,22,晴後雨,8,1,曇,8,1
2010,6,23,曇,8,1,雨時々曇,8,1
2010,6,24,晴後薄曇,8,1,薄曇後晴,8,1
2010,6,25,曇一時晴,8,1,薄曇,8,1
2010,6,26,雨一時曇,8,1,曇後時々雨,8,1
2010,6,27,曇時々雨,8,1,曇時々雨,8,1
2010,6,28,曇時々雨,8,1,曇後一時雨、雷を伴う,8,1
2010,6,29,雨時々曇、雷を伴う,8,1,曇一時雨,8,1
2010,6,30,晴後曇,8,1,曇後一時晴,8,1
2010,7,1,曇時々晴,8,1,曇後一時雨,8,1
2010,7,2,曇,8,1,薄曇後晴一時雨,8,1
2010,7,3,雨一時曇,8,1,曇,8,1
2010,7,4,曇一時雨,8,1,曇時々晴後一時雨,8,1
2010,7,5,曇一時雨,8,1,曇時々晴後一時雨,8,1
2010,7,6,曇時々雨,8,1,曇時々雨後一時晴,8,1
2010,7,7,曇時々雨一時晴,8,1,曇時々雨,8,1
2010,7,8,曇一時晴,8,1,晴時々薄曇,8,1
2010,7,9,曇時々雨後晴,8,1,曇後雨,8,1
2010,7,10,晴後薄曇,8,1,薄曇時々晴,8,1
2010,7,11,雨後一時曇,8,1,曇後雨,8,1
2010,7,12,曇,8,1,雨時々曇,8,1
2010,7,13,曇一時雨,8,1,曇時々雨,8,1
2010,7,14,曇一時晴,8,1,曇時々晴,8,1
2010,7,15,晴,8,1,曇後晴,8,1
2010,7,16,晴時々薄曇,8,1,晴一時曇,8,1
2010,7,17,薄曇後晴,8,1,晴時々曇,8,1
2010,7,18,晴,8,1,晴,8,1
2010,7,19,薄曇一時晴,8,1,晴後薄曇,8,1
2010,7,20,薄曇,8,1,薄曇,8,1
2010,7,21,快晴,8,1,晴一時薄曇,8,1
2010,7,22,曇時々晴一時雨,8,1,晴,8,1
2010,7,23,曇時々晴,8,1,晴,8,1
2010,7,24,曇時々晴、雷を伴う,8,1,晴,8,1
2010,7,25,曇時々雨後晴,8,1,晴後一時曇,8,1
2010,7,26,雨後曇、雷を伴う,8,1,晴時々曇一時雨,8,1
2010,7,27,晴一時薄曇,8,1,晴,8,1
2010,7,28,晴時々薄曇,8,1,晴,8,1
2010,7,29,雨時々曇,8,1,雨,8,1
2010,7,30,曇時々晴,8,1,雨時々曇一時晴,8,1
2010,7,31,薄曇,8,1,曇後一時晴,8,1
2010,8,1,薄曇,8,1,薄曇後一時晴,8,1
2010,8,2,曇後晴,8,1,曇後一時晴,8,1
2010,8,3,晴一時曇,8,1,晴,8,1
2010,8,4,快晴,8,1,晴一時曇,8,1
2010,8,5,晴,8,1,晴,8,1
2010,8,6,快晴,8,1,晴一時曇,8,1
2010,8,7,曇時々晴,8,1,晴後一時薄曇,8,1
2010,8,8,曇後雨,8,1,曇一時雨,8,1
2010,8,9,曇後時々晴,8,1,曇時々雨,8,1
2010,8,10,曇後時々晴,8,1,雨時々曇後晴,8,1
2010,8,11,晴時々曇,8,1,晴時々曇,8,1
2010,8,12,曇,8,1,曇後雨,8,1
2010,8,13,曇,8,1,曇,8,1
2010,8,14,曇,8,1,曇,8,1
2010,8,15,薄曇後晴,8,1,薄曇,8,1
2010,8,16,薄曇後一時晴,8,1,薄曇後一時晴,8,1
2010,8,17,晴後時々曇,8,1,晴,8,1
2010,8,18,曇、雷を伴う,8,1,曇時々晴,8,1
2010,8,19,曇一時晴,8,1,曇後晴,8,1
2010,8,20,曇,8,1,曇,8,1
2010,8,21,晴,8,1,曇後晴,8,1
2010,8,22,快晴,8,1,晴,8,1
2010,8,23,晴後曇,8,1,晴,8,1
2010,8,24,曇時々晴,8,1,晴一時曇,8,1
2010,8,25,晴,8,1,晴時々曇,8,1
2010,8,26,晴後一時曇,8,1,晴一時曇,8,1
2010,8,27,晴,8,1,晴,8,1
2010,8,28,晴時々薄曇,8,1,晴時々薄曇,8,1
2010,8,29,晴時々薄曇,8,1,薄曇時々晴,8,1
2010,8,30,晴,8,1,薄曇後一時晴,8,1
2010,8,31,晴,8,1,晴,8,1
2010,9,1,晴後一時曇,8,1,晴,8,1
2010,9,2,薄曇後晴,8,1,薄曇一時晴,8,1
2010,9,3,晴後一時薄曇,8,1,晴後一時薄曇,8,1
2010,9,4,晴後時々曇,8,1,晴,8,1
2010,9,5,晴時々曇,8,1,晴時々曇,8,1
2010,9,6,薄曇時々晴,8,1,晴時々薄曇,8,1
2010,9,7,曇一時晴,8,1,薄曇,8,1
2010,9,8,曇時々雨,8,1,大雨,8,1
2010,9,9,曇時々晴,8,1,曇後晴,8,1
2010,9,10,晴,8,1,曇後晴,8,1
2010,9,11,薄曇一時晴,8,1,晴後一時薄曇,8,1
2010,9,12,曇,8,1,薄曇,8,1
2010,9,13,曇一時雨、雷を伴う,8,1,曇時々晴一時雨,8,1
2010,9,14,曇時々雨,8,1,晴時々曇一時雨,8,1
2010,9,15,大雨,8,1,曇一時雨,8,1
2010,9,16,曇時々晴一時雨,8,1,大雨一時曇,8,1
2010,9,17,晴一時曇,8,1,曇後晴,8,1
2010,9,18,曇後一時晴,8,1,晴後一時薄曇,8,1
2010,9,19,曇時々晴,8,1,薄曇時々晴,8,1
2010,9,20,曇時々晴一時雨,8,1,曇時々晴一時雨,8,1
2010,9,21,晴後時々薄曇,8,1,薄曇後晴,8,1
2010,9,22,曇一時晴,8,1,晴一時薄曇,8,1
2010,9,23,雨後一時曇,8,1,大雨一時曇、雷を伴う,8,1
2010,9,24,雨,8,1,曇一時雨,8,1
2010,9,25,快晴,8,1,雨一時曇後晴,8,1
2010,9,26,大雨,8,1,晴後曇,8,1
2010,9,27,大雨,8,1,雨,8,1
2010,9,28,曇時々晴,8,1,雨後時々曇、雷を伴う,8,1
2010,9,29,曇後一時雨,8,1,曇一時晴,8,1
2010,9,30,曇時々雨,8,1,雨一時曇,8,1
2010,10,1,曇時々晴,8,1,曇後晴,8,1
2010,10,2,晴後一時薄曇,8,1,晴,8,1
2010,10,3,曇後雨,8,1,曇時々晴,8,1
2010,10,4,曇後一時霧雨,8,1,曇,8,1
2010,10,5,曇後一時雨,8,1,曇時々晴,8,1
2010,10,6,快晴,8,1,晴,8,1
2010,10,7,曇,8,1,曇時々晴,8,1
2010,10,8,薄曇後一時雨,8,1,晴時々曇,8,1
2010,10,9,大雨,8,1,雨,8,1
2010,10,10,晴,8,1,雨後曇一時晴,8,1
2010,10,11,薄曇時々晴一時雨,8,1,晴,8,1
2010,10,12,曇後時々雨,8,1,曇時々晴一時雨,8,1
2010,10,13,曇後雨,8,1,曇後晴一時雨,8,1
2010,10,14,曇後雨,8,1,曇後一時晴,8,1
2010,10,15,曇一時雨,8,1,曇一時雨後晴,8,1
2010,10,16,晴後曇,8,1,曇後晴,8,1
2010,10,17,薄曇後晴,8,1,曇,8,1
2010,10,18,曇,8,1,薄曇時々晴,8,1
2010,10,19,曇後一時雨,8,1,曇,8,1
2010,10,20,曇時々雨,8,1,雨後曇,8,1
2010,10,21,曇時々雨,8,1,雨,8,1
2010,10,22,曇後一時晴,8,1,曇,8,1
2010,10,23,薄曇,8,1,晴後薄曇,8,1
2010,10,24,雨後一時曇,8,1,曇後一時雨,8,1
2010,10,25,曇時々雨,8,1,曇時々雨,8,1
2010,10,26,曇,8,1,曇時々雨,8,1
2010,10,27,晴後曇,8,1,晴時々曇,8,1
2010,10,28,雨後曇,8,1,雨一時曇,8,1
2010,10,29,曇後雨,8,1,曇,8,1
2010,10,30,曇一時雨,8,1,大雨,8,1
2010,10,31,大雨一時曇、雷を伴う,8,1,曇時々雨,8,1
2010,11,1,晴一時曇,8,1,曇時々雨後晴,8,1
2010,11,2,薄曇時々晴,8,1,薄曇一時晴,8,1
2010,11,3,晴後時々曇,8,1,快晴,8,1
2010,11,4,快晴,8,1,曇後晴,8,1
2010,11,5,快晴,8,1,快晴,8,1
2010,11,6,曇時々晴,8,1,晴,8,1
2010,11,7,薄曇,8,1,曇後晴,8,1
2010,11,8,晴一時曇,8,1,晴,8,1
2010,11,9,快晴,8,1,快晴,8,1
2010,11,10,快晴,8,1,晴,8,1
2010,11,11,晴後一時曇,8,1,晴,8,1
2010,11,12,晴後薄曇,8,1,晴,8,1
2010,11,13,曇,8,1,薄曇,8,1
2010,11,14,快晴,8,1,曇,8,1
2010,11,15,雨時々曇後晴,8,1,曇後時々雨,8,1
2010,11,16,曇後時々雨,8,1,晴後時々薄曇,8,1
2010,11,17,雨,8,1,雨時々曇,8,1
2010,11,18,晴,8,1,晴時々曇,8,1
2010,11,19,薄曇時々晴,8,1,晴後一時曇,8,1
2010,11,20,晴時々曇,8,1,晴時々曇,8,1
2010,11,21,曇一時雨,8,1,曇一時晴,8,1
2010,11,22,雨,8,1,曇時々雨,8,1
2010,11,23,曇時々晴,8,1,雨後曇,8,1
2010,11,24,晴一時曇,8,1,薄曇時々晴,8,1
2010,11,25,雨時々曇,8,1,薄曇,8,1
2010,11,26,曇一時雨,8,1,曇,8,1
2010,11,27,快晴,8,1,晴時々曇,8,1
2010,11,28,晴一時薄曇,8,1,晴後薄曇,8,1
2010,11,29,快晴,8,1,快晴,8,1
2010,11,30,薄曇,8,1,薄曇時々晴,8,1
2010,12,1,晴時々薄曇,8,1,薄曇,8,1
2010,12,2,曇後大雨,8,1,晴後曇,8,1
2010,12,3,快晴,8,1,大雨後晴、雷を伴う,8,1
2010,12,4,快晴,8,1,快晴,8,1
2010,12,5,晴時々曇,8,1,快晴,8,1
2010,12,6,晴後薄曇,8,1,曇後晴,8,1
2010,12,7,曇後雨,8,1,曇,8,1
2010,12,8,晴時々曇一時雨,8,1,晴一時雨,8,1
2010,12,9,快晴,8,1,快晴,8,1
2010,12,10,晴時々曇一時雨,8,1,快晴,8,1
2010,12,11,曇後晴,8,1,晴,8,1
2010,12,12,曇,8,1,晴後一時曇,8,1
2010,12,13,雨,8,1,曇後雨,8,1
2010,12,14,晴,8,1,曇時々雨,8,1
2010,12,15,曇後一時雨,8,1,晴後曇,8,1
2010,12,16,晴一時薄曇,8,1,曇一時雨,8,1
2010,12,17,晴後一時曇,8,1,晴,8,1
2010,12,18,晴後一時曇,8,1,快晴,8,1
2010,12,19,曇,8,1,曇一時晴,8,1
2010,12,20,快晴,8,1,曇後晴,8,1
2010,12,21,大雨一時曇,8,1,曇,8,1
2010,12,22,快晴,8,1,晴時々曇,8,1
2010,12,23,快晴,8,1,快晴,8,1
2010,12,24,晴,8,1,晴,8,1
2010,12,25,快晴,8,1,快晴,8,1
2010,12,26,薄曇後晴,8,1,晴,8,1
2010,12,27,快晴,8,1,快晴,8,1
2010,12,28,晴一時曇,8,1,晴,8,1
2010,12,29,快晴,8,1,晴後一時薄曇,8,1
2010,12,30,曇一時みぞれ,8,1,曇時々晴,8,1
2010,12,31,快晴,8,1,晴,8,1
