ダウンロードした時刻：2019/01/25 16:25:32

,,,東京,東京,東京,東京,東京,東京
2012,3,9,雨,8,1,雨,8,1
2012,3,10,曇一時晴,8,1,雨時々みぞれ後一時曇,8,1
2012,3,11,晴,8,1,晴時々曇,8,1
2012,3,12,晴,8,1,晴一時曇,8,1
2012,3,13,晴,8,1,晴,8,1
2012,3,14,晴,8,1,晴,8,1
2012,3,15,快晴,8,1,晴,8,1
2012,3,16,曇後一時雨,8,1,薄曇一時晴,8,1
2012,3,17,雨一時曇後晴,8,1,雨,8,1
2012,3,18,曇一時雨後晴,8,1,曇後時々雨,8,1
2012,3,19,曇,8,1,晴後曇,8,1
2012,3,20,晴時々曇,8,1,晴後一時薄曇,8,1
2012,3,21,晴後一時薄曇,8,1,快晴,8,1
2012,3,22,曇,8,1,曇,8,1
2012,3,23,雨後一時霧雨,8,1,雨一時曇,8,1
2012,3,24,晴,8,1,雨後一時晴,8,1
2012,3,25,快晴,8,1,晴一時曇,8,1
2012,3,26,晴,8,1,晴後曇,8,1
2012,3,27,快晴,8,1,快晴,8,1
2012,3,28,晴,8,1,晴後一時雨,8,1
2012,3,29,薄曇,8,1,快晴,8,1
2012,3,30,曇,8,1,曇後一時晴,8,1
2012,3,31,曇時々雨後晴,8,1,雨時々曇,8,1
2012,4,1,晴,8,1,晴,8,1
2012,4,2,晴時々薄曇,8,1,晴,8,1
2012,4,3,晴一時雨、大風を伴う,8,1,曇後雨,8,1
2012,4,4,晴後時々薄曇,8,1,晴,8,1
2012,4,5,晴時々曇一時雨,8,1,晴一時薄曇,8,1
2012,4,6,晴一時雨,8,1,晴時々曇,8,1
2012,4,7,曇時々晴,8,1,晴後時々曇,8,1
2012,4,8,晴後一時薄曇,8,1,晴,8,1
2012,4,9,快晴,8,1,晴後一時薄曇,8,1
2012,4,10,曇時々晴後一時雨,8,1,薄曇,8,1
2012,4,11,雨後晴,8,1,雨時々曇,8,1
2012,4,12,薄曇時々晴,8,1,晴後一時薄曇,8,1
2012,4,13,雨一時曇,8,1,曇,8,1
2012,4,14,雨後晴時々曇,8,1,雨,8,1
2012,4,15,晴一時薄曇,8,1,薄曇一時晴,8,1
2012,4,16,曇,8,1,薄曇,8,1
2012,4,17,晴一時雨,8,1,曇後時々雨、雷を伴う,8,1
2012,4,18,曇後時々雨,8,1,晴後一時曇,8,1
2012,4,19,曇,8,1,曇一時晴,8,1
2012,4,20,曇,8,1,曇一時雨,8,1
2012,4,21,曇一時晴,8,1,曇,8,1
2012,4,22,雨,8,1,曇時々雨,8,1
2012,4,23,雨後晴,8,1,雨,8,1
2012,4,24,曇一時雨後時々晴、雷を伴う,8,1,晴一時曇,8,1
2012,4,25,曇一時雨,8,1,曇一時晴,8,1
2012,4,26,雨一時曇,8,1,雨時々曇,8,1
2012,4,27,霧雨後曇,8,1,雨後一時霧雨,8,1
2012,4,28,曇時々晴,8,1,曇後晴,8,1
2012,4,29,曇,8,1,晴後薄曇,8,1
2012,4,30,曇,8,1,曇,8,1
2012,5,1,曇一時雨,8,1,曇時々雨,8,1
2012,5,2,大雨,8,1,雨一時曇,8,1
2012,5,3,曇時々雨,8,1,大雨,8,1
2012,5,4,晴一時雨,8,1,曇時々雨,8,1
2012,5,5,晴後一時曇,8,1,晴,8,1
2012,5,6,晴後時々曇,8,1,晴後一時雨、雷を伴う,8,1
2012,5,7,晴後時々曇,8,1,晴一時薄曇,8,1
2012,5,8,曇,8,1,晴後薄曇,8,1
2012,5,9,雨後曇、雷を伴う,8,1,曇後雨、雷を伴う,8,1
2012,5,10,快晴,8,1,晴後曇一時雨、雷を伴う,8,1
2012,5,11,晴時々薄曇,8,1,晴後時々薄曇,8,1
2012,5,12,快晴,8,1,晴一時曇,8,1
2012,5,13,晴,8,1,晴後曇,8,1
2012,5,14,薄曇後一時雨,8,1,薄曇後一時晴,8,1
2012,5,15,雨一時霧雨後曇,8,1,雨一時曇,8,1
2012,5,16,薄曇一時晴,8,1,晴一時曇,8,1
2012,5,17,曇後時々雨、雷を伴う,8,1,曇後一時晴,8,1
2012,5,18,快晴,8,1,晴時々曇一時雨、雷を伴う,8,1
2012,5,19,薄曇,8,1,晴後一時薄曇,8,1
2012,5,20,曇,8,1,薄曇,8,1
2012,5,21,曇,8,1,曇,8,1
2012,5,22,雨後霧雨,8,1,雨、雷を伴う,8,1
2012,5,23,曇後晴,8,1,曇時々晴,8,1
2012,5,24,曇,8,1,薄曇一時晴,8,1
2012,5,25,曇一時雨,8,1,曇時々雨,8,1
2012,5,26,曇後一時晴,8,1,薄曇,8,1
2012,5,27,曇一時晴,8,1,晴,8,1
2012,5,28,曇時々雨一時晴,8,1,晴後一時雨、雷を伴う,8,1
2012,5,29,曇時々晴一時雨,8,1,晴時々曇,8,1
2012,5,30,曇,8,1,晴時々薄曇,8,1
2012,5,31,曇,8,1,薄曇,8,1
2012,6,1,曇後晴,8,1,曇時々晴一時雨、雷を伴う,8,1
2012,6,2,曇一時雨,8,1,薄曇一時晴,8,1
2012,6,3,晴一時曇,8,1,曇後一時晴,8,1
2012,6,4,曇,8,1,晴後薄曇,8,1
2012,6,5,曇時々雨,8,1,曇,8,1
2012,6,6,晴一時曇,8,1,雨後曇,8,1
2012,6,7,曇後晴,8,1,薄曇,8,1
2012,6,8,雨時々曇,8,1,晴時々薄曇,8,1
2012,6,9,雨後曇,8,1,雨,8,1
2012,6,10,曇時々雨,8,1,曇時々晴一時雨,8,1
2012,6,11,曇,8,1,曇,8,1
2012,6,12,雨後時々曇,8,1,曇後雨,8,1
2012,6,13,曇,8,1,曇,8,1
2012,6,14,晴後曇,8,1,曇後晴,8,1
2012,6,15,曇後時々雨,8,1,薄曇一時晴,8,1
2012,6,16,雨一時曇,8,1,雨時々曇,8,1
2012,6,17,曇一時晴,8,1,曇一時雨,8,1
2012,6,18,曇,8,1,曇後晴,8,1
2012,6,19,暴風雨後晴時々曇,8,1,曇後雨,8,1
2012,6,20,曇,8,1,曇,8,1
2012,6,21,曇後一時雨,8,1,雨時々曇,8,1
2012,6,22,曇,8,1,雨後曇,8,1
2012,6,23,曇,8,1,曇,8,1
2012,6,24,曇,8,1,曇一時晴,8,1
2012,6,25,曇,8,1,曇,8,1
2012,6,26,曇時々晴,8,1,晴,8,1
2012,6,27,薄曇,8,1,薄曇,8,1
2012,6,28,曇,8,1,曇,8,1
2012,6,29,晴時々曇,8,1,曇後晴,8,1
2012,6,30,曇,8,1,晴後時々薄曇,8,1
2012,7,1,雨,8,1,雨時々曇,8,1
2012,7,2,曇,8,1,曇時々雨後晴,8,1
2012,7,3,雨,8,1,曇後雨,8,1
2012,7,4,曇,8,1,晴,8,1
2012,7,5,曇後時々雨,8,1,曇,8,1
2012,7,6,雨後時々曇,8,1,曇後時々雨,8,1
2012,7,7,雨時々曇,8,1,雨時々曇一時霧雨,8,1
2012,7,8,晴時々曇,8,1,曇一時雨,8,1
2012,7,9,曇,8,1,晴,8,1
2012,7,10,晴,8,1,晴,8,1
2012,7,11,曇一時晴,8,1,薄曇時々晴,8,1
2012,7,12,曇時々雨,8,1,雨時々曇,8,1
2012,7,13,曇後大雨、雷を伴う,8,1,曇一時晴,8,1
2012,7,14,曇,8,1,曇時々晴,8,1
2012,7,15,薄曇一時晴,8,1,曇時々晴,8,1
2012,7,16,曇後晴,8,1,薄曇後時々晴,8,1
2012,7,17,晴一時薄曇,8,1,晴後一時薄曇,8,1
2012,7,18,曇一時雨、雷を伴う,8,1,薄曇,8,1
2012,7,19,曇,8,1,薄曇時々晴,8,1
2012,7,20,曇時々雨,8,1,曇後時々雨,8,1
2012,7,21,曇後一時雨,8,1,曇時々雨,8,1
2012,7,22,曇一時雨,8,1,曇,8,1
2012,7,23,薄曇,8,1,曇時々晴,8,1
2012,7,24,曇後一時晴,8,1,曇後一時雨,8,1
2012,7,25,曇後一時晴,8,1,薄曇時々晴,8,1
2012,7,26,晴,8,1,晴,8,1
2012,7,27,薄曇,8,1,晴時々曇,8,1
2012,7,28,曇後一時晴,8,1,晴,8,1
2012,7,29,晴時々薄曇,8,1,薄曇一時晴,8,1
2012,7,30,曇時々晴,8,1,晴,8,1
2012,7,31,晴後時々曇,8,1,晴,8,1
2012,8,1,晴,8,1,曇時々晴,8,1
2012,8,2,晴後一時曇,8,1,晴,8,1
2012,8,3,晴時々曇,8,1,晴時々曇,8,1
2012,8,4,晴時々曇,8,1,曇後一時雨,8,1
2012,8,5,曇一時晴,8,1,晴,8,1
2012,8,6,曇後一時晴,8,1,曇時々雨、雷を伴う,8,1
2012,8,7,曇一時晴,8,1,晴後時々曇,8,1
2012,8,8,曇時々晴,8,1,晴一時曇,8,1
2012,8,9,晴後曇,8,1,晴,8,1
2012,8,10,曇,8,1,薄曇,8,1
2012,8,11,曇時々雨,8,1,曇,8,1
2012,8,12,晴時々曇,8,1,曇後晴,8,1
2012,8,13,曇後一時雨,8,1,晴後一時薄曇,8,1
2012,8,14,晴後曇,8,1,曇時々雨,8,1
2012,8,15,曇後晴,8,1,曇,8,1
2012,8,16,晴後薄曇,8,1,曇時々晴,8,1
2012,8,17,曇時々雨、雷を伴う,8,1,晴時々薄曇,8,1
2012,8,18,薄曇後晴,8,1,曇一時雨、雷を伴う,8,1
2012,8,19,晴,8,1,晴,8,1
2012,8,20,晴,8,1,晴,8,1
2012,8,21,晴,8,1,快晴,8,1
2012,8,22,晴,8,1,晴,8,1
2012,8,23,晴,8,1,晴,8,1
2012,8,24,晴後一時薄曇,8,1,晴,8,1
2012,8,25,晴,8,1,晴,8,1
2012,8,26,晴,8,1,晴後一時薄曇,8,1
2012,8,27,晴後一時薄曇,8,1,晴,8,1
2012,8,28,薄曇時々晴,8,1,薄曇後時々晴,8,1
2012,8,29,薄曇,8,1,薄曇,8,1
2012,8,30,晴,8,1,晴一時薄曇,8,1
2012,8,31,晴,8,1,晴,8,1
2012,9,1,曇時々雨,8,1,曇時々雨,8,1
2012,9,2,曇時々晴一時雨,8,1,曇時々雨、雷を伴う,8,1
2012,9,3,曇一時雨、雷を伴う,8,1,曇,8,1
2012,9,4,曇後晴、雷を伴う,8,1,曇後晴,8,1
2012,9,5,薄曇後一時晴,8,1,薄曇時々晴,8,1
2012,9,6,曇時々雨一時晴,8,1,曇後一時雨、雷を伴う,8,1
2012,9,7,曇時々晴,8,1,晴,8,1
2012,9,8,晴,8,1,晴時々曇,8,1
2012,9,9,晴後時々曇,8,1,晴,8,1
2012,9,10,晴,8,1,晴時々薄曇,8,1
2012,9,11,曇時々雨、雷を伴う,8,1,晴,8,1
2012,9,12,晴,8,1,晴時々薄曇,8,1
2012,9,13,薄曇後晴,8,1,晴一時薄曇,8,1
2012,9,14,晴時々曇,8,1,晴,8,1
2012,9,15,晴後一時曇,8,1,晴時々曇,8,1
2012,9,16,曇時々雨一時晴,8,1,曇後晴,8,1
2012,9,17,曇時々雨,8,1,晴時々雨,8,1
2012,9,18,曇時々大雨、雷を伴う,8,1,曇時々晴,8,1
2012,9,19,曇後一時晴,8,1,曇時々雨,8,1
2012,9,20,晴後曇,8,1,晴,8,1
2012,9,21,曇後雨,8,1,曇時々雨、雷を伴う,8,1
2012,9,22,雨時々曇,8,1,曇一時雨,8,1
2012,9,23,曇後時々晴,8,1,大雨,8,1
2012,9,24,雨時々曇、雷を伴う,8,1,晴後一時曇,8,1
2012,9,25,曇,8,1,曇,8,1
2012,9,26,薄曇,8,1,薄曇,8,1
2012,9,27,曇時々雨,8,1,曇,8,1
2012,9,28,晴,8,1,曇時々雨,8,1
2012,9,29,薄曇後時々晴,8,1,晴時々曇,8,1
2012,9,30,雨後晴,8,1,薄曇後一時雨,8,1
2012,10,1,晴時々曇,8,1,快晴,8,1
2012,10,2,曇時々雨,8,1,晴時々曇,8,1
2012,10,3,曇時々雨,8,1,雨時々曇,8,1
2012,10,4,曇一時大雨、雷を伴う,8,1,晴一時雨,8,1
2012,10,5,曇,8,1,晴後一時薄曇,8,1
2012,10,6,雨時々曇,8,1,曇後晴,8,1
2012,10,7,晴一時曇,8,1,雨後晴時々曇,8,1
2012,10,8,曇,8,1,晴後時々曇,8,1
2012,10,9,曇時々晴,8,1,曇後時々晴,8,1
2012,10,10,曇時々雨,8,1,晴時々曇,8,1
2012,10,11,曇後時々雨,8,1,晴時々曇,8,1
2012,10,12,曇後晴,8,1,晴後薄曇,8,1
2012,10,13,曇時々晴,8,1,薄曇時々晴,8,1
2012,10,14,曇後一時晴,8,1,曇時々雨,8,1
2012,10,15,晴一時曇,8,1,晴後一時曇,8,1
2012,10,16,晴後一時曇,8,1,晴,8,1
2012,10,17,雨後曇,8,1,曇一時雨,8,1
2012,10,18,大雨後一時曇,8,1,雨時々曇,8,1
2012,10,19,曇時々晴,8,1,晴一時曇,8,1
2012,10,20,快晴,8,1,晴,8,1
2012,10,21,快晴,8,1,快晴,8,1
2012,10,22,晴後曇,8,1,晴一時薄曇,8,1
2012,10,23,晴一時雨,8,1,曇時々雨,8,1
2012,10,24,曇一時晴,8,1,晴,8,1
2012,10,25,曇後晴,8,1,曇後一時晴,8,1
2012,10,26,曇,8,1,晴後一時薄曇,8,1
2012,10,27,曇後一時雨,8,1,晴時々曇,8,1
2012,10,28,雨時々曇,8,1,曇時々雨,8,1
2012,10,29,晴,8,1,晴,8,1
2012,10,30,晴,8,1,曇後一時晴,8,1
2012,10,31,晴,8,1,晴時々曇,8,1
2012,11,1,快晴,8,1,晴,8,1
2012,11,2,曇時々晴,8,1,晴,8,1
2012,11,3,晴,8,1,曇後晴,8,1
2012,11,4,薄曇,8,1,晴後一時薄曇,8,1
2012,11,5,雨時々曇,8,1,曇,8,1
2012,11,6,曇一時霧雨後晴、霧を伴う,8,1,大雨後一時曇,8,1
2012,11,7,晴,8,1,晴,8,1
2012,11,8,薄曇,8,1,晴,8,1
2012,11,9,曇後晴,8,1,曇後時々晴,8,1
2012,11,10,晴後薄曇,8,1,快晴,8,1
2012,11,11,雨後一時曇,8,1,曇後一時雨,8,1
2012,11,12,晴時々曇,8,1,霧雨時々曇後晴,8,1
2012,11,13,晴一時曇,8,1,晴時々曇,8,1
2012,11,14,晴,8,1,晴後一時曇,8,1
2012,11,15,晴,8,1,薄曇時々晴,8,1
2012,11,16,晴後曇,8,1,快晴,8,1
2012,11,17,大雨後晴,8,1,曇後雨,8,1
2012,11,18,曇一時晴,8,1,快晴,8,1
2012,11,19,快晴,8,1,曇後一時晴,8,1
2012,11,20,薄曇後一時晴,8,1,晴後一時薄曇,8,1
2012,11,21,曇後一時雨,8,1,晴,8,1
2012,11,22,薄曇時々晴,8,1,曇後一時晴,8,1
2012,11,23,曇後一時雨,8,1,雨時々曇,8,1
2012,11,24,晴一時曇,8,1,曇一時雨後晴,8,1
2012,11,25,曇一時晴,8,1,晴後一時薄曇,8,1
2012,11,26,曇後一時晴,8,1,雨一時曇,8,1
2012,11,27,晴後時々曇,8,1,快晴,8,1
2012,11,28,晴一時曇,8,1,曇時々雨,8,1
2012,11,29,曇一時雨,8,1,曇一時晴,8,1
2012,11,30,曇後一時晴,8,1,曇,8,1
2012,12,1,快晴,8,1,曇時々雨後晴,8,1
2012,12,2,雨後曇,8,1,晴後曇,8,1
2012,12,3,曇時々雨,8,1,曇,8,1
2012,12,4,晴,8,1,曇時々雨後晴,8,1
2012,12,5,曇時々晴,8,1,晴後時々曇,8,1
2012,12,6,晴,8,1,晴,8,1
2012,12,7,晴,8,1,晴,8,1
2012,12,8,晴,8,1,快晴,8,1
2012,12,9,快晴,8,1,晴,8,1
2012,12,10,快晴,8,1,晴,8,1
2012,12,11,快晴,8,1,晴,8,1
2012,12,12,快晴,8,1,晴,8,1
2012,12,13,快晴,8,1,快晴,8,1
2012,12,14,曇一時雨,8,1,薄曇時々晴,8,1
2012,12,15,曇後一時雨,8,1,曇時々雨,8,1
2012,12,16,晴後薄曇,8,1,快晴,8,1
2012,12,17,曇時々雨,8,1,曇時々雨,8,1
2012,12,18,曇,8,1,曇時々晴,8,1
2012,12,19,快晴,8,1,晴時々曇,8,1
2012,12,20,晴,8,1,晴,8,1
2012,12,21,曇後一時雨,8,1,曇一時晴,8,1
2012,12,22,晴後曇,8,1,雨後一時晴,8,1
2012,12,23,晴,8,1,曇後一時晴,8,1
2012,12,24,晴,8,1,晴,8,1
2012,12,25,快晴,8,1,快晴,8,1
2012,12,26,快晴,8,1,晴,8,1
2012,12,27,晴,8,1,晴,8,1
2012,12,28,雨後時々曇,8,1,曇後時々雨,8,1
2012,12,29,曇後時々雨,8,1,晴時々曇,8,1
2012,12,30,曇一時雨,8,1,雨,8,1
2012,12,31,晴,8,1,曇後晴,8,1
