ダウンロードした時刻：2019/01/25 17:08:42

,,,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）
2009,3,4,曇時々雨一時晴,8,1,曇,8,1
2009,3,5,曇一時雨,8,1,曇一時雨,8,1
2009,3,6,雨一時曇,8,1,雨時々曇,8,1
2009,3,7,大雨一時曇,8,1,雨後時々曇,8,1
2009,3,8,晴一時曇,8,1,晴一時曇,8,1
2009,3,9,雨時々曇一時晴、雷を伴う,8,1,晴後曇,8,1
2009,3,10,晴,8,1,晴,8,1
2009,3,11,晴時々曇,8,1,曇時々晴,8,1
2009,3,12,晴後一時曇,8,1,晴,8,1
2009,3,13,晴,8,1,晴,8,1
2009,3,14,曇時々晴一時雨,8,1,雨一時曇,8,1
2009,3,15,晴後一時曇,8,1,曇後晴,8,1
2009,3,16,晴,8,1,晴,8,1
2009,3,17,晴後時々曇,8,1,晴,8,1
2009,3,18,晴,8,1,晴一時薄曇,8,1
2009,3,19,晴一時曇,8,1,晴時々薄曇,8,1
2009,3,20,晴時々曇,8,1,曇時々雨,8,1
2009,3,21,曇一時晴,8,1,晴一時曇,8,1
2009,3,22,曇時々雨一時晴,8,1,曇一時雨,8,1
2009,3,23,曇時々晴,8,1,曇一時晴,8,1
2009,3,24,曇時々晴,8,1,曇一時雨,8,1
2009,3,25,晴,8,1,晴,8,1
2009,3,26,晴,8,1,晴,8,1
2009,3,27,曇一時晴,8,1,晴後時々曇,8,1
2009,3,28,曇一時雨,8,1,晴時々曇一時雨,8,1
2009,3,29,晴時々曇,8,1,曇時々雨,8,1
2009,3,30,晴一時雨,8,1,曇時々雨一時晴,8,1
2009,3,31,曇時々雨一時晴,8,1,晴後曇,8,1
2009,4,1,曇,8,1,曇一時雨,8,1
2009,4,2,曇一時晴,8,1,曇,8,1
2009,4,3,曇後晴,8,1,曇一時晴,8,1
2009,4,4,曇後晴,8,1,晴時々薄曇,8,1
2009,4,5,曇後雨,8,1,晴後曇,8,1
2009,4,6,曇一時雨,8,1,曇時々雨,8,1
2009,4,7,雨一時曇,8,1,雨後曇,8,1
2009,4,8,曇,8,1,大雨,8,1
2009,4,9,曇一時晴,8,1,曇時々晴,8,1
2009,4,10,曇後時々雨,8,1,曇一時晴,8,1
2009,4,11,晴,8,1,曇時々雨一時晴、雷を伴う,8,1
2009,4,12,晴,8,1,晴時々薄曇,8,1
2009,4,13,曇後雨、雷を伴う,8,1,曇一時晴,8,1
2009,4,14,晴一時雨,8,1,曇時々雨,8,1
2009,4,15,晴,8,1,晴,8,1
2009,4,16,雨一時曇,8,1,曇一時晴,8,1
2009,4,17,雨,8,1,大雨,8,1
2009,4,18,晴,8,1,曇時々雨一時晴,8,1
2009,4,19,晴時々曇,8,1,薄曇時々晴,8,1
2009,4,20,曇一時晴,8,1,曇時々晴,8,1
2009,4,21,晴時々曇,8,1,曇時々雨,8,1
2009,4,22,雨一時曇,8,1,雨時々曇,8,1
2009,4,23,雨時々曇,8,1,雨一時曇,8,1
2009,4,24,雨一時曇,8,1,雨一時曇,8,1
2009,4,25,曇,8,1,曇時々雨,8,1
2009,4,26,曇時々晴,8,1,曇時々雨,8,1
2009,4,27,晴,8,1,曇一時雨後晴,8,1
2009,4,28,晴,8,1,晴,8,1
2009,4,29,晴後時々曇,8,1,快晴,8,1
2009,4,30,曇時々晴一時雨,8,1,晴,8,1
2009,5,1,晴,8,1,晴,8,1
2009,5,2,曇時々雨一時晴,8,1,晴,8,1
2009,5,3,晴一時曇,8,1,曇時々晴,8,1
2009,5,4,晴時々曇,8,1,曇一時晴,8,1
2009,5,5,晴一時雨,8,1,晴,8,1
2009,5,6,晴時々薄曇,8,1,晴後時々薄曇,8,1
2009,5,7,薄曇時々晴,8,1,晴,8,1
2009,5,8,薄曇後晴,8,1,薄曇,8,1
2009,5,9,快晴,8,1,快晴,8,1
2009,5,10,晴後一時曇,8,1,晴,8,1
2009,5,11,曇時々雨,8,1,曇時々雨,8,1
2009,5,12,曇時々雨,8,1,晴時々曇一時雨,8,1
2009,5,13,晴時々曇,8,1,晴時々曇,8,1
2009,5,14,晴,8,1,晴時々曇,8,1
2009,5,15,　曇一時晴,8,1,晴時々曇,8,1
2009,5,16,快晴,8,1,晴,8,1
2009,5,17,晴,8,1,晴後一時曇,8,1
2009,5,18,曇後一時雨,8,1,晴一時曇,8,1
2009,5,19,曇時々雨,8,1,雨後曇,8,1
2009,5,20,晴時々曇,8,1,曇後一時晴,8,1
2009,5,21,晴後一時薄曇,8,1,晴,8,1
2009,5,22,晴時々曇,8,1,薄曇時々晴,8,1
2009,5,23,晴,8,1,曇一時晴,8,1
2009,5,24,晴一時曇,8,1,曇時々雨,8,1
2009,5,25,晴時々曇,8,1,晴後薄曇,8,1
2009,5,26,雨,8,1,曇後時々雨,8,1
2009,5,27,晴,8,1,大雨後曇,8,1
2009,5,28,曇時々雨後晴,8,1,雨時々晴一時曇,8,1
2009,5,29,晴,8,1,晴一時曇,8,1
2009,5,30,晴,8,1,晴,8,1
2009,5,31,晴,8,1,晴,8,1
2009,6,1,快晴,8,1,快晴,8,1
2009,6,2,晴,8,1,晴,8,1
2009,6,3,晴時々薄曇,8,1,晴後一時薄曇,8,1
2009,6,4,曇,8,1,曇時々晴一時雨,8,1
2009,6,5,晴時々曇,8,1,曇時々雨,8,1
2009,6,6,晴,8,1,晴,8,1
2009,6,7,晴,8,1,晴,8,1
2009,6,8,晴一時雨,8,1,晴,8,1
2009,6,9,晴,8,1,晴一時雨,8,1
2009,6,10,曇時々雨一時晴,8,1,曇一時雨,8,1
2009,6,11,曇一時雨,8,1,曇一時雨、雷を伴う,8,1
2009,6,12,曇一時雨,8,1,雨時々曇,8,1
2009,6,13,曇時々雨、雷を伴う,8,1,曇一時雨,8,1
2009,6,14,雨後曇,8,1,曇時々雨、雷を伴う,8,1
2009,6,15,曇時々雨、雷を伴う,8,1,曇時々雨,8,1
2009,6,16,曇,8,1,曇時々雨,8,1
2009,6,17,大雨一時曇,8,1,雨時々曇,8,1
2009,6,18,曇後大雨,8,1,大雨後曇,8,1
2009,6,19,曇時々雨,8,1,曇後雨,8,1
2009,6,20,晴一時雨,8,1,曇後一時晴,8,1
2009,6,21,晴,8,1,晴時々曇,8,1
2009,6,22,晴,8,1,晴,8,1
2009,6,23,晴一時薄曇,8,1,晴,8,1
2009,6,24,晴時々曇,8,1,薄曇,8,1
2009,6,25,晴時々曇,8,1,晴,8,1
2009,6,26,晴一時雨、雷を伴う,8,1,曇時々雨一時晴、雷を伴う,8,1
2009,6,27,晴時々曇,8,1,晴後薄曇,8,1
2009,6,28,快晴,8,1,晴,8,1
2009,6,29,晴,8,1,晴,8,1
2009,6,30,晴,8,1,晴,8,1
2009,7,1,晴,8,1,晴,8,1
2009,7,2,雨時々曇、雷を伴う,8,1,晴後一時雨,8,1
2009,7,3,薄曇一時雨,8,1,薄曇時々晴,8,1
2009,7,4,曇一時雨,8,1,曇後時々雨,8,1
2009,7,5,晴,8,1,晴,8,1
2009,7,6,晴,8,1,晴,8,1
2009,7,7,晴,8,1,晴,8,1
2009,7,8,晴一時曇,8,1,晴時々曇,8,1
2009,7,9,晴,8,1,晴,8,1
2009,7,10,晴,8,1,晴,8,1
2009,7,11,晴後一時薄曇,8,1,晴,8,1
2009,7,12,晴時々曇,8,1,晴時々曇,8,1
2009,7,13,晴,8,1,晴,8,1
2009,7,14,晴,8,1,晴,8,1
2009,7,15,晴,8,1,晴,8,1
2009,7,16,快晴,8,1,晴,8,1
2009,7,17,晴,8,1,晴,8,1
2009,7,18,晴,8,1,晴,8,1
2009,7,19,晴後時々薄曇,8,1,晴後時々薄曇,8,1
2009,7,20,晴,8,1,晴時々薄曇,8,1
2009,7,21,晴一時薄曇,8,1,晴後薄曇,8,1
2009,7,22,曇,8,1,薄曇,8,1
2009,7,23,曇,8,1,曇,8,1
2009,7,24,曇後晴,8,1,曇時々晴,8,1
2009,7,25,晴後一時雨,8,1,晴,8,1
2009,7,26,薄曇時々晴,8,1,晴,8,1
2009,7,27,晴時々曇,8,1,曇一時雨,8,1
2009,7,28,薄曇後晴,8,1,晴後薄曇,8,1
2009,7,29,晴,8,1,晴,8,1
2009,7,30,晴,8,1,晴,8,1
2009,7,31,晴時々雨,8,1,晴,8,1
2009,8,1,晴後一時雨,8,1,晴一時雨,8,1
2009,8,2,晴,8,1,晴,8,1
2009,8,3,薄曇一時晴,8,1,晴一時薄曇,8,1
2009,8,4,曇後雨、雷を伴う,8,1,曇一時雨,8,1
2009,8,5,雨時々曇、大風を伴う,8,1,曇時々雨,8,1
2009,8,6,曇時々晴一時雨,8,1,曇一時雨,8,1
2009,8,7,曇一時雨、雷を伴う,8,1,晴後一時曇,8,1
2009,8,8,晴時々曇,8,1,曇,8,1
2009,8,9,晴後薄曇,8,1,晴,8,1
2009,8,10,曇時々晴,8,1,曇一時晴,8,1
2009,8,11,薄曇時々晴,8,1,薄曇,8,1
2009,8,12,晴,8,1,晴時々薄曇,8,1
2009,8,13,晴,8,1,晴,8,1
2009,8,14,晴,8,1,晴,8,1
2009,8,15,晴,8,1,晴,8,1
2009,8,16,晴,8,1,晴,8,1
2009,8,17,晴,8,1,晴一時雨、雷を伴う,8,1
2009,8,18,晴,8,1,晴,8,1
2009,8,19,晴一時雨,8,1,晴,8,1
2009,8,20,晴時々曇一時雨,8,1,曇時々晴一時雨,8,1
2009,8,21,晴時々雨,8,1,晴時々雨,8,1
2009,8,22,晴,8,1,晴,8,1
2009,8,23,晴,8,1,晴後一時雨,8,1
2009,8,24,晴後一時雨,8,1,晴後時々雨,8,1
2009,8,25,晴後曇,8,1,晴,8,1
2009,8,26,晴,8,1,晴一時曇,8,1
2009,8,27,晴,8,1,晴,8,1
2009,8,28,晴一時曇,8,1,晴,8,1
2009,8,29,晴,8,1,晴時々曇一時雨,8,1
2009,8,30,晴一時曇,8,1,晴後一時曇,8,1
2009,8,31,晴,8,1,晴,8,1
2009,9,1,雨後晴、雷を伴う,8,1,晴時々雨、雷を伴う,8,1
2009,9,2,晴時々雨,8,1,晴一時雨,8,1
2009,9,3,晴時々曇一時雨,8,1,晴時々雨,8,1
2009,9,4,晴時々雨,8,1,晴時々雨,8,1
2009,9,5,曇時々雨一時晴,8,1,晴時々雨,8,1
2009,9,6,曇,8,1,曇時々雨一時晴,8,1
2009,9,7,晴時々薄曇,8,1,薄曇,8,1
2009,9,8,晴一時薄曇,8,1,薄曇,8,1
2009,9,9,晴後一時薄曇,8,1,晴,8,1
2009,9,10,晴,8,1,晴,8,1
2009,9,11,晴,8,1,晴時々曇一時雨,8,1
2009,9,12,晴,8,1,晴,8,1
2009,9,13,晴一時曇,8,1,薄曇時々雨一時晴、雷を伴う,8,1
2009,9,14,薄曇時々晴一時雨,8,1,晴一時雨,8,1
2009,9,15,薄曇後晴,8,1,薄曇,8,1
2009,9,16,晴一時曇,8,1,曇時々雨一時晴、雷を伴う,8,1
2009,9,17,晴,8,1,晴,8,1
2009,9,18,晴後時々雨,8,1,晴,8,1
2009,9,19,晴一時曇,8,1,曇時々晴一時雨,8,1
2009,9,20,晴,8,1,晴,8,1
2009,9,21,晴一時雨,8,1,晴,8,1
2009,9,22,晴,8,1,晴,8,1
2009,9,23,晴後一時曇,8,1,晴時々雨,8,1
2009,9,24,雨時々曇一時晴,8,1,晴一時雨,8,1
2009,9,25,晴,8,1,晴時々雨,8,1
2009,9,26,晴,8,1,晴,8,1
2009,9,27,曇時々雨一時晴,8,1,晴一時曇,8,1
2009,9,28,晴一時雨,8,1,晴一時雨,8,1
2009,9,29,晴,8,1,晴,8,1
2009,9,30,晴一時曇,8,1,晴,8,1
2009,10,1,晴,8,1,晴後一時雨,8,1
2009,10,2,晴一時雨,8,1,晴,8,1
2009,10,3,曇後雨、雷を伴う,8,1,曇一時雨,8,1
2009,10,4,晴,8,1,晴時々曇一時雨,8,1
2009,10,5,曇時々晴,8,1,晴,8,1
2009,10,6,暴風雨,8,1,曇後暴風雨、雷を伴う,8,1
2009,10,7,晴後時々曇,8,1,暴風雨後晴,8,1
2009,10,8,曇一時晴,8,1,曇一時雨,8,1
2009,10,9,曇一時雨,8,1,曇時々晴,8,1
2009,10,10,晴一時曇,8,1,雨一時曇,8,1
2009,10,11,晴時々曇,8,1,晴一時曇,8,1
2009,10,12,晴一時曇,8,1,曇,8,1
2009,10,13,晴一時曇,8,1,晴一時曇,8,1
2009,10,14,曇,8,1,曇時々晴,8,1
2009,10,15,曇時々雨,8,1,曇時々雨,8,1
2009,10,16,曇時々晴一時雨,8,1,曇時々晴一時雨,8,1
2009,10,17,曇時々晴,8,1,雨時々曇,8,1
2009,10,18,晴,8,1,晴一時曇,8,1
2009,10,19,曇時々晴,8,1,晴,8,1
2009,10,20,曇後一時雨,8,1,曇一時雨,8,1
2009,10,21,曇時々雨一時晴,8,1,曇時々雨,8,1
2009,10,22,晴一時雨,8,1,晴時々曇,8,1
2009,10,23,晴一時曇,8,1,晴時々曇,8,1
2009,10,24,曇一時雨,8,1,晴後曇,8,1
2009,10,25,雨一時曇、大風を伴う,8,1,曇一時雨,8,1
2009,10,26,　晴時々雨一時曇,8,1,晴時々雨,8,1
2009,10,27,晴,8,1,晴,8,1
2009,10,28,晴,8,1,晴,8,1
2009,10,29,曇時々晴,8,1,晴後時々曇,8,1
2009,10,30,曇時々晴一時雨,8,1,曇一時雨,8,1
2009,10,31,晴時々曇一時雨,8,1,曇時々雨,8,1
2009,11,1,晴後雨,8,1,晴,8,1
2009,11,2,曇一時雨,8,1,曇一時雨,8,1
2009,11,3,曇,8,1,曇,8,1
2009,11,4,曇後一時雨,8,1,曇後晴,8,1
2009,11,5,晴時々曇,8,1,曇一時晴,8,1
2009,11,6,晴一時曇,8,1,晴一時曇,8,1
2009,11,7,晴時々曇,8,1,晴一時雨,8,1
2009,11,8,晴,8,1,晴後時々曇,8,1
2009,11,9,晴,8,1,晴,8,1
2009,11,10,曇時々雨、雷を伴う,8,1,晴一時曇,8,1
2009,11,11,晴,8,1,晴一時雨,8,1
2009,11,12,晴後時々曇,8,1,晴,8,1
2009,11,13,雨時々曇、雷を伴う,8,1,曇,8,1
2009,11,14,晴,8,1,雨一時曇,8,1
2009,11,15,曇時々雨,8,1,晴時々曇,8,1
2009,11,16,曇時々晴,8,1,曇一時雨,8,1
2009,11,17,曇時々雨,8,1,曇一時雨,8,1
2009,11,18,曇時々晴,8,1,曇一時晴,8,1
2009,11,19,曇後晴,8,1,曇一時晴,8,1
2009,11,20,晴時々曇,8,1,晴時々曇,8,1
2009,11,21,晴,8,1,晴一時曇,8,1
2009,11,22,晴一時曇,8,1,晴一時曇,8,1
2009,11,23,晴一時雨,8,1,晴,8,1
2009,11,24,晴一時雨,8,1,晴,8,1
2009,11,25,晴,8,1,曇一時雨,8,1
2009,11,26,晴,8,1,晴,8,1
2009,11,27,晴一時曇,8,1,晴一時曇,8,1
2009,11,28,晴,8,1,快晴,8,1
2009,11,29,晴,8,1,晴,8,1
2009,11,30,晴一時曇,8,1,晴,8,1
2009,12,1,晴一時曇,8,1,曇時々晴,8,1
2009,12,2,雨後時々曇,8,1,晴時々曇一時雨,8,1
2009,12,3,曇時々晴一時雨,8,1,曇一時雨,8,1
2009,12,4,晴後曇,8,1,曇一時晴,8,1
2009,12,5,晴時々曇,8,1,晴一時曇,8,1
2009,12,6,曇一時雨,8,1,晴時々曇,8,1
2009,12,7,晴時々曇,8,1,晴時々曇,8,1
2009,12,8,晴,8,1,晴,8,1
2009,12,9,快晴,8,1,晴,8,1
2009,12,10,晴,8,1,晴,8,1
2009,12,11,晴,8,1,晴,8,1
2009,12,12,晴,8,1,晴,8,1
2009,12,13,晴,8,1,晴,8,1
2009,12,14,曇時々晴一時雨,8,1,曇時々雨一時晴,8,1
2009,12,15,曇後一時雨,8,1,曇時々晴,8,1
2009,12,16,曇時々雨,8,1,雨時々晴,8,1
2009,12,17,曇後雨,8,1,晴一時曇,8,1
2009,12,18,曇時々雨,8,1,曇時々雨,8,1
2009,12,19,晴一時雨,8,1,晴時々曇,8,1
2009,12,20,曇時々雨,8,1,晴時々曇,8,1
2009,12,21,晴一時雨,8,1,曇時々晴一時雨,8,1
2009,12,22,晴,8,1,晴,8,1
2009,12,23,晴,8,1,晴,8,1
2009,12,24,晴一時雨,8,1,晴,8,1
2009,12,25,曇,8,1,晴後曇,8,1
2009,12,26,曇一時雨,8,1,雨一時曇,8,1
2009,12,27,晴時々曇,8,1,晴時々曇,8,1
2009,12,28,曇時々晴一時雨,8,1,曇時々晴後一時雨,8,1
2009,12,29,雨一時曇,8,1,曇一時雨,8,1
2009,12,30,曇,8,1,雨時々曇,8,1
2009,12,31,曇一時晴,8,1,曇時々晴,8,1
