ダウンロードした時刻：2019/01/25 17:08:25

,,,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）
2006,3,6,晴,8,1,快晴,8,1
2006,3,7,曇,8,1,曇,8,1
2006,3,8,曇時々晴,8,1,曇,8,1
2006,3,9,晴時々曇,8,1,曇一時雨,8,1
2006,3,10,晴後一時曇,8,1,晴,8,1
2006,3,11,晴後時々曇,8,1,晴時々曇,8,1
2006,3,12,雨時々晴,8,1,晴一時曇,8,1
2006,3,13,曇,8,1,曇,8,1
2006,3,14,晴時々曇,8,1,晴一時曇,8,1
2006,3,15,晴後曇,8,1,晴一時曇,8,1
2006,3,16,曇時々晴,8,1,曇時々晴,8,1
2006,3,17,快晴,8,1,晴,8,1
2006,3,18,晴時々曇一時雨,8,1,曇時々雨,8,1
2006,3,19,晴,8,1,晴,8,1
2006,3,20,晴時々曇,8,1,晴,8,1
2006,3,21,曇,8,1,曇時々晴,8,1
2006,3,22,晴,8,1,雨時々曇一時晴、大風を伴う,8,1
2006,3,23,曇時々雨,8,1,晴後曇,8,1
2006,3,24,曇時々雨,8,1,雨一時曇,8,1
2006,3,25,曇時々晴,8,1,曇,8,1
2006,3,26,大雨後曇,8,1,曇時々雨,8,1
2006,3,27,曇時々雨,8,1,曇一時雨,8,1
2006,3,28,晴,8,1,曇後晴,8,1
2006,3,29,晴,8,1,晴,8,1
2006,3,30,快晴,8,1,晴,8,1
2006,3,31,晴一時曇,8,1,快晴,8,1
2006,4,1,晴,8,1,晴,8,1
2006,4,2,曇後晴,8,1,曇一時晴,8,1
2006,4,3,晴,8,1,晴,8,1
2006,4,4,晴,8,1,晴,8,1
2006,4,5,曇後一時晴,8,1,曇時々晴,8,1
2006,4,6,曇時々雨,8,1,晴時々曇,8,1
2006,4,7,晴,8,1,晴一時曇,8,1
2006,4,8,快晴,8,1,晴,8,1
2006,4,9,曇,8,1,晴後曇,8,1
2006,4,10,曇,8,1,曇,8,1
2006,4,11,曇一時雨、雷を伴う,8,1,雨時々曇、雷を伴う,8,1
2006,4,12,曇,8,1,曇時々晴,8,1
2006,4,13,曇,8,1,曇一時雨,8,1
2006,4,14,曇時々晴,8,1,曇,8,1
2006,4,15,雨時々曇,8,1,晴時々曇,8,1
2006,4,16,曇時々晴,8,1,曇,8,1
2006,4,17,晴後時々薄曇,8,1,晴後時々曇,8,1
2006,4,18,曇,8,1,薄曇,8,1
2006,4,19,曇時々雨,8,1,曇,8,1
2006,4,20,曇後晴,8,1,曇時々雨,8,1
2006,4,21,快晴,8,1,晴,8,1
2006,4,22,曇一時雨,8,1,晴後時々曇,8,1
2006,4,23,曇後晴,8,1,曇時々雨,8,1
2006,4,24,晴時々曇一時雨,8,1,曇後時々雨,8,1
2006,4,25,晴時々曇,8,1,晴,8,1
2006,4,26,曇時々雨,8,1,曇時々雨,8,1
2006,4,27,晴後一時薄曇,8,1,曇後一時晴,8,1
2006,4,28,曇時々雨,8,1,曇時々雨,8,1
2006,4,29,曇一時雨,8,1,雨時々曇,8,1
2006,4,30,曇時々晴,8,1,薄曇一時晴,8,1
2006,5,1,曇時々雨一時晴,8,1,曇後雨,8,1
2006,5,2,曇時々晴一時雨,8,1,曇一時雨,8,1
2006,5,3,薄曇後時々晴,8,1,晴後時々薄曇,8,1
2006,5,4,晴時々曇一時雨,8,1,曇時々晴,8,1
2006,5,5,晴時々曇一時雨,8,1,晴,8,1
2006,5,6,晴時々曇,8,1,晴一時曇,8,1
2006,5,7,曇時々晴一時霧雨、霧を伴う,8,1,曇一時雨,8,1
2006,5,8,晴後時々曇,8,1,曇時々晴,8,1
2006,5,9,晴,8,1,晴,8,1
2006,5,10,晴時々曇一時雨,8,1,晴後一時曇,8,1
2006,5,11,晴時々薄曇,8,1,晴,8,1
2006,5,12,晴,8,1,晴時々曇,8,1
2006,5,13,晴時々薄曇,8,1,晴,8,1
2006,5,14,曇,8,1,曇一時晴,8,1
2006,5,15,曇時々晴,8,1,曇後時々晴,8,1
2006,5,16,曇時々晴,8,1,晴,8,1
2006,5,17,晴後一時曇,8,1,薄曇後時々晴,8,1
2006,5,18,晴時々曇,8,1,晴,8,1
2006,5,19,曇時々晴一時雨,8,1,晴,8,1
2006,5,20,晴,8,1,晴一時曇,8,1
2006,5,21,晴時々薄曇,8,1,晴,8,1
2006,5,22,晴,8,1,晴時々薄曇,8,1
2006,5,23,曇時々晴,8,1,曇時々晴,8,1
2006,5,24,晴一時曇,8,1,曇一時雨,8,1
2006,5,25,曇時々雨,8,1,曇時々雨,8,1
2006,5,26,晴,8,1,曇時々晴一時雨,8,1
2006,5,27,曇時々雨、雷を伴う,8,1,薄曇時々晴,8,1
2006,5,28,曇一時雨,8,1,雨時々曇、雷を伴う,8,1
2006,5,29,曇時々雨,8,1,曇時々雨,8,1
2006,5,30,雨時々曇,8,1,雨時々曇,8,1
2006,5,31,大雨時々曇,8,1,曇時々雨,8,1
2006,6,1,晴一時曇,8,1,曇一時晴,8,1
2006,6,2,曇時々雨、雷を伴う,8,1,薄曇時々晴,8,1
2006,6,3,晴一時曇,8,1,曇後時々晴,8,1
2006,6,4,曇時々雨,8,1,晴後薄曇,8,1
2006,6,5,曇時々雨,8,1,雨時々曇,8,1
2006,6,6,雨後曇、雷を伴う,8,1,曇時々雨,8,1
2006,6,7,曇時々雨,8,1,晴時々曇,8,1
2006,6,8,雨,8,1,大雨時々曇,8,1
2006,6,9,雨後時々曇、雷を伴う,8,1,大雨後時々曇,8,1
2006,6,10,曇,8,1,曇一時晴,8,1
2006,6,11,曇時々晴、雷を伴う,8,1,曇一時雨,8,1
2006,6,12,曇一時雨,8,1,曇一時晴,8,1
2006,6,13,曇,8,1,曇一時晴,8,1
2006,6,14,曇一時雨,8,1,曇後時々晴,8,1
2006,6,15,曇時々晴,8,1,曇時々晴,8,1
2006,6,16,薄曇時々晴,8,1,薄曇,8,1
2006,6,17,晴時々薄曇,8,1,晴時々薄曇,8,1
2006,6,18,晴後時々曇,8,1,晴,8,1
2006,6,19,晴後一時霧,8,1,晴一時薄曇,8,1
2006,6,20,晴,8,1,晴,8,1
2006,6,21,晴後一時霧,8,1,晴,8,1
2006,6,22,晴一時薄曇,8,1,晴後時々薄曇,8,1
2006,6,23,晴,8,1,晴一時雨,8,1
2006,6,24,晴,8,1,晴,8,1
2006,6,25,快晴,8,1,晴,8,1
2006,6,26,快晴,8,1,晴,8,1
2006,6,27,快晴,8,1,晴,8,1
2006,6,28,晴,8,1,晴,8,1
2006,6,29,晴,8,1,晴,8,1
2006,6,30,晴,8,1,晴,8,1
2006,7,1,晴,8,1,晴,8,1
2006,7,2,晴,8,1,晴後一時雨,8,1
2006,7,3,晴,8,1,晴一時薄曇,8,1
2006,7,4,薄曇後晴,8,1,薄曇一時晴,8,1
2006,7,5,晴,8,1,晴,8,1
2006,7,6,晴,8,1,晴,8,1
2006,7,7,曇時々晴一時雨、雷を伴う,8,1,晴時々薄曇一時雨、雷を伴う,8,1
2006,7,8,薄曇時々晴,8,1,晴一時雨,8,1
2006,7,9,薄曇時々晴,8,1,薄曇,8,1
2006,7,10,晴後一時薄曇,8,1,晴一時薄曇,8,1
2006,7,11,曇時々雨,8,1,曇一時雨,8,1
2006,7,12,曇時々雨,8,1,曇時々雨,8,1
2006,7,13,曇一時雨,8,1,曇時々雨,8,1
2006,7,14,晴,8,1,晴,8,1
2006,7,15,晴,8,1,晴,8,1
2006,7,16,晴,8,1,晴,8,1
2006,7,17,晴,8,1,晴,8,1
2006,7,18,晴,8,1,晴,8,1
2006,7,19,晴,8,1,薄曇時々晴,8,1
2006,7,20,晴一時薄曇,8,1,晴,8,1
2006,7,21,晴,8,1,晴一時曇,8,1
2006,7,22,晴時々薄曇,8,1,晴,8,1
2006,7,23,晴一時雨,8,1,晴時々曇,8,1
2006,7,24,晴,8,1,晴,8,1
2006,7,25,晴一時雨,8,1,晴,8,1
2006,7,26,晴,8,1,晴一時雨,8,1
2006,7,27,晴,8,1,晴,8,1
2006,7,28,晴,8,1,晴,8,1
2006,7,29,晴,8,1,晴,8,1
2006,7,30,快晴,8,1,晴,8,1
2006,7,31,快晴,8,1,晴時々雨,8,1
2006,8,1,晴一時雨、雷を伴う,8,1,晴,8,1
2006,8,2,晴後時々雨,8,1,晴一時曇,8,1
2006,8,3,晴時々薄曇,8,1,薄曇一時雨,8,1
2006,8,4,晴一時雨,8,1,晴一時雨,8,1
2006,8,5,曇一時雨,8,1,曇一時晴,8,1
2006,8,6,晴時々薄曇,8,1,曇時々晴一時雨,8,1
2006,8,7,晴,8,1,薄曇時々晴,8,1
2006,8,8,曇,8,1,曇時々晴一時雨,8,1
2006,8,9,曇時々晴一時雨,8,1,薄曇,8,1
2006,8,10,晴,8,1,晴一時曇,8,1
2006,8,11,晴一時薄曇,8,1,晴時々薄曇,8,1
2006,8,12,晴,8,1,晴,8,1
2006,8,13,晴,8,1,晴時々薄曇,8,1
2006,8,14,晴,8,1,晴,8,1
2006,8,15,晴時々薄曇,8,1,曇時々晴,8,1
2006,8,16,晴後曇,8,1,薄曇一時雨,8,1
2006,8,17,曇一時雨,8,1,曇一時雨,8,1
2006,8,18,薄曇時々晴,8,1,曇,8,1
2006,8,19,曇一時晴,8,1,晴後曇,8,1
2006,8,20,晴時々薄曇,8,1,曇,8,1
2006,8,21,晴時々曇一時雨,8,1,晴時々雨,8,1
2006,8,22,晴一時雨,8,1,晴,8,1
2006,8,23,晴,8,1,晴一時雨,8,1
2006,8,24,晴,8,1,晴,8,1
2006,8,25,晴,8,1,晴,8,1
2006,8,26,晴,8,1,薄曇時々晴一時雨,8,1
2006,8,27,薄曇時々晴,8,1,曇一時雨、雷を伴う,8,1
2006,8,28,晴時々曇,8,1,曇時々雨、雷を伴う,8,1
2006,8,29,晴一時曇,8,1,晴時々雨、雷を伴う,8,1
2006,8,30,晴,8,1,晴,8,1
2006,8,31,晴時々薄曇,8,1,晴,8,1
2006,9,1,薄曇,8,1,晴時々薄曇,8,1
2006,9,2,曇時々晴、雷を伴う,8,1,曇,8,1
2006,9,3,曇時々雨、雷を伴う,8,1,曇時々雨、雷を伴う,8,1
2006,9,4,曇時々雨後晴,8,1,曇一時雨、雷を伴う,8,1
2006,9,5,晴,8,1,晴,8,1
2006,9,6,晴時々雨,8,1,晴一時曇,8,1
2006,9,7,晴後時々霧,8,1,晴一時雨,8,1
2006,9,8,晴時々雨一時曇,8,1,曇時々晴一時雨,8,1
2006,9,9,晴,8,1,晴,8,1
2006,9,10,晴一時薄曇,8,1,晴後時々薄曇,8,1
2006,9,11,晴,8,1,晴,8,1
2006,9,12,晴,8,1,晴一時薄曇,8,1
2006,9,13,晴後時々薄曇,8,1,晴,8,1
2006,9,14,晴,8,1,晴,8,1
2006,9,15,薄曇時々晴,8,1,晴後薄曇,8,1
2006,9,16,薄曇,8,1,薄曇,8,1
2006,9,17,曇時々晴,8,1,薄曇,8,1
2006,9,18,曇一時晴,8,1,晴時々曇,8,1
2006,9,19,晴,8,1,曇時々晴,8,1
2006,9,20,晴,8,1,晴,8,1
2006,9,21,晴,8,1,快晴,8,1
2006,9,22,晴,8,1,晴,8,1
2006,9,23,晴,8,1,晴,8,1
2006,9,24,晴時々曇,8,1,晴後曇,8,1
2006,9,25,晴後一時薄曇,8,1,晴一時雨、雷を伴う,8,1
2006,9,26,快晴,8,1,晴,8,1
2006,9,27,快晴,8,1,晴,8,1
2006,9,28,晴,8,1,晴,8,1
2006,9,29,晴一時雨,8,1,晴,8,1
2006,9,30,晴,8,1,晴,8,1
2006,10,1,晴,8,1,晴,8,1
2006,10,2,曇時々晴,8,1,晴後時々薄曇,8,1
2006,10,3,曇,8,1,薄曇一時晴,8,1
2006,10,4,曇時々雨,8,1,曇,8,1
2006,10,5,薄曇,8,1,曇,8,1
2006,10,6,晴,8,1,曇後晴,8,1
2006,10,7,晴,8,1,晴,8,1
2006,10,8,晴,8,1,晴,8,1
2006,10,9,晴,8,1,晴,8,1
2006,10,10,晴,8,1,晴,8,1
2006,10,11,晴,8,1,晴,8,1
2006,10,12,晴,8,1,晴,8,1
2006,10,13,晴,8,1,晴,8,1
2006,10,14,晴,8,1,晴一時曇,8,1
2006,10,15,晴,8,1,晴,8,1
2006,10,16,晴,8,1,晴,8,1
2006,10,17,晴,8,1,晴,8,1
2006,10,18,晴,8,1,晴,8,1
2006,10,19,晴,8,1,晴,8,1
2006,10,20,晴,8,1,晴,8,1
2006,10,21,晴,8,1,晴,8,1
2006,10,22,晴,8,1,晴,8,1
2006,10,23,晴時々曇,8,1,晴,8,1
2006,10,24,曇後晴,8,1,晴時々曇,8,1
2006,10,25,晴,8,1,晴,8,1
2006,10,26,晴,8,1,晴,8,1
2006,10,27,曇時々晴,8,1,晴後時々曇,8,1
2006,10,28,晴時々曇,8,1,曇一時晴,8,1
2006,10,29,曇一時雨後晴,8,1,曇時々雨一時晴,8,1
2006,10,30,曇時々雨,8,1,曇時々晴一時雨,8,1
2006,10,31,曇時々雨,8,1,薄曇,8,1
2006,11,1,曇時々雨,8,1,曇時々雨,8,1
2006,11,2,曇,8,1,曇一時雨,8,1
2006,11,3,雨時々曇,8,1,曇一時晴,8,1
2006,11,4,曇時々雨,8,1,雨,8,1
2006,11,5,晴,8,1,晴,8,1
2006,11,6,曇,8,1,晴時々薄曇,8,1
2006,11,7,晴,8,1,晴時々曇,8,1
2006,11,8,晴一時曇,8,1,晴,8,1
2006,11,9,晴時々曇,8,1,晴,8,1
2006,11,10,雨時々曇一時晴,8,1,曇時々雨,8,1
2006,11,11,晴時々曇,8,1,晴一時薄曇,8,1
2006,11,12,晴,8,1,晴,8,1
2006,11,13,晴後曇,8,1,晴,8,1
2006,11,14,曇一時晴,8,1,晴時々曇,8,1
2006,11,15,晴,8,1,曇後晴,8,1
2006,11,16,雨時々曇,8,1,曇時々晴,8,1
2006,11,17,曇時々晴,8,1,曇時々雨,8,1
2006,11,18,大雨後晴,8,1,曇時々雨,8,1
2006,11,19,晴時々曇,8,1,晴後曇,8,1
2006,11,20,晴,8,1,晴,8,1
2006,11,21,晴時々曇,8,1,雨後曇,8,1
2006,11,22,大雨時々曇一時晴、雷を伴う,8,1,曇一時雨,8,1
2006,11,23,曇一時雨,8,1,曇時々雨、雷を伴う,8,1
2006,11,24,晴,8,1,晴時々曇一時雨,8,1
2006,11,25,晴,8,1,晴,8,1
2006,11,26,晴,8,1,晴,8,1
2006,11,27,晴,8,1,雨時々曇後晴,8,1
2006,11,28,晴時々曇,8,1,曇時々晴,8,1
2006,11,29,曇,8,1,晴後曇,8,1
2006,11,30,曇時々雨,8,1,曇時々雨,8,1
2006,12,1,曇時々雨,8,1,曇時々雨,8,1
2006,12,2,曇,8,1,雨時々曇,8,1
2006,12,3,曇,8,1,曇,8,1
2006,12,4,曇時々晴,8,1,曇時々晴,8,1
2006,12,5,曇,8,1,曇,8,1
2006,12,6,曇,8,1,曇,8,1
2006,12,7,雨時々曇一時晴,8,1,曇一時晴,8,1
2006,12,8,晴,8,1,晴,8,1
2006,12,9,曇時々晴,8,1,晴,8,1
2006,12,10,曇,8,1,曇時々晴,8,1
2006,12,11,晴後曇,8,1,曇,8,1
2006,12,12,晴時々曇,8,1,曇,8,1
2006,12,13,曇後時々雨,8,1,曇,8,1
2006,12,14,雨,8,1,雨時々曇,8,1
2006,12,15,晴時々曇,8,1,曇時々晴,8,1
2006,12,16,雨一時曇,8,1,曇一時晴,8,1
2006,12,17,曇時々晴,8,1,雨時々曇,8,1
2006,12,18,曇,8,1,曇一時晴,8,1
2006,12,19,雨時々曇,8,1,曇後晴,8,1
2006,12,20,雨,8,1,雨一時曇,8,1
2006,12,21,大雨,8,1,雨,8,1
2006,12,22,晴時々曇,8,1,雨時々曇,8,1
2006,12,23,晴,8,1,晴,8,1
2006,12,24,晴後時々曇,8,1,晴後時々曇,8,1
2006,12,25,雨後晴,8,1,雨,8,1
2006,12,26,晴,8,1,晴,8,1
2006,12,27,晴後時々曇,8,1,晴,8,1
2006,12,28,曇時々晴,8,1,曇一時晴,8,1
2006,12,29,晴時々曇,8,1,曇時々晴,8,1
2006,12,30,曇一時雨,8,1,曇時々晴,8,1
2006,12,31,曇,8,1,曇一時雨,8,1
