ダウンロードした時刻：2019/01/25 17:08:00

,,,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）
2002,3,7,晴一時曇,8,1,曇後晴,8,1
2002,3,8,晴一時曇,8,1,晴,8,1
2002,3,9,快晴,8,1,晴一時曇,8,1
2002,3,10,快晴,8,1,晴,8,1
2002,3,11,快晴,8,1,快晴,8,1
2002,3,12,晴,8,1,快晴,8,1
2002,3,13,晴,8,1,晴,8,1
2002,3,14,曇,8,1,晴後曇,8,1
2002,3,15,曇時々雨,8,1,曇一時雨,8,1
2002,3,16,曇,8,1,大雨時々曇,8,1
2002,3,17,曇一時雨,8,1,曇,8,1
2002,3,18,薄曇後時々晴,8,1,曇一時雨,8,1
2002,3,19,晴後一時曇,8,1,晴,8,1
2002,3,20,晴,8,1,晴,8,1
2002,3,21,曇後晴,8,1,晴後曇時々雨,8,1
2002,3,22,晴後曇一時雨,8,1,晴一時曇,8,1
2002,3,23,曇時々雨,8,1,曇時々雨,8,1
2002,3,24,雨一時曇,8,1,曇時々雨,8,1
2002,3,25,曇一時雨,8,1,雨,8,1
2002,3,26,曇時々雨,8,1,曇,8,1
2002,3,27,晴時々曇,8,1,雨時々曇,8,1
2002,3,28,曇一時晴,8,1,晴後曇,8,1
2002,3,29,雨時々曇,8,1,曇一時雨、雷を伴う,8,1
2002,3,30,曇一時晴,8,1,曇時々雨,8,1
2002,3,31,快晴,8,1,晴,8,1
2002,4,1,晴後一時曇,8,1,晴後一時曇,8,1
2002,4,2,晴後曇,8,1,晴,8,1
2002,4,3,晴一時曇,8,1,曇時々大雨、雷を伴う,8,1
2002,4,4,晴,8,1,晴,8,1
2002,4,5,晴,8,1,快晴,8,1
2002,4,6,晴,8,1,晴一時曇,8,1
2002,4,7,晴,8,1,晴,8,1
2002,4,8,晴,8,1,晴,8,1
2002,4,9,曇時々雨,8,1,晴後曇一時雨,8,1
2002,4,10,曇,8,1,曇,8,1
2002,4,11,曇後一時雨,8,1,晴一時曇,8,1
2002,4,12,曇後時々晴,8,1,曇一時雨,8,1
2002,4,13,快晴,8,1,晴一時薄曇,8,1
2002,4,14,晴,8,1,晴一時薄曇,8,1
2002,4,15,薄曇,8,1,薄曇時々晴,8,1
2002,4,16,晴,8,1,薄曇後晴,8,1
2002,4,17,薄曇後一時晴,8,1,薄曇,8,1
2002,4,18,曇時々晴,8,1,曇一時晴,8,1
2002,4,19,晴,8,1,曇一時晴,8,1
2002,4,20,晴後霧,8,1,晴一時霧,8,1
2002,4,21,霧時々晴,8,1,晴一時霧雨、霧を伴う,8,1
2002,4,22,晴後霧,8,1,晴一時曇,8,1
2002,4,23,晴後一時霧,8,1,晴一時霧,8,1
2002,4,24,晴,8,1,晴一時霧,8,1
2002,4,25,曇一時晴,8,1,曇後雨,8,1
2002,4,26,曇一時雨,8,1,曇一時晴,8,1
2002,4,27,晴時々曇,8,1,曇後一時雨,8,1
2002,4,28,曇時々晴,8,1,曇一時晴,8,1
2002,4,29,曇一時晴,8,1,曇時々晴,8,1
2002,4,30,曇後晴,8,1,曇時々雨,8,1
2002,5,1,晴後時々霧,8,1,曇時々雨後晴,8,1
2002,5,2,晴時々曇一時雨,8,1,晴時々曇一時雨,8,1
2002,5,3,晴,8,1,晴,8,1
2002,5,4,晴,8,1,晴,8,1
2002,5,5,晴後一時曇,8,1,晴,8,1
2002,5,6,晴,8,1,晴一時曇,8,1
2002,5,7,晴,8,1,晴,8,1
2002,5,8,晴,8,1,晴時々曇,8,1
2002,5,9,晴一時曇,8,1,晴一時薄曇,8,1
2002,5,10,晴後一時薄曇,8,1,薄曇一時雨,8,1
2002,5,11,晴後時々曇,8,1,晴一時薄曇,8,1
2002,5,12,晴時々曇,8,1,曇後一時晴,8,1
2002,5,13,薄曇,8,1,曇時々晴,8,1
2002,5,14,晴時々曇,8,1,薄曇一時晴,8,1
2002,5,15,快晴,8,1,晴時々薄曇,8,1
2002,5,16,晴後曇,8,1,快晴,8,1
2002,5,17,雨時々曇、雷を伴う,8,1,曇時々雨,8,1
2002,5,18,晴,8,1,雨後曇一時晴,8,1
2002,5,19,晴,8,1,晴一時雨,8,1
2002,5,20,晴後薄曇,8,1,晴後薄曇,8,1
2002,5,21,曇一時雨,8,1,曇時々晴,8,1
2002,5,22,曇時々雨,8,1,曇時々雨,8,1
2002,5,23,曇一時晴,8,1,曇一時雨後時々晴,8,1
2002,5,24,曇一時雨後晴,8,1,曇時々雨,8,1
2002,5,25,晴,8,1,快晴,8,1
2002,5,26,薄曇後晴,8,1,晴,8,1
2002,5,27,晴,8,1,晴,8,1
2002,5,28,快晴,8,1,晴一時薄曇,8,1
2002,5,29,晴,8,1,快晴,8,1
2002,5,30,曇,8,1,曇一時晴,8,1
2002,5,31,大雨、雷を伴う,8,1,曇時々雨,8,1
2002,6,1,曇,8,1,雨時々曇、雷を伴う,8,1
2002,6,2,曇,8,1,曇,8,1
2002,6,3,曇一時雨,8,1,曇時々雨,8,1
2002,6,4,大雨,8,1,曇時々雨,8,1
2002,6,5,曇一時雨,8,1,曇時々雨,8,1
2002,6,6,曇後時々雨,8,1,曇後一時雨,8,1
2002,6,7,曇後一時雨,8,1,雨時々曇,8,1
2002,6,8,曇時々晴,8,1,曇,8,1
2002,6,9,薄曇,8,1,曇,8,1
2002,6,10,曇一時晴,8,1,薄曇後晴一時雨,8,1
2002,6,11,晴後一時曇,8,1,薄曇後晴,8,1
2002,6,12,晴後薄曇一時雨,8,1,薄曇時々晴,8,1
2002,6,13,晴時々雨後薄曇,8,1,曇時々雨,8,1
2002,6,14,曇時々雨,8,1,雨時々曇,8,1
2002,6,15,薄曇,8,1,薄曇,8,1
2002,6,16,曇後一時雨,8,1,曇,8,1
2002,6,17,曇,8,1,薄曇,8,1
2002,6,18,曇一時晴,8,1,雨後薄曇,8,1
2002,6,19,晴後曇,8,1,晴一時薄曇,8,1
2002,6,20,晴一時薄曇,8,1,曇,8,1
2002,6,21,晴,8,1,薄曇後晴,8,1
2002,6,22,薄曇後時々晴,8,1,晴後薄曇,8,1
2002,6,23,曇後晴,8,1,曇,8,1
2002,6,24,曇,8,1,薄曇時々晴,8,1
2002,6,25,曇一時晴,8,1,晴時々薄曇,8,1
2002,6,26,晴,8,1,曇時々晴,8,1
2002,6,27,晴時々曇,8,1,晴,8,1
2002,6,28,曇後一時晴,8,1,薄曇,8,1
2002,6,29,薄曇,8,1,晴時々薄曇,8,1
2002,6,30,晴,8,1,薄曇,8,1
2002,7,1,晴後一時雨,8,1,晴,8,1
2002,7,2,曇後一時雨,8,1,曇時々雨,8,1
2002,7,3,曇一時雨,8,1,曇時々雨,8,1
2002,7,4,曇時々雨,8,1,曇,8,1
2002,7,5,晴,8,1,晴一時薄曇,8,1
2002,7,6,晴,8,1,晴一時曇,8,1
2002,7,7,晴時々曇,8,1,晴時々曇,8,1
2002,7,8,雨、大風を伴う,8,1,曇一時雨,8,1
2002,7,9,曇時々雨,8,1,雨、大風を伴う,8,1
2002,7,10,曇時々雨,8,1,曇時々雨,8,1
2002,7,11,曇時々晴一時雨,8,1,曇時々雨一時晴,8,1
2002,7,12,晴時々曇,8,1,曇時々晴,8,1
2002,7,13,晴,8,1,晴一時曇,8,1
2002,7,14,雨時々晴一時曇,8,1,晴一時雨,8,1
2002,7,15,曇,8,1,曇時々雨,8,1
2002,7,16,晴時々薄曇,8,1,薄曇,8,1
2002,7,17,晴時々曇,8,1,薄曇後時々晴,8,1
2002,7,18,晴,8,1,薄曇後晴,8,1
2002,7,19,快晴,8,1,晴一時曇,8,1
2002,7,20,晴時々曇,8,1,晴,8,1
2002,7,21,曇後一時雨,8,1,晴時々曇,8,1
2002,7,22,晴,8,1,曇時々晴一時雨,8,1
2002,7,23,晴,8,1,晴時々曇,8,1
2002,7,24,曇,8,1,晴後薄曇,8,1
2002,7,25,晴時々薄曇,8,1,晴時々曇一時雨,8,1
2002,7,26,薄曇後時々晴,8,1,薄曇,8,1
2002,7,27,晴,8,1,晴,8,1
2002,7,28,薄曇,8,1,晴,8,1
2002,7,29,晴時々曇,8,1,曇時々晴,8,1
2002,7,30,曇時々晴,8,1,雨後曇,8,1
2002,7,31,晴後時々曇,8,1,曇後晴一時雨,8,1
2002,8,1,晴,8,1,曇後晴,8,1
2002,8,2,晴,8,1,晴,8,1
2002,8,3,晴,8,1,晴,8,1
2002,8,4,晴,8,1,晴,8,1
2002,8,5,晴,8,1,晴,8,1
2002,8,6,晴,8,1,晴,8,1
2002,8,7,晴後曇時々雨、雷を伴う,8,1,晴一時雨,8,1
2002,8,8,曇時々雨,8,1,雨時々曇、雷を伴う,8,1
2002,8,9,晴一時雨,8,1,雨時々曇一時晴,8,1
2002,8,10,快晴,8,1,晴,8,1
2002,8,11,薄曇一時雨,8,1,晴一時雨,8,1
2002,8,12,晴,8,1,晴一時曇,8,1
2002,8,13,晴,8,1,晴一時曇,8,1
2002,8,14,晴,8,1,晴,8,1
2002,8,15,晴,8,1,晴,8,1
2002,8,16,晴,8,1,晴一時雨,8,1
2002,8,17,晴,8,1,晴時々薄曇,8,1
2002,8,18,薄曇後時々晴,8,1,薄曇一時晴,8,1
2002,8,19,薄曇後時々晴,8,1,晴一時薄曇,8,1
2002,8,20,晴時々曇,8,1,薄曇時々晴,8,1
2002,8,21,薄曇,8,1,晴後時々曇,8,1
2002,8,22,晴,8,1,雨時々曇後晴,8,1
2002,8,23,快晴,8,1,晴後一時曇,8,1
2002,8,24,快晴,8,1,晴,8,1
2002,8,25,快晴,8,1,晴,8,1
2002,8,26,快晴,8,1,晴,8,1
2002,8,27,晴一時雨,8,1,晴,8,1
2002,8,28,雨一時曇、大風を伴う,8,1,晴後曇時々雨,8,1
2002,8,29,曇時々雨、雷を伴う,8,1,雨後曇,8,1
2002,8,30,曇,8,1,曇,8,1
2002,8,31,薄曇,8,1,曇時々晴一時雨,8,1
2002,9,1,晴時々曇一時雨,8,1,薄曇,8,1
2002,9,2,晴後時々曇,8,1,晴,8,1
2002,9,3,暴風雨,8,1,曇時々雨,8,1
2002,9,4,曇時々雨,8,1,雨後時々曇、大風を伴う,8,1
2002,9,5,曇一時雨,8,1,曇,8,1
2002,9,6,晴、雷を伴う,8,1,薄曇,8,1
2002,9,7,薄曇、雷を伴う,8,1,晴後薄曇、雷を伴う,8,1
2002,9,8,快晴,8,1,薄曇時々晴,8,1
2002,9,9,晴後一時雨,8,1,晴後一時曇,8,1
2002,9,10,快晴,8,1,晴,8,1
2002,9,11,晴後時々曇,8,1,晴,8,1
2002,9,12,快晴,8,1,晴時々曇,8,1
2002,9,13,快晴,8,1,晴,8,1
2002,9,14,快晴,8,1,晴,8,1
2002,9,15,晴,8,1,晴一時薄曇,8,1
2002,9,16,晴時々曇,8,1,晴,8,1
2002,9,17,晴時々雨一時曇,8,1,晴時々曇,8,1
2002,9,18,晴,8,1,晴時々曇,8,1
2002,9,19,晴後一時雨,8,1,晴,8,1
2002,9,20,晴一時雨,8,1,晴一時雨,8,1
2002,9,21,晴一時雨,8,1,晴,8,1
2002,9,22,晴一時曇,8,1,晴一時雨,8,1
2002,9,23,曇後晴,8,1,晴一時曇,8,1
2002,9,24,晴時々薄曇,8,1,晴時々薄曇,8,1
2002,9,25,薄曇時々晴,8,1,晴時々曇,8,1
2002,9,26,晴,8,1,曇一時雨、雷を伴う,8,1
2002,9,27,晴一時雨,8,1,晴,8,1
2002,9,28,晴一時曇,8,1,晴一時曇,8,1
2002,9,29,晴一時曇,8,1,晴時々曇,8,1
2002,9,30,晴時々曇,8,1,晴時々曇,8,1
2002,10,1,快晴,8,1,晴,8,1
2002,10,2,快晴,8,1,晴時々曇,8,1
2002,10,3,晴,8,1,晴一時曇,8,1
2002,10,4,晴後一時雨,8,1,晴,8,1
2002,10,5,晴,8,1,曇時々晴一時雨,8,1
2002,10,6,晴,8,1,晴,8,1
2002,10,7,曇後晴,8,1,晴後曇時々雨,8,1
2002,10,8,雨、雷を伴う,8,1,大雨、雷を伴う,8,1
2002,10,9,曇一時雨,8,1,曇時々雨,8,1
2002,10,10,曇時々雨,8,1,曇時々雨,8,1
2002,10,11,曇一時雨後晴,8,1,曇時々晴,8,1
2002,10,12,晴時々曇,8,1,晴後時々雨,8,1
2002,10,13,快晴,8,1,晴一時曇,8,1
2002,10,14,晴一時雨,8,1,晴,8,1
2002,10,15,晴,8,1,晴,8,1
2002,10,16,晴,8,1,晴,8,1
2002,10,17,晴,8,1,晴時々曇,8,1
2002,10,18,晴,8,1,晴,8,1
2002,10,19,曇時々晴,8,1,曇一時晴後時々雨,8,1
2002,10,20,曇後晴,8,1,晴一時雨,8,1
2002,10,21,曇時々雨後晴,8,1,晴一時雨,8,1
2002,10,22,晴一時曇,8,1,晴一時曇,8,1
2002,10,23,曇,8,1,晴後曇,8,1
2002,10,24,雨時々曇、雷を伴う,8,1,曇,8,1
2002,10,25,曇時々雨,8,1,曇時々雨一時晴,8,1
2002,10,26,晴一時曇,8,1,晴時々曇一時雨,8,1
2002,10,27,晴後曇,8,1,晴一時曇,8,1
2002,10,28,晴,8,1,晴,8,1
2002,10,29,晴後時々曇,8,1,晴後一時曇,8,1
2002,10,30,曇時々晴,8,1,晴時々曇,8,1
2002,10,31,雨時々曇一時晴,8,1,曇一時晴,8,1
2002,11,1,晴時々曇,8,1,曇時々晴一時雨,8,1
2002,11,2,晴,8,1,晴時々曇,8,1
2002,11,3,晴時々曇,8,1,晴後薄曇,8,1
2002,11,4,薄曇時々晴,8,1,曇一時晴,8,1
2002,11,5,晴時々曇,8,1,曇時々晴,8,1
2002,11,6,曇一時晴,8,1,晴時々曇,8,1
2002,11,7,晴時々曇一時雨,8,1,曇時々雨一時晴,8,1
2002,11,8,曇後晴,8,1,曇時々雨,8,1
2002,11,9,晴時々曇,8,1,晴時々曇,8,1
2002,11,10,晴後曇,8,1,晴時々曇,8,1
2002,11,11,晴時々曇,8,1,曇時々晴,8,1
2002,11,12,曇時々晴一時雨,8,1,曇後雨、雷を伴う,8,1
2002,11,13,曇,8,1,曇時々雨,8,1
2002,11,14,曇時々雨,8,1,曇時々雨,8,1
2002,11,15,曇時々雨,8,1,雨時々曇,8,1
2002,11,16,曇一時雨,8,1,曇時々雨一時晴、霧を伴う,8,1
2002,11,17,曇時々雨,8,1,曇一時晴後時々雨,8,1
2002,11,18,曇一時雨,8,1,曇一時雨,8,1
2002,11,19,曇一時雨,8,1,曇後一時雨,8,1
2002,11,20,曇時々雨,8,1,曇時々雨,8,1
2002,11,21,晴後一時曇,8,1,晴,8,1
2002,11,22,薄曇,8,1,晴後曇一時雨,8,1
2002,11,23,雨後曇,8,1,曇時々雨,8,1
2002,11,24,曇時々雨後晴,8,1,曇一時雨,8,1
2002,11,25,曇時々晴,8,1,晴後曇時々雨,8,1
2002,11,26,晴時々曇,8,1,晴時々曇,8,1
2002,11,27,晴,8,1,晴,8,1
2002,11,28,晴後曇,8,1,晴,8,1
2002,11,29,晴時々曇,8,1,曇時々晴,8,1
2002,11,30,晴時々曇,8,1,晴,8,1
2002,12,1,快晴,8,1,晴一時曇,8,1
2002,12,2,快晴,8,1,晴,8,1
2002,12,3,晴,8,1,晴,8,1
2002,12,4,晴,8,1,晴一時雨,8,1
2002,12,5,晴,8,1,晴一時曇,8,1
2002,12,6,晴,8,1,晴時々曇,8,1
2002,12,7,晴,8,1,晴,8,1
2002,12,8,曇時々雨,8,1,晴一時曇,8,1
2002,12,9,雨時々曇,8,1,曇時々雨,8,1
2002,12,10,晴一時雨,8,1,晴一時雨,8,1
2002,12,11,晴一時雨,8,1,曇時々雨一時晴,8,1
2002,12,12,雨時々曇,8,1,晴後一時曇,8,1
2002,12,13,曇後晴,8,1,晴一時曇,8,1
2002,12,14,曇時々晴,8,1,晴時々曇,8,1
2002,12,15,曇時々晴一時雨,8,1,曇後晴,8,1
2002,12,16,晴時々薄曇,8,1,晴,8,1
2002,12,17,薄曇時々晴,8,1,快晴,8,1
2002,12,18,晴,8,1,快晴,8,1
2002,12,19,雨一時曇,8,1,曇後時々雨、雷を伴う,8,1
2002,12,20,雨時々曇,8,1,曇一時雨,8,1
2002,12,21,雨時々曇、雷を伴う,8,1,曇時々雨,8,1
2002,12,22,晴,8,1,曇時々晴一時雨,8,1
2002,12,23,曇一時雨,8,1,薄曇,8,1
2002,12,24,曇時々晴,8,1,曇一時雨,8,1
2002,12,25,雨時々曇,8,1,曇後時々雨,8,1
2002,12,26,雨,8,1,曇時々雨,8,1
2002,12,27,雨,8,1,雨,8,1
2002,12,28,曇一時雨,8,1,雨,8,1
2002,12,29,薄曇一時晴,8,1,晴,8,1
2002,12,30,大雨,8,1,曇後時々雨,8,1
2002,12,31,晴時々雨,8,1,雨一時曇,8,1
