ダウンロードした時刻：2019/01/25 17:08:11

,,,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）
2004,3,6,雨,8,1,曇,8,1
2004,3,7,曇一時雨,8,1,雨時々曇,8,1
2004,3,8,曇一時晴,8,1,曇一時晴,8,1
2004,3,9,晴,8,1,晴一時曇,8,1
2004,3,10,晴,8,1,晴,8,1
2004,3,11,曇後一時雨,8,1,晴一時曇,8,1
2004,3,12,晴時々曇,8,1,晴時々曇,8,1
2004,3,13,曇一時雨,8,1,曇時々雨一時晴,8,1
2004,3,14,曇時々雨,8,1,曇一時晴,8,1
2004,3,15,晴,8,1,晴時々曇,8,1
2004,3,16,晴後時々曇,8,1,晴,8,1
2004,3,17,晴,8,1,晴時々曇,8,1
2004,3,18,晴後曇,8,1,晴一時雨,8,1
2004,3,19,雨時々晴一時曇,8,1,曇時々晴,8,1
2004,3,20,曇時々雨,8,1,雨一時曇,8,1
2004,3,21,曇時々晴,8,1,晴時々曇,8,1
2004,3,22,曇,8,1,曇時々雨,8,1
2004,3,23,曇時々雨,8,1,雨時々曇,8,1
2004,3,24,曇一時雨,8,1,曇一時雨,8,1
2004,3,25,霧時々曇一時晴,8,1,曇一時雨,8,1
2004,3,26,曇時々雨,8,1,曇後時々雨,8,1
2004,3,27,雨後曇,8,1,雨時々曇,8,1
2004,3,28,曇時々晴,8,1,雨時々曇一時晴,8,1
2004,3,29,曇後晴,8,1,曇一時晴,8,1
2004,3,30,曇時々晴,8,1,晴時々曇一時雨,8,1
2004,3,31,晴,8,1,快晴,8,1
2004,4,1,晴後曇,8,1,晴,8,1
2004,4,2,曇一時雨,8,1,曇時々晴一時雨,8,1
2004,4,3,雨一時曇,8,1,曇後一時雨,8,1
2004,4,4,曇後晴,8,1,晴時々曇,8,1
2004,4,5,晴,8,1,晴,8,1
2004,4,6,曇時々晴,8,1,晴一時曇,8,1
2004,4,7,晴時々曇,8,1,晴一時曇,8,1
2004,4,8,雨一時曇,8,1,曇時々晴,8,1
2004,4,9,晴一時曇,8,1,曇時々雨,8,1
2004,4,10,曇時々雨,8,1,晴後曇,8,1
2004,4,11,曇時々晴,8,1,晴一時曇,8,1
2004,4,12,曇時々晴,8,1,晴時々曇,8,1
2004,4,13,晴時々曇,8,1,曇時々晴,8,1
2004,4,14,晴一時曇,8,1,曇時々晴,8,1
2004,4,15,曇後時々晴,8,1,晴後時々曇,8,1
2004,4,16,曇時々晴,8,1,晴時々曇,8,1
2004,4,17,曇後晴,8,1,晴時々曇,8,1
2004,4,18,晴時々曇一時雨,8,1,晴,8,1
2004,4,19,曇,8,1,晴,8,1
2004,4,20,晴,8,1,晴一時曇,8,1
2004,4,21,快晴,8,1,快晴,8,1
2004,4,22,晴後時々曇,8,1,晴一時薄曇,8,1
2004,4,23,曇一時雨後晴,8,1,曇一時雨,8,1
2004,4,24,曇,8,1,曇時々晴,8,1
2004,4,25,晴,8,1,曇後一時晴,8,1
2004,4,26,曇時々晴,8,1,曇時々晴,8,1
2004,4,27,曇後時々晴,8,1,曇時々晴一時雨,8,1
2004,4,28,晴時々曇,8,1,晴後一時曇,8,1
2004,4,29,曇,8,1,晴,8,1
2004,4,30,曇後晴,8,1,曇後時々晴,8,1
2004,5,1,曇時々晴,8,1,曇,8,1
2004,5,2,晴時々曇,8,1,晴一時曇,8,1
2004,5,3,快晴,8,1,晴,8,1
2004,5,4,晴時々曇,8,1,晴時々曇,8,1
2004,5,5,曇時々雨,8,1,雨時々曇,8,1
2004,5,6,曇,8,1,雨時々曇,8,1
2004,5,7,曇,8,1,曇時々雨,8,1
2004,5,8,晴時々曇,8,1,晴時々曇,8,1
2004,5,9,曇後一時雨,8,1,薄曇後晴,8,1
2004,5,10,曇時々晴,8,1,曇時々雨,8,1
2004,5,11,晴一時霧,8,1,快晴,8,1
2004,5,12,晴,8,1,晴,8,1
2004,5,13,晴,8,1,晴,8,1
2004,5,14,晴一時曇,8,1,薄曇時々晴,8,1
2004,5,15,快晴,8,1,晴,8,1
2004,5,16,晴,8,1,晴,8,1
2004,5,17,晴後一時曇,8,1,晴,8,1
2004,5,18,曇一時雨,8,1,曇,8,1
2004,5,19,曇後時々雨,8,1,曇,8,1
2004,5,20,曇時々雨一時晴,8,1,暴風雨後曇,8,1
2004,5,21,雨時々曇,8,1,雨,8,1
2004,5,22,雨時々曇,8,1,雨時々曇,8,1
2004,5,23,曇時々晴,8,1,大雨,8,1
2004,5,24,晴時々曇,8,1,曇,8,1
2004,5,25,薄曇,8,1,薄曇,8,1
2004,5,26,薄曇一時晴,8,1,薄曇,8,1
2004,5,27,曇,8,1,曇,8,1
2004,5,28,晴時々曇,8,1,曇,8,1
2004,5,29,曇時々晴,8,1,曇時々晴,8,1
2004,5,30,晴,8,1,晴,8,1
2004,5,31,晴時々曇,8,1,晴,8,1
2004,6,1,曇,8,1,薄曇,8,1
2004,6,2,曇時々雨,8,1,曇,8,1
2004,6,3,曇時々雨,8,1,曇後雨,8,1
2004,6,4,晴後時々雨,8,1,曇時々晴一時雨,8,1
2004,6,5,晴後曇,8,1,晴時々雨,8,1
2004,6,6,晴,8,1,晴,8,1
2004,6,7,晴後一時曇,8,1,晴,8,1
2004,6,8,曇,8,1,曇一時雨,8,1
2004,6,9,晴時々曇,8,1,薄曇,8,1
2004,6,10,曇時々雨、雷を伴う,8,1,曇,8,1
2004,6,11,曇時々雨一時晴、雷を伴う,8,1,曇時々雨、雷を伴う,8,1
2004,6,12,大雨時々曇,8,1,雨時々曇,8,1
2004,6,13,晴,8,1,雨後曇,8,1
2004,6,14,晴,8,1,晴時々薄曇,8,1
2004,6,15,晴時々曇一時雨,8,1,曇一時晴,8,1
2004,6,16,晴時々曇,8,1,晴時々曇,8,1
2004,6,17,曇,8,1,晴後時々曇,8,1
2004,6,18,曇,8,1,曇,8,1
2004,6,19,暴風雨,8,1,曇一時雨,8,1
2004,6,20,曇,8,1,暴風雨,8,1
2004,6,21,霧,8,1,曇、霧を伴う,8,1
2004,6,22,霧一時霧雨後曇,8,1,霧一時霧雨,8,1
2004,6,23,曇後晴,8,1,曇,8,1
2004,6,24,快晴,8,1,快晴,8,1
2004,6,25,快晴,8,1,快晴,8,1
2004,6,26,曇時々晴,8,1,晴時々曇一時雨,8,1
2004,6,27,晴時々曇,8,1,晴時々曇,8,1
2004,6,28,晴一時曇,8,1,晴時々曇,8,1
2004,6,29,晴,8,1,晴,8,1
2004,6,30,晴後一時霧,8,1,晴時々曇,8,1
2004,7,1,曇,8,1,晴後薄曇,8,1
2004,7,2,晴一時曇,8,1,晴時々曇,8,1
2004,7,3,晴時々曇,8,1,晴一時薄曇,8,1
2004,7,4,薄曇,8,1,薄曇,8,1
2004,7,5,晴一時雨,8,1,薄曇,8,1
2004,7,6,晴後一時曇,8,1,晴時々曇,8,1
2004,7,7,晴,8,1,晴時々曇,8,1
2004,7,8,晴後一時曇,8,1,晴,8,1
2004,7,9,晴時々薄曇,8,1,曇一時晴,8,1
2004,7,10,晴時々薄曇一時雨,8,1,曇一時雨,8,1
2004,7,11,薄曇後晴,8,1,晴時々薄曇,8,1
2004,7,12,晴,8,1,晴,8,1
2004,7,13,晴,8,1,曇時々晴一時雨,8,1
2004,7,14,晴,8,1,晴,8,1
2004,7,15,晴時々薄曇,8,1,薄曇一時晴,8,1
2004,7,16,晴,8,1,晴,8,1
2004,7,17,快晴,8,1,晴,8,1
2004,7,18,晴,8,1,晴,8,1
2004,7,19,晴後一時曇,8,1,晴,8,1
2004,7,20,晴後一時曇,8,1,晴一時曇,8,1
2004,7,21,晴後一時薄曇,8,1,晴,8,1
2004,7,22,晴時々曇,8,1,晴時々薄曇,8,1
2004,7,23,晴時々薄曇,8,1,薄曇,8,1
2004,7,24,晴,8,1,薄曇,8,1
2004,7,25,晴,8,1,晴,8,1
2004,7,26,晴,8,1,薄曇後一時晴,8,1
2004,7,27,晴時々薄曇,8,1,晴一時曇,8,1
2004,7,28,晴後一時雨,8,1,晴,8,1
2004,7,29,晴,8,1,晴一時雨,8,1
2004,7,30,薄曇時々晴,8,1,晴,8,1
2004,7,31,薄曇,8,1,薄曇,8,1
2004,8,1,晴,8,1,晴,8,1
2004,8,2,曇時々晴,8,1,晴時々薄曇,8,1
2004,8,3,晴一時曇,8,1,晴時々曇,8,1
2004,8,4,晴,8,1,晴,8,1
2004,8,5,晴後時々雨,8,1,晴後一時雨,8,1
2004,8,6,晴,8,1,晴,8,1
2004,8,7,晴時々雨,8,1,晴,8,1
2004,8,8,晴時々雨,8,1,晴後一時雨,8,1
2004,8,9,曇時々雨,8,1,晴時々曇,8,1
2004,8,10,曇一時晴,8,1,曇一時雨,8,1
2004,8,11,曇一時晴,8,1,曇,8,1
2004,8,12,晴時々曇,8,1,薄曇,8,1
2004,8,13,晴時々曇一時雨,8,1,晴後一時雨,8,1
2004,8,14,晴,8,1,晴,8,1
2004,8,15,薄曇後一時晴,8,1,晴後薄曇,8,1
2004,8,16,曇時々雨,8,1,曇時々晴一時雨,8,1
2004,8,17,晴時々曇一時雨,8,1,晴時々曇一時雨,8,1
2004,8,18,晴,8,1,晴,8,1
2004,8,19,晴,8,1,晴,8,1
2004,8,20,晴,8,1,晴後一時曇,8,1
2004,8,21,曇一時雨,8,1,晴後薄曇,8,1
2004,8,22,曇時々晴,8,1,曇時々晴一時雨,8,1
2004,8,23,晴後薄曇,8,1,曇時々晴,8,1
2004,8,24,薄曇,8,1,薄曇,8,1
2004,8,25,曇一時雨,8,1,薄曇時々晴,8,1
2004,8,26,曇時々雨,8,1,晴時々曇一時雨,8,1
2004,8,27,雨時々曇、大風を伴う,8,1,曇時々雨,8,1
2004,8,28,暴風雨,8,1,雨,8,1
2004,8,29,曇,8,1,暴風雨,8,1
2004,8,30,曇,8,1,曇,8,1
2004,8,31,晴一時薄曇,8,1,曇一時晴,8,1
2004,9,1,晴後時々曇一時雨,8,1,晴一時曇,8,1
2004,9,2,晴,8,1,晴時々曇,8,1
2004,9,3,曇時々雨,8,1,曇時々晴,8,1
2004,9,4,暴風雨,8,1,暴風雨,8,1
2004,9,5,雨時々曇、大風を伴う,8,1,暴風雨,8,1
2004,9,6,曇,8,1,曇一時雨,8,1
2004,9,7,曇一時晴,8,1,曇,8,1
2004,9,8,晴,8,1,曇一時雨,8,1
2004,9,9,晴一時雨,8,1,晴,8,1
2004,9,10,晴,8,1,晴一時雨,8,1
2004,9,11,晴一時雨,8,1,晴,8,1
2004,9,12,晴一時曇,8,1,晴,8,1
2004,9,13,晴,8,1,晴,8,1
2004,9,14,晴一時雨,8,1,晴一時曇,8,1
2004,9,15,曇後一時晴,8,1,曇時々晴,8,1
2004,9,16,晴,8,1,曇時々晴,8,1
2004,9,17,晴,8,1,晴一時曇,8,1
2004,9,18,晴,8,1,晴,8,1
2004,9,19,晴一時雨,8,1,晴,8,1
2004,9,20,晴,8,1,晴,8,1
2004,9,21,晴一時雨,8,1,晴,8,1
2004,9,22,晴,8,1,晴,8,1
2004,9,23,晴,8,1,晴,8,1
2004,9,24,大雨時々曇、雷を伴う,8,1,晴後時々雨,8,1
2004,9,25,曇時々雨、雷を伴う,8,1,曇時々雨,8,1
2004,9,26,曇一時雨,8,1,曇,8,1
2004,9,27,薄曇一時晴,8,1,晴,8,1
2004,9,28,薄曇,8,1,薄曇,8,1
2004,9,29,晴一時薄曇,8,1,薄曇,8,1
2004,9,30,晴,8,1,晴,8,1
2004,10,1,晴時々曇,8,1,晴,8,1
2004,10,2,曇時々晴、雷を伴う,8,1,曇時々雨,8,1
2004,10,3,曇時々雨,8,1,雨時々曇、雷を伴う,8,1
2004,10,4,晴時々曇一時雨,8,1,曇時々晴一時雨、雷を伴う,8,1
2004,10,5,曇時々晴一時雨,8,1,晴時々曇,8,1
2004,10,6,曇一時雨,8,1,曇,8,1
2004,10,7,曇時々雨,8,1,曇時々雨,8,1
2004,10,8,曇一時雨,8,1,雨時々曇,8,1
2004,10,9,曇,8,1,晴時々曇,8,1
2004,10,10,曇,8,1,曇,8,1
2004,10,11,曇時々雨,8,1,雨,8,1
2004,10,12,大雨,8,1,雨時々曇,8,1
2004,10,13,曇,8,1,曇一時雨,8,1
2004,10,14,薄曇,8,1,晴時々曇,8,1
2004,10,15,曇,8,1,曇,8,1
2004,10,16,曇時々雨,8,1,曇時々雨,8,1
2004,10,17,曇時々雨、大風を伴う,8,1,曇時々雨、大風を伴う,8,1
2004,10,18,曇時々雨,8,1,曇時々雨,8,1
2004,10,19,雨後時々曇、大風を伴う,8,1,曇後雨、大風を伴う,8,1
2004,10,20,晴,8,1,曇後一時晴,8,1
2004,10,21,晴,8,1,晴,8,1
2004,10,22,晴,8,1,晴,8,1
2004,10,23,曇時々雨,8,1,曇一時晴,8,1
2004,10,24,曇時々雨,8,1,曇,8,1
2004,10,25,曇一時晴,8,1,曇時々晴一時雨,8,1
2004,10,26,曇時々晴一時雨,8,1,曇時々晴一時雨、雷を伴う,8,1
2004,10,27,晴時々曇,8,1,晴後曇,8,1
2004,10,28,晴,8,1,晴一時曇,8,1
2004,10,29,晴,8,1,晴,8,1
2004,10,30,晴時々曇,8,1,快晴,8,1
2004,10,31,快晴,8,1,晴時々曇,8,1
2004,11,1,快晴,8,1,晴,8,1
2004,11,2,晴一時曇,8,1,快晴,8,1
2004,11,3,晴,8,1,晴,8,1
2004,11,4,晴,8,1,晴,8,1
2004,11,5,晴,8,1,晴,8,1
2004,11,6,晴,8,1,晴後時々曇,8,1
2004,11,7,晴,8,1,晴,8,1
2004,11,8,晴時々曇一時雨,8,1,晴,8,1
2004,11,9,晴後一時曇,8,1,晴後一時曇,8,1
2004,11,10,晴時々曇一時雨,8,1,晴一時曇,8,1
2004,11,11,晴後一時霧,8,1,晴,8,1
2004,11,12,晴,8,1,晴,8,1
2004,11,13,晴,8,1,晴,8,1
2004,11,14,晴一時曇,8,1,晴,8,1
2004,11,15,曇,8,1,晴後時々曇、霧を伴う,8,1
2004,11,16,曇時々雨一時晴,8,1,曇後一時晴,8,1
2004,11,17,大雨,8,1,雨,8,1
2004,11,18,曇時々雨,8,1,曇時々雨,8,1
2004,11,19,晴,8,1,曇時々晴一時雨,8,1
2004,11,20,晴,8,1,晴,8,1
2004,11,21,晴時々曇,8,1,晴一時曇,8,1
2004,11,22,晴時々曇,8,1,晴時々曇,8,1
2004,11,23,曇一時晴,8,1,晴時々曇,8,1
2004,11,24,曇一時晴,8,1,曇時々晴,8,1
2004,11,25,晴一時曇,8,1,晴時々曇,8,1
2004,11,26,晴,8,1,晴,8,1
2004,11,27,曇時々晴,8,1,曇時々晴,8,1
2004,11,28,晴,8,1,曇時々晴,8,1
2004,11,29,曇一時晴,8,1,晴,8,1
2004,11,30,曇時々晴,8,1,曇時々晴,8,1
2004,12,1,晴一時曇,8,1,曇,8,1
2004,12,2,曇,8,1,曇,8,1
2004,12,3,雨後曇,8,1,曇時々雨,8,1
2004,12,4,晴後曇時々雨、雷を伴う,8,1,曇時々晴一時雨,8,1
2004,12,5,曇時々雨一時晴,8,1,曇時々晴,8,1
2004,12,6,晴時々曇,8,1,晴時々曇,8,1
2004,12,7,晴後一時曇,8,1,晴時々曇,8,1
2004,12,8,雨一時曇,8,1,曇一時雨,8,1
2004,12,9,晴時々曇,8,1,曇時々雨,8,1
2004,12,10,晴,8,1,晴時々曇,8,1
2004,12,11,曇時々雨,8,1,晴一時曇,8,1
2004,12,12,曇時々雨一時晴,8,1,晴時々曇一時雨,8,1
2004,12,13,晴,8,1,晴時々曇,8,1
2004,12,14,晴一時曇,8,1,晴,8,1
2004,12,15,曇時々晴,8,1,晴時々曇,8,1
2004,12,16,晴,8,1,晴,8,1
2004,12,17,晴,8,1,晴,8,1
2004,12,18,曇後時々雨,8,1,晴後曇,8,1
2004,12,19,雨時々曇,8,1,曇一時晴,8,1
2004,12,20,晴時々曇一時雨,8,1,曇時々雨,8,1
2004,12,21,曇一時晴,8,1,曇時々晴,8,1
2004,12,22,晴,8,1,晴,8,1
2004,12,23,晴一時曇,8,1,晴,8,1
2004,12,24,雨時々曇,8,1,曇時々雨一時晴,8,1
2004,12,25,曇時々雨,8,1,雨時々曇,8,1
2004,12,26,曇,8,1,晴時々曇,8,1
2004,12,27,曇時々雨,8,1,曇一時雨,8,1
2004,12,28,曇時々雨一時晴,8,1,雨時々曇,8,1
2004,12,29,晴,8,1,曇時々雨,8,1
2004,12,30,曇時々晴,8,1,晴後曇,8,1
2004,12,31,曇時々雨,8,1,雨時々曇,8,1
