ダウンロードした時刻：2019/01/25 17:09:18

,,,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）
2016,3,2,晴一時曇,8,1,曇時々晴,8,1
2016,3,3,晴時々薄曇,8,1,晴,8,1
2016,3,4,曇後時々雨,8,1,薄曇一時晴,8,1
2016,3,5,雨,8,1,曇後一時雨,8,1
2016,3,6,雨後曇,8,1,雨,8,1
2016,3,7,曇一時雨,8,1,晴時々曇,8,1
2016,3,8,晴一時曇,8,1,曇後晴,8,1
2016,3,9,曇時々雨,8,1,曇時々晴,8,1
2016,3,10,雨時々曇,8,1,雨後曇,8,1
2016,3,11,曇,8,1,曇時々雨,8,1
2016,3,12,晴,8,1,曇後晴,8,1
2016,3,13,晴後曇時々雨,8,1,晴一時曇,8,1
2016,3,14,晴時々曇,8,1,大雨時々曇,8,1
2016,3,15,曇時々晴,8,1,晴一時曇,8,1
2016,3,16,曇時々晴,8,1,雨一時曇,8,1
2016,3,17,晴時々曇,8,1,晴,8,1
2016,3,18,晴後一時曇,8,1,快晴,8,1
2016,3,19,曇一時雨,8,1,曇時々雨一時晴,8,1
2016,3,20,晴時々曇,8,1,晴時々曇,8,1
2016,3,21,曇時々晴,8,1,晴後一時曇,8,1
2016,3,22,晴時々曇,8,1,曇時々晴,8,1
2016,3,23,曇後時々雨,8,1,曇時々晴,8,1
2016,3,24,曇一時雨,8,1,曇一時雨,8,1
2016,3,25,曇時々雨,8,1,曇,8,1
2016,3,26,晴,8,1,雨時々曇,8,1
2016,3,27,晴時々曇,8,1,晴後曇,8,1
2016,3,28,晴,8,1,晴,8,1
2016,3,29,晴時々薄曇,8,1,晴後一時薄曇,8,1
2016,3,30,晴後時々曇,8,1,晴時々曇,8,1
2016,3,31,晴後曇,8,1,曇一時晴,8,1
2016,4,1,,8,1,曇時々雨,8,1
2016,4,2,,8,1,晴,8,1
2016,4,3,,8,1,晴時々薄曇,8,1
2016,4,4,,8,1,曇一時晴,8,1
2016,4,5,,8,1,曇,8,1
2016,4,6,,8,1,晴,8,1
2016,4,7,,8,1,晴一時曇,8,1
2016,4,8,,8,1,曇時々晴,8,1
2016,4,9,,8,1,薄曇時々晴,8,1
2016,4,10,,8,1,晴一時曇,8,1
2016,4,11,,8,1,雨時々曇,8,1
2016,4,12,,8,1,雨,8,1
2016,4,13,,8,1,曇後雨,8,1
2016,4,14,,8,1,曇一時雨,8,1
2016,4,15,,8,1,曇一時雨,8,1
2016,4,16,,8,1,晴時々曇,8,1
2016,4,17,,8,1,曇一時晴,8,1
2016,4,18,,8,1,晴時々曇,8,1
2016,4,19,,8,1,曇一時晴,8,1
2016,4,20,,8,1,晴後曇,8,1
2016,4,21,,8,1,曇時々晴,8,1
2016,4,22,,8,1,晴後薄曇,8,1
2016,4,23,,8,1,晴一時薄曇,8,1
2016,4,24,,8,1,曇時々晴,8,1
2016,4,25,,8,1,曇一時雨,8,1
2016,4,26,,8,1,晴後曇一時雨,8,1
2016,4,27,,8,1,曇時々晴,8,1
2016,4,28,,8,1,曇一時雨,8,1
2016,4,29,,8,1,晴,8,1
2016,4,30,,8,1,晴後一時曇,8,1
2016,5,1,,8,1,曇一時晴,8,1
2016,5,2,,8,1,晴後一時曇,8,1
2016,5,3,,8,1,曇一時雨,8,1
2016,5,4,,8,1,晴一時薄曇,8,1
2016,5,5,,8,1,晴,8,1
2016,5,6,,8,1,曇,8,1
2016,5,7,,8,1,曇一時雨後晴,8,1
2016,5,8,,8,1,晴,8,1
2016,5,9,,8,1,晴,8,1
2016,5,10,,8,1,晴,8,1
2016,5,11,,8,1,曇時々雨,8,1
2016,5,12,,8,1,晴時々曇,8,1
2016,5,13,,8,1,曇時々雨,8,1
2016,5,14,,8,1,晴,8,1
2016,5,15,,8,1,薄曇一時晴,8,1
2016,5,16,,8,1,晴,8,1
2016,5,17,,8,1,曇後一時雨,8,1
2016,5,18,,8,1,曇時々雨,8,1
2016,5,19,,8,1,雨、雷を伴う,8,1
2016,5,20,,8,1,曇一時晴,8,1
2016,5,21,,8,1,曇,8,1
2016,5,22,,8,1,雨一時曇,8,1
2016,5,23,,8,1,曇時々雨,8,1
2016,5,24,,8,1,晴時々曇,8,1
2016,5,25,,8,1,曇時々晴,8,1
2016,5,26,,8,1,晴時々曇,8,1
2016,5,27,,8,1,晴,8,1
2016,5,28,,8,1,晴,8,1
2016,5,29,,8,1,晴,8,1
2016,5,30,,8,1,曇時々晴,8,1
2016,5,31,,8,1,曇後晴,8,1
2016,6,1,,8,1,曇一時晴,8,1
2016,6,2,,8,1,曇一時雨,8,1
2016,6,3,,8,1,晴後曇,8,1
2016,6,4,,8,1,曇後晴,8,1
2016,6,5,,8,1,曇時々晴、霧を伴う,8,1
2016,6,6,,8,1,晴、霧を伴う,8,1
2016,6,7,,8,1,晴後曇一時雨,8,1
2016,6,8,,8,1,晴時々曇一時雨,8,1
2016,6,9,,8,1,雨時々曇,8,1
2016,6,10,,8,1,大雨、雷を伴う,8,1
2016,6,11,,8,1,雨後曇,8,1
2016,6,12,,8,1,曇一時雨,8,1
2016,6,13,,8,1,曇,8,1
2016,6,14,,8,1,曇一時晴,8,1
2016,6,15,,8,1,晴,8,1
2016,6,16,,8,1,薄曇後晴,8,1
2016,6,17,,8,1,晴,8,1
2016,6,18,,8,1,晴,8,1
2016,6,19,,8,1,晴,8,1
2016,6,20,,8,1,晴後一時曇,8,1
2016,6,21,,8,1,晴,8,1
2016,6,22,,8,1,晴後一時薄曇,8,1
2016,6,23,,8,1,晴,8,1
2016,6,24,,8,1,晴,8,1
2016,6,25,,8,1,薄曇,8,1
2016,6,26,,8,1,晴時々曇,8,1
2016,6,27,,8,1,晴後薄曇,8,1
2016,6,28,,8,1,晴後薄曇,8,1
2016,6,29,,8,1,晴,8,1
2016,6,30,,8,1,晴,8,1
2016,7,1,,8,1,曇時々晴,8,1
2016,7,2,,8,1,晴,8,1
2016,7,3,,8,1,晴,8,1
2016,7,4,,8,1,晴,8,1
2016,7,5,,8,1,晴一時雨,8,1
2016,7,6,,8,1,曇一時雨,8,1
2016,7,7,,8,1,雨時々曇,8,1
2016,7,8,,8,1,晴一時雨,8,1
2016,7,9,,8,1,薄曇一時雨,8,1
2016,7,10,,8,1,薄曇時々晴,8,1
2016,7,11,,8,1,薄曇後晴,8,1
2016,7,12,,8,1,晴,8,1
2016,7,13,,8,1,晴,8,1
2016,7,14,,8,1,晴一時雨,8,1
2016,7,15,,8,1,曇,8,1
2016,7,16,,8,1,曇一時雨,8,1
2016,7,17,,8,1,晴,8,1
2016,7,18,,8,1,晴一時雨,8,1
2016,7,19,,8,1,晴,8,1
2016,7,20,,8,1,晴,8,1
2016,7,21,,8,1,晴,8,1
2016,7,22,,8,1,晴後一時薄曇,8,1
2016,7,23,,8,1,晴後一時雨,8,1
2016,7,24,,8,1,晴,8,1
2016,7,25,,8,1,曇後時々大雨,8,1
2016,7,26,,8,1,晴一時雨,8,1
2016,7,27,,8,1,薄曇時々晴,8,1
2016,7,28,,8,1,晴,8,1
2016,7,29,,8,1,晴,8,1
2016,7,30,,8,1,曇時々雨、雷を伴う,8,1
2016,7,31,,8,1,曇時々雨後晴,8,1
2016,8,1,,8,1,曇時々雨、雷を伴う,8,1
2016,8,2,,8,1,晴,8,1
2016,8,3,,8,1,晴,8,1
2016,8,4,,8,1,薄曇時々晴一時雨,8,1
2016,8,5,,8,1,曇後一時雨,8,1
2016,8,6,,8,1,大雨、雷を伴う,8,1
2016,8,7,,8,1,雨時々曇,8,1
2016,8,8,,8,1,晴一時曇,8,1
2016,8,9,,8,1,晴,8,1
2016,8,10,,8,1,雨後薄曇、雷を伴う,8,1
2016,8,11,,8,1,晴一時曇,8,1
2016,8,12,,8,1,晴一時雨,8,1
2016,8,13,,8,1,晴,8,1
2016,8,14,,8,1,晴,8,1
2016,8,15,,8,1,晴一時薄曇,8,1
2016,8,16,,8,1,晴,8,1
2016,8,17,,8,1,晴,8,1
2016,8,18,,8,1,晴,8,1
2016,8,19,,8,1,晴,8,1
2016,8,20,,8,1,晴後時々薄曇,8,1
2016,8,21,,8,1,曇後一時晴,8,1
2016,8,22,,8,1,晴後曇,8,1
2016,8,23,,8,1,薄曇一時雨,8,1
2016,8,24,,8,1,曇一時雨,8,1
2016,8,25,,8,1,曇一時雨,8,1
2016,8,26,,8,1,曇一時雨,8,1
2016,8,27,,8,1,曇一時雨,8,1
2016,8,28,,8,1,晴時々雨,8,1
2016,8,29,,8,1,晴,8,1
2016,8,30,,8,1,晴,8,1
2016,8,31,,8,1,晴,8,1
2016,9,1,,8,1,晴後雨,8,1
2016,9,2,,8,1,雨後曇,8,1
2016,9,3,,8,1,曇,8,1
2016,9,4,,8,1,晴,8,1
2016,9,5,,8,1,曇後雨,8,1
2016,9,6,,8,1,曇時々雨,8,1
2016,9,7,,8,1,大雨,8,1
2016,9,8,,8,1,曇時々雨,8,1
2016,9,9,,8,1,曇時々雨,8,1
2016,9,10,,8,1,雨,8,1
2016,9,11,,8,1,曇後一時晴,8,1
2016,9,12,,8,1,晴後一時曇,8,1
2016,9,13,,8,1,曇時々雨一時晴,8,1
2016,9,14,,8,1,晴,8,1
2016,9,15,,8,1,薄曇時々晴,8,1
2016,9,16,,8,1,晴,8,1
2016,9,17,,8,1,晴,8,1
2016,9,18,,8,1,晴,8,1
2016,9,19,,8,1,雨一時曇後晴,8,1
2016,9,20,,8,1,晴,8,1
2016,9,21,,8,1,晴,8,1
2016,9,22,,8,1,曇後一時雨,8,1
2016,9,23,,8,1,曇後時々雨,8,1
2016,9,24,,8,1,晴,8,1
2016,9,25,,8,1,曇,8,1
2016,9,26,,8,1,曇,8,1
2016,9,27,,8,1,晴,8,1
2016,9,28,,8,1,晴後一時雨,8,1
2016,9,29,,8,1,薄曇後晴,8,1
2016,9,30,,8,1,晴,8,1
2016,10,1,,8,1,晴,8,1
2016,10,2,,8,1,雨時々曇,8,1
2016,10,3,,8,1,曇一時晴,8,1
2016,10,4,,8,1,薄曇時々晴,8,1
2016,10,5,,8,1,晴,8,1
2016,10,6,,8,1,晴,8,1
2016,10,7,,8,1,晴,8,1
2016,10,8,,8,1,晴,8,1
2016,10,9,,8,1,晴後一時薄曇,8,1
2016,10,10,,8,1,晴一時曇,8,1
2016,10,11,,8,1,晴,8,1
2016,10,12,,8,1,晴時々雨,8,1
2016,10,13,,8,1,曇時々雨一時晴,8,1
2016,10,14,,8,1,曇時々晴,8,1
2016,10,15,,8,1,曇時々雨,8,1
2016,10,16,,8,1,晴一時雨,8,1
2016,10,17,,8,1,晴時々雨,8,1
2016,10,18,,8,1,薄曇一時雨,8,1
2016,10,19,,8,1,晴,8,1
2016,10,20,,8,1,曇一時雨,8,1
2016,10,21,,8,1,晴一時曇,8,1
2016,10,22,,8,1,晴後薄曇,8,1
2016,10,23,,8,1,晴時々薄曇,8,1
2016,10,24,,8,1,晴後曇一時雨,8,1
2016,10,25,,8,1,晴,8,1
2016,10,26,,8,1,晴,8,1
2016,10,27,,8,1,晴,8,1
2016,10,28,,8,1,晴一時雨,8,1
2016,10,29,,8,1,晴後曇,8,1
2016,10,30,,8,1,晴一時曇,8,1
2016,10,31,,8,1,晴一時曇,8,1
2016,11,1,,8,1,曇一時雨,8,1
2016,11,2,,8,1,曇時々晴,8,1
2016,11,3,,8,1,晴後時々曇,8,1
2016,11,4,,8,1,晴一時曇,8,1
2016,11,5,,8,1,曇後晴,8,1
2016,11,6,,8,1,晴,8,1
2016,11,7,,8,1,晴,8,1
2016,11,8,,8,1,曇後時々晴,8,1
2016,11,9,,8,1,晴後時々曇,8,1
2016,11,10,,8,1,曇一時雨,8,1
2016,11,11,,8,1,晴,8,1
2016,11,12,,8,1,晴時々曇,8,1
2016,11,13,,8,1,晴一時曇,8,1
2016,11,14,,8,1,晴,8,1
2016,11,15,,8,1,晴,8,1
2016,11,16,,8,1,晴一時曇,8,1
2016,11,17,,8,1,晴,8,1
2016,11,18,,8,1,曇時々晴,8,1
2016,11,19,,8,1,曇時々晴,8,1
2016,11,20,,8,1,晴後曇,8,1
2016,11,21,,8,1,曇時々晴,8,1
2016,11,22,,8,1,晴時々曇,8,1
2016,11,23,,8,1,曇一時雨,8,1
2016,11,24,,8,1,曇時々雨,8,1
2016,11,25,,8,1,曇時々晴,8,1
2016,11,26,,8,1,薄曇時々晴,8,1
2016,11,27,,8,1,曇,8,1
2016,11,28,,8,1,曇一時雨,8,1
2016,11,29,,8,1,晴時々曇,8,1
2016,11,30,,8,1,晴後曇,8,1
2016,12,1,,8,1,曇,8,1
2016,12,2,,8,1,雨,8,1
2016,12,3,,8,1,雨,8,1
2016,12,4,,8,1,晴,8,1
2016,12,5,,8,1,晴後一時雨,8,1
2016,12,6,,8,1,曇一時雨,8,1
2016,12,7,,8,1,曇,8,1
2016,12,8,,8,1,曇,8,1
2016,12,9,,8,1,曇時々雨,8,1
2016,12,10,,8,1,晴一時曇,8,1
2016,12,11,,8,1,晴一時曇,8,1
2016,12,12,,8,1,晴,8,1
2016,12,13,,8,1,曇後雨,8,1
2016,12,14,,8,1,晴後曇,8,1
2016,12,15,,8,1,晴時々曇,8,1
2016,12,16,,8,1,晴時々曇一時雨,8,1
2016,12,17,,8,1,曇後晴,8,1
2016,12,18,,8,1,晴後時々曇,8,1
2016,12,19,,8,1,晴,8,1
2016,12,20,,8,1,晴,8,1
2016,12,21,,8,1,晴一時曇,8,1
2016,12,22,,8,1,曇時々雨一時晴,8,1
2016,12,23,,8,1,晴,8,1
2016,12,24,,8,1,晴一時曇,8,1
2016,12,25,,8,1,晴,8,1
2016,12,26,,8,1,晴後一時曇,8,1
2016,12,27,,8,1,晴後曇時々雨,8,1
2016,12,28,,8,1,曇一時晴,8,1
2016,12,29,,8,1,曇一時雨,8,1
2016,12,30,,8,1,晴一時曇,8,1
2016,12,31,,8,1,晴後一時曇,8,1
