ダウンロードした時刻：2019/01/25 17:07:48

,,,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）
2000,3,7,晴一時曇,8,1,曇時々雨,8,1
2000,3,8,曇一時晴,8,1,曇,8,1
2000,3,9,曇時々晴,8,1,晴,8,1
2000,3,10,晴,8,1,曇一時晴,8,1
2000,3,11,大雨,8,1,雨一時曇,8,1
2000,3,12,雨時々曇,8,1,雨時々曇,8,1
2000,3,13,曇,8,1,曇一時晴,8,1
2000,3,14,曇時々晴,8,1,曇後晴,8,1
2000,3,15,曇時々晴,8,1,晴後曇,8,1
2000,3,16,曇一時晴,8,1,曇時々晴一時雨,8,1
2000,3,17,晴,8,1,曇,8,1
2000,3,18,曇後雨,8,1,晴時々薄曇,8,1
2000,3,19,晴一時曇,8,1,曇時々雨,8,1
2000,3,20,晴一時曇,8,1,晴,8,1
2000,3,21,曇後晴,8,1,曇時々晴,8,1
2000,3,22,晴,8,1,晴,8,1
2000,3,23,晴後曇一時雨,8,1,晴,8,1
2000,3,24,晴,8,1,曇時々雨後晴,8,1
2000,3,25,晴後曇,8,1,晴一時曇,8,1
2000,3,26,晴,8,1,晴時々曇,8,1
2000,3,27,晴一時曇,8,1,晴,8,1
2000,3,28,曇一時晴,8,1,曇一時晴,8,1
2000,3,29,曇一時晴,8,1,曇時々晴,8,1
2000,3,30,曇時々晴,8,1,曇,8,1
2000,3,31,晴一時曇,8,1,曇一時晴,8,1
2000,4,1,薄曇,8,1,薄曇,8,1
2000,4,2,曇,8,1,雨,8,1
2000,4,3,曇時々晴,8,1,曇,8,1
2000,4,4,曇,8,1,曇時々晴,8,1
2000,4,5,曇一時晴,8,1,曇一時雨,8,1
2000,4,6,快晴,8,1,晴,8,1
2000,4,7,曇,8,1,曇時々晴,8,1
2000,4,8,曇一時雨,8,1,雨後曇,8,1
2000,4,9,曇一時晴,8,1,曇時々雨,8,1
2000,4,10,曇,8,1,雨時々曇,8,1
2000,4,11,晴,8,1,晴一時曇,8,1
2000,4,12,曇後一時雨,8,1,晴後一時曇,8,1
2000,4,13,曇一時雨,8,1,雨,8,1
2000,4,14,曇一時雨,8,1,雨,8,1
2000,4,15,曇一時雨,8,1,曇一時雨,8,1
2000,4,16,曇後晴,8,1,曇一時雨,8,1
2000,4,17,晴,8,1,晴,8,1
2000,4,18,曇時々晴,8,1,晴,8,1
2000,4,19,大雨後曇,8,1,曇時々雨,8,1
2000,4,20,曇時々晴,8,1,晴一時曇,8,1
2000,4,21,曇時々晴,8,1,曇時々晴,8,1
2000,4,22,曇,8,1,晴時々曇,8,1
2000,4,23,曇時々雨,8,1,雨時々曇,8,1
2000,4,24,晴時々曇,8,1,曇時々晴一時雨,8,1
2000,4,25,曇,8,1,晴後時々曇,8,1
2000,4,26,曇,8,1,曇後時々雨,8,1
2000,4,27,雨後晴,8,1,曇時々雨一時晴,8,1
2000,4,28,曇,8,1,晴後時々曇,8,1
2000,4,29,晴,8,1,曇一時雨,8,1
2000,4,30,雨時々曇,8,1,曇時々晴,8,1
2000,5,1,晴一時曇,8,1,晴時々曇一時雨,8,1
2000,5,2,曇一時雨後晴,8,1,曇一時雨,8,1
2000,5,3,晴,8,1,晴,8,1
2000,5,4,晴,8,1,晴,8,1
2000,5,5,晴時々曇,8,1,晴,8,1
2000,5,6,晴時々曇,8,1,晴時々曇,8,1
2000,5,7,晴,8,1,晴,8,1
2000,5,8,晴時々曇,8,1,晴,8,1
2000,5,9,曇一時雨後晴,8,1,晴時々曇,8,1
2000,5,10,曇後晴,8,1,晴時々曇,8,1
2000,5,11,晴,8,1,晴一時曇,8,1
2000,5,12,晴,8,1,快晴,8,1
2000,5,13,晴後一時薄曇,8,1,曇時々晴,8,1
2000,5,14,薄曇後一時霧,8,1,薄曇,8,1
2000,5,15,薄曇時々晴,8,1,薄曇後時々晴,8,1
2000,5,16,曇後時々雨,8,1,曇時々晴,8,1
2000,5,17,曇一時霧雨,8,1,雨,8,1
2000,5,18,曇時々晴,8,1,曇一時晴,8,1
2000,5,19,暴風雨、雷を伴う,8,1,雨一時曇,8,1
2000,5,20,曇,8,1,曇一時晴,8,1
2000,5,21,雨,8,1,雨時々曇,8,1
2000,5,22,雨,8,1,大雨,8,1
2000,5,23,曇後一時雨,8,1,曇時々雨,8,1
2000,5,24,曇時々雨後霧雨,8,1,曇,8,1
2000,5,25,霧一時霧雨,8,1,曇時々霧雨、霧を伴う,8,1
2000,5,26,霧一時曇,8,1,霧時々曇一時霧雨,8,1
2000,5,27,曇,8,1,薄曇後晴一時霧,8,1
2000,5,28,霧時々曇,8,1,曇時々晴一時霧,8,1
2000,5,29,曇,8,1,曇時々雨一時霧,8,1
2000,5,30,曇時々晴,8,1,晴時々曇,8,1
2000,5,31,曇一時霧,8,1,霧後薄曇一時晴,8,1
2000,6,1,晴時々曇一時霧,8,1,霧後晴,8,1
2000,6,2,晴時々曇,8,1,晴時々曇一時霧,8,1
2000,6,3,晴一時薄曇,8,1,晴時々薄曇,8,1
2000,6,4,晴時々薄曇,8,1,薄曇時々晴,8,1
2000,6,5,薄曇一時雨、雷を伴う,8,1,晴時々薄曇一時雨,8,1
2000,6,6,曇時々晴,8,1,曇一時晴,8,1
2000,6,7,晴,8,1,曇時々雨,8,1
2000,6,8,晴後一時曇,8,1,晴,8,1
2000,6,9,薄曇,8,1,薄曇,8,1
2000,6,10,曇一時雨,8,1,曇,8,1
2000,6,11,曇時々雨,8,1,薄曇時々晴,8,1
2000,6,12,曇時々大雨,8,1,曇一時雨,8,1
2000,6,13,雨,8,1,大雨一時曇,8,1
2000,6,14,曇時々雨,8,1,雨,8,1
2000,6,15,曇一時雨,8,1,曇時々雨,8,1
2000,6,16,曇一時晴,8,1,曇時々晴,8,1
2000,6,17,薄曇,8,1,晴時々曇,8,1
2000,6,18,曇時々晴,8,1,曇一時晴,8,1
2000,6,19,曇後晴,8,1,曇,8,1
2000,6,20,晴一時薄曇,8,1,晴後薄曇,8,1
2000,6,21,晴,8,1,薄曇一時晴,8,1
2000,6,22,晴,8,1,快晴,8,1
2000,6,23,晴,8,1,晴,8,1
2000,6,24,晴,8,1,晴一時薄曇,8,1
2000,6,25,薄曇時々晴,8,1,薄曇時々晴,8,1
2000,6,26,晴時々薄曇,8,1,晴時々薄曇,8,1
2000,6,27,晴,8,1,曇時々晴,8,1
2000,6,28,晴一時曇,8,1,薄曇時々晴,8,1
2000,6,29,晴,8,1,晴時々曇,8,1
2000,6,30,晴,8,1,晴時々曇,8,1
2000,7,1,晴一時薄曇,8,1,晴,8,1
2000,7,2,曇時々雨,8,1,曇時々雨,8,1
2000,7,3,雨後曇,8,1,雨一時曇,8,1
2000,7,4,晴時々曇,8,1,曇一時雨,8,1
2000,7,5,曇一時雨,8,1,薄曇時々晴一時雨,8,1
2000,7,6,薄曇時々晴,8,1,曇一時雨,8,1
2000,7,7,薄曇後晴一時霧,8,1,晴,8,1
2000,7,8,曇一時雨,8,1,晴時々曇一時霧,8,1
2000,7,9,曇一時晴,8,1,曇時々雨,8,1
2000,7,10,晴一時曇,8,1,曇後晴,8,1
2000,7,11,薄曇一時晴,8,1,晴,8,1
2000,7,12,曇一時晴,8,1,曇,8,1
2000,7,13,曇一時晴,8,1,晴後曇,8,1
2000,7,14,晴後時々曇,8,1,曇一時雨後晴,8,1
2000,7,15,晴一時雨,8,1,晴,8,1
2000,7,16,薄曇時々晴,8,1,晴後薄曇,8,1
2000,7,17,晴後曇,8,1,曇時々晴,8,1
2000,7,18,晴,8,1,曇時々晴,8,1
2000,7,19,晴,8,1,晴後一時雨,8,1
2000,7,20,晴一時曇,8,1,晴,8,1
2000,7,21,晴,8,1,晴,8,1
2000,7,22,薄曇後晴,8,1,薄曇,8,1
2000,7,23,晴,8,1,晴,8,1
2000,7,24,薄曇,8,1,晴時々薄曇,8,1
2000,7,25,曇一時雨,8,1,薄曇,8,1
2000,7,26,暴風雨,8,1,曇時々雨,8,1
2000,7,27,大雨時々曇,8,1,暴風雨,8,1
2000,7,28,大雨,8,1,雨一時曇,8,1
2000,7,29,雨後曇,8,1,雨,8,1
2000,7,30,曇一時雨,8,1,曇後雨、雷を伴う,8,1
2000,7,31,大雨、雷を伴う,8,1,曇一時雨,8,1
2000,8,1,雨時々曇,8,1,雨,8,1
2000,8,2,晴時々曇一時雨,8,1,雨時々曇,8,1
2000,8,3,晴,8,1,曇後時々晴,8,1
2000,8,4,晴,8,1,晴,8,1
2000,8,5,曇後雨、大風を伴う,8,1,曇一時雨,8,1
2000,8,6,暴風雨,8,1,暴風雨,8,1
2000,8,7,曇,8,1,雨、大風・雷を伴う,8,1
2000,8,8,晴後一時曇,8,1,薄曇後時々晴,8,1
2000,8,9,曇時々晴,8,1,薄曇,8,1
2000,8,10,曇,8,1,薄曇,8,1
2000,8,11,晴後曇,8,1,晴時々曇,8,1
2000,8,12,晴,8,1,晴,8,1
2000,8,13,晴一時薄曇,8,1,晴,8,1
2000,8,14,晴,8,1,晴,8,1
2000,8,15,晴,8,1,晴,8,1
2000,8,16,晴時々薄曇,8,1,晴,8,1
2000,8,17,薄曇後晴,8,1,晴時々薄曇,8,1
2000,8,18,晴,8,1,晴後薄曇,8,1
2000,8,19,晴一時薄曇,8,1,晴後薄曇,8,1
2000,8,20,晴,8,1,晴,8,1
2000,8,21,薄曇,8,1,薄曇,8,1
2000,8,22,薄曇,8,1,薄曇一時雨,8,1
2000,8,23,晴一時雨,8,1,雨後薄曇,8,1
2000,8,24,晴,8,1,晴一時雨,8,1
2000,8,25,晴一時雨,8,1,晴,8,1
2000,8,26,曇時々晴一時雨,8,1,薄曇,8,1
2000,8,27,雨一時晴,8,1,雨時々曇,8,1
2000,8,28,曇時々雨一時晴,8,1,曇一時雨,8,1
2000,8,29,曇一時雨,8,1,曇時々雨,8,1
2000,8,30,曇,8,1,曇,8,1
2000,8,31,曇後一時晴,8,1,薄曇,8,1
2000,9,1,晴時々曇一時雨,8,1,晴一時雨,8,1
2000,9,2,晴後時々薄曇,8,1,薄曇時々晴,8,1
2000,9,3,晴,8,1,薄曇一時晴,8,1
2000,9,4,晴後雨、雷を伴う,8,1,晴,8,1
2000,9,5,晴,8,1,曇時々雨、雷を伴う,8,1
2000,9,6,晴後雨,8,1,快晴,8,1
2000,9,7,雨後時々曇,8,1,曇時々晴,8,1
2000,9,8,晴一時雨,8,1,曇一時雨,8,1
2000,9,9,晴後一時雨,8,1,晴,8,1
2000,9,10,雨,8,1,曇時々雨,8,1
2000,9,11,暴風雨,8,1,雨、大風を伴う,8,1
2000,9,12,曇,8,1,雨一時曇,8,1
2000,9,13,晴時々薄曇一時雨,8,1,薄曇,8,1
2000,9,14,曇,8,1,曇,8,1
2000,9,15,曇時々晴一時雨,8,1,薄曇,8,1
2000,9,16,晴時々曇,8,1,曇後晴,8,1
2000,9,17,晴時々曇,8,1,晴時々曇,8,1
2000,9,18,快晴,8,1,晴,8,1
2000,9,19,晴,8,1,晴,8,1
2000,9,20,快晴,8,1,晴,8,1
2000,9,21,晴一時雨,8,1,晴,8,1
2000,9,22,晴,8,1,晴,8,1
2000,9,23,晴,8,1,晴,8,1
2000,9,24,快晴,8,1,晴,8,1
2000,9,25,快晴,8,1,晴,8,1
2000,9,26,晴,8,1,晴,8,1
2000,9,27,晴時々薄曇,8,1,晴後時々薄曇,8,1
2000,9,28,雨後曇,8,1,晴後曇一時雨,8,1
2000,9,29,晴時々曇,8,1,曇,8,1
2000,9,30,晴,8,1,晴一時雨,8,1
2000,10,1,快晴,8,1,晴,8,1
2000,10,2,快晴,8,1,晴,8,1
2000,10,3,晴,8,1,晴,8,1
2000,10,4,晴,8,1,晴一時曇,8,1
2000,10,5,晴一時雨,8,1,晴時々曇一時雨,8,1
2000,10,6,晴一時雨、雷を伴う,8,1,晴時々雨、雷を伴う,8,1
2000,10,7,晴,8,1,晴,8,1
2000,10,8,曇時々晴、雷を伴う,8,1,晴,8,1
2000,10,9,晴,8,1,曇,8,1
2000,10,10,晴,8,1,晴,8,1
2000,10,11,晴,8,1,晴,8,1
2000,10,12,晴,8,1,晴,8,1
2000,10,13,晴後曇時々雨,8,1,晴,8,1
2000,10,14,晴,8,1,晴,8,1
2000,10,15,晴時々曇一時雨,8,1,晴一時曇,8,1
2000,10,16,晴,8,1,晴時々曇,8,1
2000,10,17,晴一時雨,8,1,晴一時雨,8,1
2000,10,18,晴,8,1,晴一時雨,8,1
2000,10,19,晴,8,1,晴一時曇,8,1
2000,10,20,晴,8,1,晴時々曇,8,1
2000,10,21,晴,8,1,晴,8,1
2000,10,22,晴,8,1,晴一時曇,8,1
2000,10,23,晴時々曇,8,1,曇,8,1
2000,10,24,晴一時曇,8,1,曇時々晴,8,1
2000,10,25,晴,8,1,晴一時雨,8,1
2000,10,26,晴後曇,8,1,薄曇後晴,8,1
2000,10,27,晴一時曇,8,1,大雨,8,1
2000,10,28,晴,8,1,晴,8,1
2000,10,29,晴,8,1,晴,8,1
2000,10,30,曇一時雨,8,1,曇時々晴一時雨,8,1
2000,10,31,曇時々晴一時雨,8,1,晴後曇時々雨,8,1
2000,11,1,晴,8,1,晴,8,1
2000,11,2,晴時々曇一時雨,8,1,晴一時雨,8,1
2000,11,3,曇一時晴,8,1,曇時々晴一時雨,8,1
2000,11,4,晴一時曇,8,1,曇一時晴,8,1
2000,11,5,雨時々曇,8,1,曇後雨,8,1
2000,11,6,曇時々雨一時晴,8,1,雨一時曇,8,1
2000,11,7,晴時々曇一時雨,8,1,晴一時雨,8,1
2000,11,8,曇時々雨,8,1,曇一時雨,8,1
2000,11,9,曇時々雨、雷を伴う,8,1,曇,8,1
2000,11,10,曇時々晴,8,1,晴,8,1
2000,11,11,晴,8,1,晴,8,1
2000,11,12,曇時々晴,8,1,晴時々薄曇,8,1
2000,11,13,曇時々雨,8,1,曇後大雨,8,1
2000,11,14,曇一時雨,8,1,雨後曇,8,1
2000,11,15,晴時々曇一時雨,8,1,曇時々雨,8,1
2000,11,16,晴,8,1,晴,8,1
2000,11,17,曇時々雨一時晴,8,1,晴後一時雨,8,1
2000,11,18,晴一時曇,8,1,曇時々晴,8,1
2000,11,19,晴,8,1,晴時々曇,8,1
2000,11,20,曇時々雨,8,1,曇,8,1
2000,11,21,曇,8,1,曇時々雨,8,1
2000,11,22,曇一時雨,8,1,晴時々曇一時雨,8,1
2000,11,23,晴時々曇,8,1,晴一時曇,8,1
2000,11,24,晴時々曇,8,1,晴時々曇,8,1
2000,11,25,曇後晴,8,1,晴後曇,8,1
2000,11,26,快晴,8,1,快晴,8,1
2000,11,27,晴,8,1,晴,8,1
2000,11,28,晴一時曇,8,1,晴時々曇一時雨,8,1
2000,11,29,晴,8,1,晴時々曇,8,1
2000,11,30,快晴,8,1,晴,8,1
2000,12,1,晴,8,1,晴,8,1
2000,12,2,晴一時曇,8,1,晴時々薄曇,8,1
2000,12,3,晴一時曇,8,1,晴時々曇一時雨,8,1
2000,12,4,曇時々晴,8,1,晴時々曇,8,1
2000,12,5,曇一時晴,8,1,晴一時曇,8,1
2000,12,6,曇後晴,8,1,晴時々曇,8,1
2000,12,7,晴時々曇,8,1,晴後薄曇一時雨,8,1
2000,12,8,晴一時曇,8,1,曇一時雨後晴,8,1
2000,12,9,曇時々晴一時雨,8,1,晴後曇,8,1
2000,12,10,曇一時雨,8,1,曇時々雨,8,1
2000,12,11,晴時々曇,8,1,晴一時曇,8,1
2000,12,12,曇一時雨,8,1,曇一時雨,8,1
2000,12,13,雨時々曇,8,1,曇,8,1
2000,12,14,雨一時曇,8,1,大雨、雷を伴う,8,1
2000,12,15,晴後曇,8,1,晴,8,1
2000,12,16,晴,8,1,晴,8,1
2000,12,17,曇時々雨,8,1,曇時々雨,8,1
2000,12,18,曇一時晴,8,1,雨,8,1
2000,12,19,晴,8,1,晴一時曇,8,1
2000,12,20,曇後雨、雷を伴う,8,1,晴,8,1
2000,12,21,曇,8,1,雨後曇,8,1
2000,12,22,晴,8,1,曇後晴,8,1
2000,12,23,晴時々曇,8,1,曇一時晴,8,1
2000,12,24,晴一時曇,8,1,晴時々曇,8,1
2000,12,25,晴,8,1,晴,8,1
2000,12,26,晴,8,1,晴,8,1
2000,12,27,晴,8,1,晴,8,1
2000,12,28,雨時々曇,8,1,曇時々雨,8,1
2000,12,29,曇一時雨,8,1,雨時々曇,8,1
2000,12,30,雨,8,1,雨一時曇,8,1
2000,12,31,雨一時曇後晴,8,1,雨,8,1
