ダウンロードした時刻：2019/01/25 17:09:09

,,,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）
2014,3,5,晴,8,1,曇時々晴一時雨,8,1
2014,3,6,曇後一時雨,8,1,晴後時々曇,8,1
2014,3,7,曇後時々晴,8,1,雨時々曇,8,1
2014,3,8,雨時々曇,8,1,曇時々晴,8,1
2014,3,9,曇時々晴,8,1,曇時々雨一時晴,8,1
2014,3,10,晴後時々曇,8,1,晴一時曇,8,1
2014,3,11,晴一時曇,8,1,晴,8,1
2014,3,12,曇一時雨,8,1,晴後時々曇,8,1
2014,3,13,曇一時晴,8,1,雨時々曇一時晴,8,1
2014,3,14,晴後一時曇,8,1,晴時々曇,8,1
2014,3,15,晴後曇,8,1,晴一時曇,8,1
2014,3,16,晴後一時曇,8,1,晴一時曇,8,1
2014,3,17,晴後時々曇,8,1,晴,8,1
2014,3,18,晴,8,1,晴一時曇,8,1
2014,3,19,晴一時薄曇,8,1,薄曇一時晴,8,1
2014,3,20,曇一時雨,8,1,晴時々曇,8,1
2014,3,21,晴後曇,8,1,曇後時々晴,8,1
2014,3,22,晴時々曇,8,1,晴時々曇,8,1
2014,3,23,晴,8,1,晴時々曇,8,1
2014,3,24,晴,8,1,晴,8,1
2014,3,25,晴,8,1,快晴,8,1
2014,3,26,晴時々曇,8,1,曇一時晴,8,1
2014,3,27,曇時々雨,8,1,　曇時々晴一時雨,8,1
2014,3,28,晴,8,1,晴,8,1
2014,3,29,曇時々晴一時雨,8,1,晴一時曇,8,1
2014,3,30,晴,8,1,曇時々雨一時晴、雷を伴う,8,1
2014,3,31,曇時々雨一時晴,8,1,晴後一時曇,8,1
2014,4,1,雨時々曇一時晴,8,1,雨後一時曇,8,1
2014,4,2,曇一時雨,8,1,曇時々雨,8,1
2014,4,3,曇一時晴,8,1,曇時々晴,8,1
2014,4,4,晴時々曇,8,1,曇時々晴,8,1
2014,4,5,晴,8,1,晴一時曇,8,1
2014,4,6,晴時々曇,8,1,晴,8,1
2014,4,7,晴時々曇,8,1,曇時々晴,8,1
2014,4,8,曇時々晴,8,1,晴後曇,8,1
2014,4,9,曇時々霧一時晴,8,1,曇後一時雨,8,1
2014,4,10,晴時々霧,8,1,晴一時霧,8,1
2014,4,11,晴一時曇,8,1,晴、霧を伴う,8,1
2014,4,12,晴,8,1,晴,8,1
2014,4,13,曇時々晴一時雨,8,1,晴,8,1
2014,4,14,晴,8,1,晴時々曇一時雨,8,1
2014,4,15,曇時々晴,8,1,晴一時曇,8,1
2014,4,16,晴時々曇,8,1,晴時々曇,8,1
2014,4,17,快晴,8,1,晴,8,1
2014,4,18,快晴,8,1,快晴,8,1
2014,4,19,晴,8,1,晴,8,1
2014,4,20,晴,8,1,晴,8,1
2014,4,21,晴後曇,8,1,快晴,8,1
2014,4,22,晴後曇一時雨,8,1,晴時々曇,8,1
2014,4,23,曇時々雨,8,1,曇時々雨,8,1
2014,4,24,雨一時曇,8,1,曇時々雨,8,1
2014,4,25,晴時々曇,8,1,雨時々曇,8,1
2014,4,26,晴時々曇,8,1,晴,8,1
2014,4,27,曇時々晴,8,1,曇時々晴,8,1
2014,4,28,曇時々雨,8,1,曇一時晴,8,1
2014,4,29,曇後一時雨,8,1,雨時々曇,8,1
2014,4,30,曇時々晴,8,1,曇時々雨,8,1
2014,5,1,曇時々雨,8,1,曇,8,1
2014,5,2,晴時々薄曇,8,1,晴一時曇,8,1
2014,5,3,晴後一時曇,8,1,晴,8,1
2014,5,4,晴時々曇,8,1,晴一時曇,8,1
2014,5,5,曇時々雨,8,1,曇,8,1
2014,5,6,雨後時々曇,8,1,曇時々雨,8,1
2014,5,7,大雨,8,1,曇時々雨,8,1
2014,5,8,晴一時雨,8,1,大雨時々曇,8,1
2014,5,9,曇,8,1,晴後時々曇,8,1
2014,5,10,雨時々曇,8,1,曇一時雨,8,1
2014,5,11,曇後一時雨,8,1,雨時々曇,8,1
2014,5,12,曇後時々雨,8,1,曇時々晴,8,1
2014,5,13,雨一時曇,8,1,曇時々雨,8,1
2014,5,14,晴,8,1,晴時々曇,8,1
2014,5,15,曇後時々雨,8,1,薄曇時々晴,8,1
2014,5,16,晴後一時曇,8,1,曇一時雨後時々晴,8,1
2014,5,17,晴後時々曇,8,1,晴一時薄曇,8,1
2014,5,18,曇時々雨,8,1,曇一時雨,8,1
2014,5,19,晴一時雨後時々曇,8,1,曇後時々雨,8,1
2014,5,20,曇時々雨,8,1,曇時々雨,8,1
2014,5,21,薄曇一時晴,8,1,曇後時々晴,8,1
2014,5,22,雨一時曇,8,1,曇,8,1
2014,5,23,曇後晴,8,1,曇時々雨,8,1
2014,5,24,快晴,8,1,晴,8,1
2014,5,25,晴後時々曇,8,1,晴,8,1
2014,5,26,曇,8,1,晴後曇,8,1
2014,5,27,曇時々雨、雷を伴う,8,1,曇一時晴,8,1
2014,5,28,曇,8,1,曇時々雨、雷を伴う,8,1
2014,5,29,曇時々晴,8,1,曇後時々晴,8,1
2014,5,30,曇時々雨,8,1,曇一時雨,8,1
2014,5,31,曇時々雨一時晴,8,1,曇時々雨,8,1
2014,6,1,雨時々曇,8,1,曇後時々晴,8,1
2014,6,2,曇,8,1,雨一時曇,8,1
2014,6,3,曇,8,1,曇一時雨,8,1
2014,6,4,晴,8,1,曇時々雨後晴、雷を伴う,8,1
2014,6,5,晴時々曇,8,1,曇時々晴,8,1
2014,6,6,曇後一時晴,8,1,曇時々雨後一時晴,8,1
2014,6,7,晴時々曇一時雨,8,1,晴,8,1
2014,6,8,曇時々雨,8,1,曇一時晴,8,1
2014,6,9,大雨,8,1,曇時々雨,8,1
2014,6,10,雨時々曇,8,1,雨,8,1
2014,6,11,雨時々曇、大風を伴う,8,1,雨時々曇,8,1
2014,6,12,曇一時雨,8,1,曇時々雨,8,1
2014,6,13,雨後時々曇,8,1,雨時々曇,8,1
2014,6,14,曇時々雨一時霧,8,1,雨時々曇、霧を伴う,8,1
2014,6,15,曇時々雨、霧を伴う,8,1,曇一時霧,8,1
2014,6,16,曇時々雨,8,1,曇一時雨,8,1
2014,6,17,曇後時々晴,8,1,曇後晴,8,1
2014,6,18,曇後時々晴,8,1,曇後時々晴,8,1
2014,6,19,曇時々雨、雷を伴う,8,1,晴後時々薄曇,8,1
2014,6,20,晴後時々曇,8,1,晴時々曇,8,1
2014,6,21,晴,8,1,晴,8,1
2014,6,22,晴,8,1,晴,8,1
2014,6,23,晴時々曇一時雨,8,1,晴時々曇,8,1
2014,6,24,曇時々雨一時晴、雷を伴う,8,1,曇時々大雨一時晴,8,1
2014,6,25,曇,8,1,曇,8,1
2014,6,26,晴一時薄曇,8,1,薄曇一時雨,8,1
2014,6,27,晴,8,1,晴,8,1
2014,6,28,晴後一時薄曇,8,1,晴,8,1
2014,6,29,薄曇時々晴,8,1,晴時々薄曇,8,1
2014,6,30,晴時々薄曇,8,1,薄曇時々晴,8,1
2014,7,1,薄曇時々晴,8,1,曇時々晴,8,1
2014,7,2,晴時々雨、雷を伴う,8,1,晴時々雨一時曇,8,1
2014,7,3,晴一時雨,8,1,晴,8,1
2014,7,4,晴一時曇,8,1,晴時々曇一時雨,8,1
2014,7,5,晴一時薄曇,8,1,晴後時々薄曇,8,1
2014,7,6,曇時々晴,8,1,晴,8,1
2014,7,7,曇時々雨、大風を伴う,8,1,曇一時雨,8,1
2014,7,8,曇時々雨,8,1,曇時々雨、大風を伴う,8,1
2014,7,9,曇時々晴,8,1,曇,8,1
2014,7,10,曇,8,1,曇,8,1
2014,7,11,曇,8,1,曇一時晴,8,1
2014,7,12,曇後晴,8,1,曇一時晴,8,1
2014,7,13,晴,8,1,晴,8,1
2014,7,14,快晴,8,1,晴,8,1
2014,7,15,晴,8,1,晴,8,1
2014,7,16,晴後一時雨,8,1,晴,8,1
2014,7,17,晴,8,1,晴一時雨,8,1
2014,7,18,晴,8,1,晴,8,1
2014,7,19,晴,8,1,晴,8,1
2014,7,20,晴時々薄曇,8,1,晴後時々曇,8,1
2014,7,21,曇,8,1,曇後時々晴,8,1
2014,7,22,晴時々薄曇,8,1,曇一時雨,8,1
2014,7,23,晴,8,1,晴,8,1
2014,7,24,晴,8,1,晴,8,1
2014,7,25,晴,8,1,晴後一時雨,8,1
2014,7,26,晴,8,1,晴,8,1
2014,7,27,晴一時曇,8,1,晴,8,1
2014,7,28,晴,8,1,晴,8,1
2014,7,29,晴時々雨,8,1,晴時々雨,8,1
2014,7,30,雨時々曇,8,1,大雨時々曇,8,1
2014,7,31,雨、大風を伴う,8,1,暴風雨時々曇,8,1
2014,8,1,曇,8,1,曇時々雨,8,1
2014,8,2,晴時々曇一時雨,8,1,曇後一時雨,8,1
2014,8,3,晴,8,1,曇一時晴,8,1
2014,8,4,晴後一時薄曇,8,1,晴時々曇,8,1
2014,8,5,薄曇一時雨,8,1,晴時々曇一時雨,8,1
2014,8,6,雨時々曇、大風を伴う,8,1,曇時々雨一時晴、大風を伴う,8,1
2014,8,7,暴風雨,8,1,暴風雨,8,1
2014,8,8,曇,8,1,雨時々曇、大風を伴う,8,1
2014,8,9,曇一時晴,8,1,曇,8,1
2014,8,10,曇後一時雨,8,1,曇後時々晴,8,1
2014,8,11,曇時々晴,8,1,曇時々晴,8,1
2014,8,12,晴,8,1,晴後一時曇,8,1
2014,8,13,晴時々曇,8,1,晴時々薄曇,8,1
2014,8,14,晴,8,1,晴,8,1
2014,8,15,曇後晴,8,1,晴時々曇,8,1
2014,8,16,晴時々曇一時雨,8,1,晴,8,1
2014,8,17,晴,8,1,晴,8,1
2014,8,18,晴,8,1,晴,8,1
2014,8,19,晴,8,1,晴,8,1
2014,8,20,晴後一時雨,8,1,晴後時々薄曇,8,1
2014,8,21,晴,8,1,晴,8,1
2014,8,22,晴,8,1,晴後一時雨,8,1
2014,8,23,　晴後一時雨,8,1,晴時々雨,8,1
2014,8,24,晴,8,1,晴一時雨,8,1
2014,8,25,晴一時雨,8,1,晴後一時雨,8,1
2014,8,26,晴,8,1,晴一時雨、雷を伴う,8,1
2014,8,27,晴,8,1,晴時々雨,8,1
2014,8,28,晴,8,1,晴,8,1
2014,8,29,晴,8,1,晴,8,1
2014,8,30,薄曇時々晴一時雨、雷を伴う,8,1,晴後曇一時雨,8,1
2014,8,31,晴一時曇,8,1,曇時々雨一時晴,8,1
2014,9,1,曇後晴,8,1,曇時々晴一時雨,8,1
2014,9,2,晴,8,1,晴時々雨,8,1
2014,9,3,晴,8,1,晴一時雨,8,1
2014,9,4,薄曇後一時雨、雷を伴う,8,1,晴後時々曇,8,1
2014,9,5,曇時々雨,8,1,晴後曇時々雨,8,1
2014,9,6,曇時々雨,8,1,曇時々雨,8,1
2014,9,7,薄曇,8,1,暴風雨後時々曇,8,1
2014,9,8,晴,8,1,晴一時曇,8,1
2014,9,9,晴,8,1,晴,8,1
2014,9,10,晴一時曇,8,1,晴,8,1
2014,9,11,薄曇時々晴、雷を伴う,8,1,晴時々薄曇,8,1
2014,9,12,晴,8,1,晴,8,1
2014,9,13,晴時々曇,8,1,晴時々薄曇,8,1
2014,9,14,晴時々曇,8,1,晴一時雨,8,1
2014,9,15,晴時々曇、雷を伴う,8,1,晴,8,1
2014,9,16,晴,8,1,曇後晴,8,1
2014,9,17,晴,8,1,晴一時曇,8,1
2014,9,18,晴後曇,8,1,晴,8,1
2014,9,19,晴時々曇,8,1,晴時々曇一時雨,8,1
2014,9,20,晴,8,1,晴,8,1
2014,9,21,晴後時々曇,8,1,晴,8,1
2014,9,22,晴時々曇,8,1,晴時々曇,8,1
2014,9,23,曇時々晴,8,1,晴時々曇一時雨,8,1
2014,9,24,薄曇時々雨一時晴,8,1,晴後薄曇,8,1
2014,9,25,晴,8,1,薄曇時々晴一時雨,8,1
2014,9,26,晴,8,1,晴,8,1
2014,9,27,晴時々雨,8,1,晴,8,1
2014,9,28,晴,8,1,晴一時曇,8,1
2014,9,29,晴後時々曇,8,1,晴,8,1
2014,9,30,雨時々曇一時晴、雷を伴う,8,1,晴一時雨,8,1
2014,10,1,晴,8,1,晴時々雨,8,1
2014,10,2,晴一時雨,8,1,晴,8,1
2014,10,3,雨、大風を伴う,8,1,曇時々雨一時晴,8,1
2014,10,4,暴風雨,8,1,暴風雨,8,1
2014,10,5,晴時々曇一時雨,8,1,曇一時雨,8,1
2014,10,6,晴後一時曇,8,1,晴時々曇,8,1
2014,10,7,曇時々雨,8,1,晴時々曇,8,1
2014,10,8,曇,8,1,曇時々雨,8,1
2014,10,9,雨時々曇、大風を伴う,8,1,曇後雨,8,1
2014,10,10,雨、大風を伴う,8,1,雨一時曇、大風を伴う,8,1
2014,10,11,雨一時曇、大風を伴う,8,1,雨一時曇、大風を伴う,8,1
2014,10,12,曇時々雨一時晴,8,1,曇時々雨,8,1
2014,10,13,曇一時雨後晴,8,1,曇時々晴,8,1
2014,10,14,快晴,8,1,晴,8,1
2014,10,15,晴,8,1,晴,8,1
2014,10,16,晴,8,1,晴,8,1
2014,10,17,晴,8,1,曇時々晴,8,1
2014,10,18,晴一時雨,8,1,晴,8,1
2014,10,19,晴,8,1,晴後一時曇,8,1
2014,10,20,晴,8,1,晴,8,1
2014,10,21,晴一時雨,8,1,晴,8,1
2014,10,22,晴後曇,8,1,晴一時曇,8,1
2014,10,23,晴時々曇,8,1,曇時々晴,8,1
2014,10,24,晴後時々曇,8,1,曇後晴,8,1
2014,10,25,晴後一時雨,8,1,晴一時曇,8,1
2014,10,26,晴,8,1,曇時々晴,8,1
2014,10,27,晴,8,1,曇時々晴一時雨,8,1
2014,10,28,晴,8,1,晴,8,1
2014,10,29,晴後曇,8,1,晴,8,1
2014,10,30,曇時々晴一時雨,8,1,曇時々雨,8,1
2014,10,31,晴,8,1,晴,8,1
2014,11,1,晴,8,1,晴後時々雨,8,1
2014,11,2,晴後時々曇,8,1,晴,8,1
2014,11,3,曇,8,1,曇後一時晴,8,1
2014,11,4,雨時々曇,8,1,曇時々雨,8,1
2014,11,5,曇一時雨,8,1,曇時々雨,8,1
2014,11,6,晴後時々曇,8,1,晴時々曇,8,1
2014,11,7,曇時々雨,8,1,晴一時雨,8,1
2014,11,8,曇時々雨一時晴,8,1,曇時々晴,8,1
2014,11,9,雨時々曇一時晴,8,1,晴時々曇,8,1
2014,11,10,曇一時雨,8,1,曇時々雨一時晴,8,1
2014,11,11,晴後一時曇,8,1,晴,8,1
2014,11,12,曇時々晴,8,1,晴時々曇,8,1
2014,11,13,晴,8,1,曇時々晴,8,1
2014,11,14,晴時々曇,8,1,晴,8,1
2014,11,15,晴一時曇,8,1,晴時々曇,8,1
2014,11,16,曇後時々雨,8,1,薄曇時々晴,8,1
2014,11,17,雨一時曇,8,1,曇時々雨,8,1
2014,11,18,曇一時雨,8,1,雨,8,1
2014,11,19,晴後時々曇,8,1,晴時々曇,8,1
2014,11,20,晴,8,1,晴一時曇,8,1
2014,11,21,曇時々晴,8,1,晴,8,1
2014,11,22,晴時々曇,8,1,雨時々曇,8,1
2014,11,23,晴,8,1,晴,8,1
2014,11,24,晴,8,1,晴,8,1
2014,11,25,晴,8,1,晴,8,1
2014,11,26,晴時々曇,8,1,曇時々晴,8,1
2014,11,27,晴,8,1,曇時々晴,8,1
2014,11,28,晴後一時曇,8,1,晴,8,1
2014,11,29,曇時々晴,8,1,晴後曇,8,1
2014,11,30,晴時々曇,8,1,晴時々曇,8,1
2014,12,1,曇時々晴一時雨,8,1,雨時々曇,8,1
2014,12,2,曇,8,1,雨後曇,8,1
2014,12,3,晴後曇,8,1,晴一時曇,8,1
2014,12,4,曇一時雨,8,1,曇時々雨,8,1
2014,12,5,晴時々曇,8,1,曇時々晴,8,1
2014,12,6,曇時々晴,8,1,曇一時晴,8,1
2014,12,7,雨,8,1,曇後時々雨,8,1
2014,12,8,雨時々曇,8,1,雨一時曇,8,1
2014,12,9,晴時々曇一時雨,8,1,晴時々曇,8,1
2014,12,10,晴後一時曇,8,1,曇後晴,8,1
2014,12,11,曇時々雨,8,1,晴後曇,8,1
2014,12,12,曇時々雨一時晴,8,1,雨時々曇,8,1
2014,12,13,曇時々晴一時雨,8,1,曇後時々晴,8,1
2014,12,14,晴時々曇,8,1,曇時々晴,8,1
2014,12,15,晴時々曇,8,1,晴後曇,8,1
2014,12,16,曇時々雨,8,1,曇時々雨一時晴,8,1
2014,12,17,曇時々雨一時晴,8,1,曇時々雨一時晴,8,1
2014,12,18,晴時々曇,8,1,曇後晴,8,1
2014,12,19,雨時々曇,8,1,曇時々雨一時晴,8,1
2014,12,20,雨後晴時々曇,8,1,雨時々曇,8,1
2014,12,21,雨時々曇,8,1,曇時々晴一時雨,8,1
2014,12,22,曇時々晴,8,1,晴時々曇,8,1
2014,12,23,曇一時晴,8,1,曇時々晴,8,1
2014,12,24,晴時々曇,8,1,曇後晴,8,1
2014,12,25,曇後一時雨,8,1,晴後時々曇,8,1
2014,12,26,晴,8,1,曇後一時晴,8,1
2014,12,27,雨時々曇,8,1,晴時々曇後雨,8,1
2014,12,28,曇時々雨一時晴,8,1,雨時々曇,8,1
2014,12,29,晴後一時曇,8,1,雨時々晴一時曇,8,1
2014,12,30,曇時々晴,8,1,晴時々曇,8,1
2014,12,31,晴一時曇,8,1,晴時々薄曇,8,1
