ダウンロードした時刻：2019/01/25 17:08:48

,,,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）
2010,3,5,晴後曇,8,1,晴,8,1
2010,3,6,晴一時曇,8,1,晴時々曇,8,1
2010,3,7,雨時々晴,8,1,晴一時曇,8,1
2010,3,8,雨時々曇,8,1,曇時々晴,8,1
2010,3,9,雨時々曇,8,1,曇時々雨,8,1
2010,3,10,曇時々雨,8,1,曇時々雨,8,1
2010,3,11,晴,8,1,晴,8,1
2010,3,12,晴,8,1,晴,8,1
2010,3,13,晴,8,1,晴,8,1
2010,3,14,晴時々曇,8,1,晴一時曇,8,1
2010,3,15,晴時々曇,8,1,曇時々晴一時雨,8,1
2010,3,16,曇一時雨,8,1,曇時々雨,8,1
2010,3,17,曇時々晴,8,1,晴,8,1
2010,3,18,晴,8,1,曇後晴,8,1
2010,3,19,晴,8,1,晴,8,1
2010,3,20,晴,8,1,晴,8,1
2010,3,21,快晴,8,1,晴時々曇一時雨,8,1
2010,3,22,晴,8,1,快晴,8,1
2010,3,23,晴,8,1,快晴,8,1
2010,3,24,晴後一時曇,8,1,晴,8,1
2010,3,25,曇時々雨,8,1,晴時々曇一時雨,8,1
2010,3,26,晴一時曇,8,1,晴時々曇,8,1
2010,3,27,曇後一時雨,8,1,晴,8,1
2010,3,28,晴,8,1,晴一時曇,8,1
2010,3,29,晴後一時曇,8,1,晴後一時曇,8,1
2010,3,30,曇,8,1,晴時々曇,8,1
2010,3,31,晴時々曇,8,1,曇,8,1
2010,4,1,晴後曇,8,1,曇時々晴一時雨,8,1
2010,4,2,曇時々雨,8,1,晴一時雨,8,1
2010,4,3,曇一時雨,8,1,曇時々雨,8,1
2010,4,4,雨,8,1,雨一時曇,8,1
2010,4,5,晴後時々曇,8,1,曇時々雨一時晴,8,1
2010,4,6,雨時々曇,8,1,晴時々曇,8,1
2010,4,7,晴一時雨,8,1,曇時々雨一時晴,8,1
2010,4,8,雨時々曇一時晴,8,1,晴,8,1
2010,4,9,曇後晴,8,1,大雨、雷を伴う,8,1
2010,4,10,晴一時曇,8,1,晴,8,1
2010,4,11,曇時々晴,8,1,晴後曇,8,1
2010,4,12,晴後曇,8,1,晴時々曇,8,1
2010,4,13,曇一時晴,8,1,曇時々晴,8,1
2010,4,14,曇,8,1,曇,8,1
2010,4,15,晴後雨時々曇,8,1,晴時々曇,8,1
2010,4,16,曇後晴,8,1,曇一時晴,8,1
2010,4,17,晴,8,1,曇,8,1
2010,4,18,曇,8,1,薄曇時々晴,8,1
2010,4,19,曇一時雨,8,1,曇,8,1
2010,4,20,曇,8,1,薄曇一時雨,8,1
2010,4,21,晴,8,1,晴,8,1
2010,4,22,晴一時曇,8,1,晴時々曇,8,1
2010,4,23,雨一時曇,8,1,曇時々晴一時雨,8,1
2010,4,24,曇後一時雨,8,1,曇,8,1
2010,4,25,曇時々晴,8,1,曇後晴,8,1
2010,4,26,晴後曇,8,1,晴,8,1
2010,4,27,曇時々雨,8,1,曇時々晴一時雨,8,1
2010,4,28,雨一時曇,8,1,雨時々曇,8,1
2010,4,29,曇,8,1,曇,8,1
2010,4,30,曇,8,1,曇後雨,8,1
2010,5,1,曇時々晴,8,1,曇一時晴,8,1
2010,5,2,曇後雨,8,1,曇,8,1
2010,5,3,雨後一時曇,8,1,雨一時曇,8,1
2010,5,4,晴後一時雨,8,1,曇後晴,8,1
2010,5,5,晴,8,1,晴,8,1
2010,5,6,晴,8,1,曇時々晴,8,1
2010,5,7,曇時々雨,8,1,曇後雨,8,1
2010,5,8,曇後一時雨,8,1,曇一時雨,8,1
2010,5,9,雨時々曇,8,1,雨一時曇,8,1
2010,5,10,曇後時々雨、雷を伴う,8,1,曇,8,1
2010,5,11,晴後時々曇,8,1,曇一時雨後晴、雷を伴う,8,1
2010,5,12,晴,8,1,曇時々雨,8,1
2010,5,13,曇後一時雨,8,1,晴後一時曇,8,1
2010,5,14,雨後時々曇,8,1,雨時々曇,8,1
2010,5,15,曇後雨,8,1,晴後曇,8,1
2010,5,16,雨,8,1,雨,8,1
2010,5,17,曇時々雨,8,1,雨,8,1
2010,5,18,晴一時曇,8,1,晴一時曇,8,1
2010,5,19,晴一時曇,8,1,晴一時曇,8,1
2010,5,20,晴,8,1,晴,8,1
2010,5,21,晴後曇,8,1,晴,8,1
2010,5,22,晴一時曇,8,1,曇一時晴,8,1
2010,5,23,曇時々晴,8,1,晴一時曇,8,1
2010,5,24,雨時々曇,8,1,曇後雨,8,1
2010,5,25,曇後晴,8,1,曇一時雨,8,1
2010,5,26,晴一時薄曇,8,1,晴,8,1
2010,5,27,曇一時雨,8,1,晴後曇,8,1
2010,5,28,雨,8,1,曇一時雨,8,1
2010,5,29,大雨一時曇,8,1,大雨一時曇,8,1
2010,5,30,曇,8,1,曇時々雨,8,1
2010,5,31,雨一時曇,8,1,曇一時雨、雷を伴う,8,1
2010,6,1,晴時々雨,8,1,晴時々曇,8,1
2010,6,2,曇時々雨,8,1,雨一時曇,8,1
2010,6,3,雨,8,1,曇時々晴一時雨,8,1
2010,6,4,雨後曇,8,1,雨,8,1
2010,6,5,曇時々雨,8,1,曇時々雨,8,1
2010,6,6,曇一時雨,8,1,曇時々晴,8,1
2010,6,7,曇一時雨,8,1,曇時々雨,8,1
2010,6,8,曇時々晴,8,1,薄曇一時雨,8,1
2010,6,9,晴時々曇一時雨,8,1,晴時々曇一時雨,8,1
2010,6,10,曇後時々雨,8,1,晴一時曇,8,1
2010,6,11,曇時々雨,8,1,雨,8,1
2010,6,12,曇後一時雨,8,1,大雨後一時曇,8,1
2010,6,13,曇時々晴,8,1,曇一時雨,8,1
2010,6,14,曇一時雨,8,1,曇時々晴,8,1
2010,6,15,曇一時雨、雷を伴う,8,1,曇一時雨、雷を伴う,8,1
2010,6,16,曇,8,1,曇時々霧,8,1
2010,6,17,晴時々曇,8,1,曇一時霧,8,1
2010,6,18,曇一時霧,8,1,曇時々晴,8,1
2010,6,19,晴時々曇,8,1,曇後晴,8,1
2010,6,20,晴時々曇,8,1,曇後時々晴,8,1
2010,6,21,晴一時曇,8,1,薄曇一時晴,8,1
2010,6,22,晴,8,1,薄曇時々晴,8,1
2010,6,23,曇,8,1,曇,8,1
2010,6,24,曇後時々晴,8,1,曇時々雨,8,1
2010,6,25,曇後晴,8,1,曇,8,1
2010,6,26,晴,8,1,晴,8,1
2010,6,27,晴,8,1,晴,8,1
2010,6,28,晴,8,1,晴,8,1
2010,6,29,晴,8,1,晴,8,1
2010,6,30,晴,8,1,晴,8,1
2010,7,1,大雨時々曇、雷を伴う,8,1,晴時々曇,8,1
2010,7,2,晴後一時薄曇,8,1,曇時々晴,8,1
2010,7,3,晴時々曇,8,1,晴時々薄曇一時雨,8,1
2010,7,4,曇時々晴,8,1,晴一時薄曇,8,1
2010,7,5,晴時々曇,8,1,曇時々晴一時雨,8,1
2010,7,6,薄曇後晴,8,1,薄曇,8,1
2010,7,7,曇時々晴,8,1,薄曇,8,1
2010,7,8,晴時々薄曇,8,1,晴時々薄曇,8,1
2010,7,9,薄曇後晴,8,1,薄曇,8,1
2010,7,10,晴,8,1,晴後薄曇,8,1
2010,7,11,晴一時雨,8,1,晴,8,1
2010,7,12,晴一時雨,8,1,晴,8,1
2010,7,13,晴後一時雨,8,1,薄曇後晴,8,1
2010,7,14,晴,8,1,晴,8,1
2010,7,15,晴,8,1,晴後時々雨,8,1
2010,7,16,晴一時雨,8,1,晴,8,1
2010,7,17,曇時々晴一時雨,8,1,晴後曇一時雨,8,1
2010,7,18,晴一時曇,8,1,晴一時雨,8,1
2010,7,19,晴,8,1,晴,8,1
2010,7,20,晴後一時雨,8,1,晴一時雨,8,1
2010,7,21,晴一時曇,8,1,曇一時雨、雷を伴う,8,1
2010,7,22,晴後一時薄曇,8,1,晴一時雨,8,1
2010,7,23,晴,8,1,晴一時雨,8,1
2010,7,24,晴,8,1,晴後一時薄曇,8,1
2010,7,25,晴,8,1,晴,8,1
2010,7,26,晴,8,1,晴,8,1
2010,7,27,薄曇,8,1,晴後曇一時雨,8,1
2010,7,28,薄曇,8,1,薄曇,8,1
2010,7,29,曇後一時雨,8,1,曇時々雨,8,1
2010,7,30,曇後晴,8,1,曇一時雨,8,1
2010,7,31,晴,8,1,晴,8,1
2010,8,1,晴,8,1,晴,8,1
2010,8,2,晴一時薄曇,8,1,曇一時雨,8,1
2010,8,3,晴一時雨,8,1,晴一時雨,8,1
2010,8,4,晴時々雨,8,1,晴,8,1
2010,8,5,晴後一時雨,8,1,晴時々雨一時曇,8,1
2010,8,6,晴一時雨,8,1,晴,8,1
2010,8,7,曇時々雨,8,1,晴時々雨,8,1
2010,8,8,雨時々曇,8,1,曇時々雨,8,1
2010,8,9,曇後時々晴,8,1,曇,8,1
2010,8,10,晴一時曇,8,1,晴時々薄曇,8,1
2010,8,11,晴,8,1,晴一時雨,8,1
2010,8,12,晴時々曇,8,1,晴後薄曇,8,1
2010,8,13,曇時々晴一時雨、雷を伴う,8,1,曇一時雨、雷を伴う,8,1
2010,8,14,晴,8,1,晴,8,1
2010,8,15,晴一時雨,8,1,晴,8,1
2010,8,16,晴,8,1,晴一時雨,8,1
2010,8,17,晴一時曇,8,1,曇一時雨,8,1
2010,8,18,晴,8,1,晴,8,1
2010,8,19,晴,8,1,晴,8,1
2010,8,20,晴時々曇,8,1,晴,8,1
2010,8,21,晴,8,1,晴,8,1
2010,8,22,晴一時雨,8,1,晴,8,1
2010,8,23,晴一時雨,8,1,晴一時雨,8,1
2010,8,24,晴一時雨,8,1,晴一時雨、雷を伴う,8,1
2010,8,25,晴後時々雨,8,1,晴,8,1
2010,8,26,曇時々雨,8,1,曇時々雨、雷を伴う,8,1
2010,8,27,曇時々雨,8,1,雨時々曇,8,1
2010,8,28,晴,8,1,曇時々晴一時雨,8,1
2010,8,29,晴,8,1,晴,8,1
2010,8,30,曇時々雨、雷を伴う,8,1,曇時々雨,8,1
2010,8,31,曇時々雨,8,1,雨時々曇,8,1
2010,9,1,晴,8,1,曇時々晴一時雨,8,1
2010,9,2,晴,8,1,晴,8,1
2010,9,3,雨時々曇,8,1,晴後一時雨,8,1
2010,9,4,雨時々曇一時晴,8,1,雨、大風を伴う,8,1
2010,9,5,晴時々曇一時雨,8,1,雨時々曇,8,1
2010,9,6,晴,8,1,晴一時雨,8,1
2010,9,7,晴,8,1,晴,8,1
2010,9,8,晴一時雨,8,1,晴,8,1
2010,9,9,晴,8,1,晴,8,1
2010,9,10,晴,8,1,晴後一時雨,8,1
2010,9,11,晴,8,1,晴一時雨,8,1
2010,9,12,晴,8,1,晴,8,1
2010,9,13,晴,8,1,晴,8,1
2010,9,14,晴,8,1,晴時々雨,8,1
2010,9,15,晴一時雨,8,1,晴,8,1
2010,9,16,曇一時雨後晴,8,1,晴後曇一時雨,8,1
2010,9,17,薄曇,8,1,晴後薄曇,8,1
2010,9,18,晴一時雨,8,1,晴,8,1
2010,9,19,晴,8,1,晴,8,1
2010,9,20,晴,8,1,晴,8,1
2010,9,21,晴,8,1,晴,8,1
2010,9,22,晴、雷を伴う,8,1,薄曇,8,1
2010,9,23,晴、雷を伴う,8,1,晴,8,1
2010,9,24,晴一時雨,8,1,晴一時雨,8,1
2010,9,25,快晴,8,1,晴,8,1
2010,9,26,晴,8,1,晴時々曇,8,1
2010,9,27,晴,8,1,晴時々雨,8,1
2010,9,28,晴,8,1,晴,8,1
2010,9,29,晴、雷を伴う,8,1,晴,8,1
2010,9,30,晴,8,1,晴一時雨,8,1
2010,10,1,晴一時雨,8,1,晴,8,1
2010,10,2,晴,8,1,晴,8,1
2010,10,3,晴,8,1,晴,8,1
2010,10,4,晴,8,1,晴一時曇,8,1
2010,10,5,晴,8,1,晴一時曇,8,1
2010,10,6,薄曇,8,1,晴後一時薄曇,8,1
2010,10,7,曇一時雨後晴,8,1,薄曇,8,1
2010,10,8,曇一時雨,8,1,曇一時晴,8,1
2010,10,9,雨時々曇,8,1,雨後曇,8,1
2010,10,10,晴一時曇,8,1,曇時々雨一時晴,8,1
2010,10,11,晴,8,1,晴後一時曇,8,1
2010,10,12,晴,8,1,晴,8,1
2010,10,13,晴,8,1,晴,8,1
2010,10,14,晴,8,1,薄曇後晴,8,1
2010,10,15,晴時々曇一時雨、雷を伴う,8,1,晴,8,1
2010,10,16,曇後一時雨,8,1,曇一時雨,8,1
2010,10,17,曇時々雨,8,1,曇一時雨,8,1
2010,10,18,曇一時雨,8,1,大雨時々曇、雷を伴う,8,1
2010,10,19,曇時々雨,8,1,曇時々雨,8,1
2010,10,20,曇一時雨,8,1,曇時々晴一時雨,8,1
2010,10,21,晴時々大雨,8,1,曇一時雨,8,1
2010,10,22,晴,8,1,晴,8,1
2010,10,23,晴,8,1,晴,8,1
2010,10,24,晴,8,1,晴,8,1
2010,10,25,大雨一時曇、雷を伴う,8,1,晴後曇,8,1
2010,10,26,雨,8,1,大雨、雷を伴う,8,1
2010,10,27,雨時々曇,8,1,大雨,8,1
2010,10,28,雨、大風を伴う,8,1,曇時々雨,8,1
2010,10,29,曇時々雨,8,1,曇時々雨、大風を伴う,8,1
2010,10,30,曇時々晴,8,1,曇,8,1
2010,10,31,晴,8,1,晴一時雨,8,1
2010,11,1,晴一時曇,8,1,晴,8,1
2010,11,2,晴,8,1,晴,8,1
2010,11,3,晴,8,1,晴,8,1
2010,11,4,曇一時雨,8,1,曇時々晴,8,1
2010,11,5,晴時々曇一時雨,8,1,曇後晴,8,1
2010,11,6,曇時々雨,8,1,曇時々晴,8,1
2010,11,7,雨,8,1,大雨,8,1
2010,11,8,晴,8,1,曇一時雨,8,1
2010,11,9,曇一時晴,8,1,曇時々晴,8,1
2010,11,10,曇後一時晴,8,1,晴時々曇,8,1
2010,11,11,曇時々雨,8,1,曇,8,1
2010,11,12,雨一時曇,8,1,曇時々雨,8,1
2010,11,13,曇一時雨,8,1,雨時々曇,8,1
2010,11,14,晴後時々曇,8,1,晴時々曇,8,1
2010,11,15,曇一時雨,8,1,曇一時雨,8,1
2010,11,16,雨時々曇,8,1,曇後雨,8,1
2010,11,17,晴時々曇,8,1,曇時々雨,8,1
2010,11,18,晴,8,1,晴時々曇,8,1
2010,11,19,大雨一時曇,8,1,曇時々雨,8,1
2010,11,20,晴一時雨,8,1,曇時々雨,8,1
2010,11,21,晴,8,1,晴,8,1
2010,11,22,雨一時曇,8,1,晴,8,1
2010,11,23,雨時々曇,8,1,雨時々曇,8,1
2010,11,24,晴時々曇一時雨,8,1,晴時々雨,8,1
2010,11,25,曇後雨,8,1,晴一時雨,8,1
2010,11,26,晴,8,1,曇時々雨,8,1
2010,11,27,晴,8,1,晴,8,1
2010,11,28,晴,8,1,晴,8,1
2010,11,29,晴後時々曇,8,1,晴,8,1
2010,11,30,雨後晴、雷を伴う,8,1,晴後曇一時雨,8,1
2010,12,1,晴,8,1,晴,8,1
2010,12,2,晴,8,1,晴,8,1
2010,12,3,晴,8,1,曇時々晴,8,1
2010,12,4,晴,8,1,晴,8,1
2010,12,5,晴時々曇一時雨,8,1,晴,8,1
2010,12,6,晴一時曇,8,1,曇時々雨,8,1
2010,12,7,晴時々曇一時雨,8,1,晴後雨時々曇,8,1
2010,12,8,晴,8,1,晴一時曇,8,1
2010,12,9,晴一時曇,8,1,晴一時曇,8,1
2010,12,10,晴,8,1,晴,8,1
2010,12,11,快晴,8,1,晴,8,1
2010,12,12,晴,8,1,快晴,8,1
2010,12,13,晴後曇一時雨,8,1,晴,8,1
2010,12,14,曇一時雨,8,1,雨一時曇,8,1
2010,12,15,曇時々雨,8,1,曇一時雨,8,1
2010,12,16,雨一時曇,8,1,雨,8,1
2010,12,17,晴,8,1,曇時々雨一時晴,8,1
2010,12,18,晴時々曇,8,1,晴,8,1
2010,12,19,曇一時雨,8,1,晴,8,1
2010,12,20,快晴,8,1,晴,8,1
2010,12,21,晴後時々曇,8,1,快晴,8,1
2010,12,22,晴一時曇,8,1,曇,8,1
2010,12,23,晴,8,1,晴,8,1
2010,12,24,晴後曇,8,1,晴一時曇,8,1
2010,12,25,雨時々曇,8,1,雨時々曇,8,1
2010,12,26,曇時々晴,8,1,雨時々曇,8,1
2010,12,27,晴一時曇,8,1,晴時々曇,8,1
2010,12,28,晴,8,1,晴,8,1
2010,12,29,晴,8,1,晴,8,1
2010,12,30,曇一時雨,8,1,晴後一時雨,8,1
2010,12,31,曇時々雨,8,1,曇時々雨,8,1
