ダウンロードした時刻：2019/01/25 17:08:54

,,,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）
2011,3,7,曇後晴,8,1,雨時々曇,8,1
2011,3,8,晴一時曇,8,1,晴,8,1
2011,3,9,晴,8,1,晴時々曇,8,1
2011,3,10,晴後曇,8,1,晴時々曇,8,1
2011,3,11,晴,8,1,晴一時曇,8,1
2011,3,12,曇時々晴一時雨,8,1,晴後時々曇,8,1
2011,3,13,曇後晴,8,1,曇時々晴一時雨,8,1
2011,3,14,晴時々曇,8,1,晴一時曇,8,1
2011,3,15,曇時々雨,8,1,曇一時雨,8,1
2011,3,16,曇時々晴,8,1,曇時々晴一時雨,8,1
2011,3,17,晴,8,1,曇時々晴,8,1
2011,3,18,晴時々曇,8,1,晴,8,1
2011,3,19,晴,8,1,晴,8,1
2011,3,20,晴時々曇,8,1,晴時々曇,8,1
2011,3,21,晴,8,1,晴,8,1
2011,3,22,曇一時雨,8,1,曇後時々雨,8,1
2011,3,23,曇時々晴,8,1,曇,8,1
2011,3,24,曇後晴,8,1,曇,8,1
2011,3,25,晴一時曇,8,1,晴,8,1
2011,3,26,曇,8,1,曇時々晴,8,1
2011,3,27,雨一時曇,8,1,曇一時雨,8,1
2011,3,28,曇一時雨,8,1,雨時々曇,8,1
2011,3,29,晴,8,1,曇後一時雨,8,1
2011,3,30,曇一時晴,8,1,晴,8,1
2011,3,31,曇一時晴,8,1,曇一時晴,8,1
2011,4,1,晴,8,1,曇一時晴,8,1
2011,4,2,晴,8,1,晴,8,1
2011,4,3,晴,8,1,晴,8,1
2011,4,4,曇一時雨,8,1,晴時々曇,8,1
2011,4,5,晴,8,1,曇時々雨,8,1
2011,4,6,晴,8,1,晴,8,1
2011,4,7,快晴,8,1,晴,8,1
2011,4,8,快晴,8,1,快晴,8,1
2011,4,9,晴,8,1,快晴,8,1
2011,4,10,晴一時曇,8,1,快晴,8,1
2011,4,11,曇時々晴,8,1,晴一時雨,8,1
2011,4,12,晴,8,1,晴一時曇,8,1
2011,4,13,晴時々曇,8,1,晴,8,1
2011,4,14,快晴,8,1,晴,8,1
2011,4,15,晴一時曇,8,1,晴後曇,8,1
2011,4,16,曇時々晴,8,1,晴後時々薄曇,8,1
2011,4,17,曇時々雨,8,1,曇時々晴,8,1
2011,4,18,曇一時雨,8,1,晴後曇時々雨,8,1
2011,4,19,曇一時晴,8,1,曇,8,1
2011,4,20,晴時々曇,8,1,晴一時曇,8,1
2011,4,21,曇,8,1,曇時々晴,8,1
2011,4,22,晴後一時曇,8,1,曇後一時晴,8,1
2011,4,23,曇時々雨一時晴,8,1,曇時々晴,8,1
2011,4,24,晴,8,1,晴,8,1
2011,4,25,曇,8,1,晴後曇,8,1
2011,4,26,大雨後一時曇,8,1,曇後雨,8,1
2011,4,27,曇一時晴,8,1,大雨、雷を伴う,8,1
2011,4,28,曇一時晴,8,1,曇時々晴,8,1
2011,4,29,薄曇,8,1,薄曇,8,1
2011,4,30,雨時々曇,8,1,曇後時々雨,8,1
2011,5,1,霧一時雨,8,1,曇後時々雨,8,1
2011,5,2,晴時々曇一時霧,8,1,曇時々霧一時雨,8,1
2011,5,3,曇後時々雨,8,1,曇一時霧,8,1
2011,5,4,曇時々霧一時雨,8,1,曇一時雨,8,1
2011,5,5,晴時々曇一時雨、霧を伴う,8,1,曇時々霧,8,1
2011,5,6,晴時々曇,8,1,晴時々曇一時霧,8,1
2011,5,7,曇後霧,8,1,薄曇,8,1
2011,5,8,晴時々曇,8,1,晴時々曇一時霧,8,1
2011,5,9,曇一時霧,8,1,曇,8,1
2011,5,10,曇,8,1,曇一時晴,8,1
2011,5,11,曇時々雨,8,1,曇時々雨,8,1
2011,5,12,曇時々晴一時雨,8,1,曇時々晴,8,1
2011,5,13,曇時々雨,8,1,雨時々曇,8,1
2011,5,14,雨時々曇,8,1,曇時々雨,8,1
2011,5,15,曇時々雨,8,1,曇時々雨,8,1
2011,5,16,大雨時々曇一時霧、雷を伴う,8,1,曇時々雨,8,1
2011,5,17,雨,8,1,大雨,8,1
2011,5,18,雨後時々曇,8,1,雨時々曇,8,1
2011,5,19,曇後時々雨,8,1,曇時々雨,8,1
2011,5,20,雨時々曇、霧を伴う,8,1,曇後時々雨、霧を伴う,8,1
2011,5,21,曇時々晴一時雨,8,1,雨後一時曇,8,1
2011,5,22,曇時々晴,8,1,曇時々晴一時雨,8,1
2011,5,23,霧一時曇,8,1,晴時々曇一時霧,8,1
2011,5,24,曇時々雨一時霧,8,1,霧後雨,8,1
2011,5,25,霧時々霧雨一時曇,8,1,霧時々霧雨一時曇,8,1
2011,5,26,曇一時晴、霧を伴う,8,1,晴時々曇一時霧,8,1
2011,5,27,曇後時々晴,8,1,曇時々雨一時霧,8,1
2011,5,28,曇時々雨,8,1,曇時々晴,8,1
2011,5,29,晴,8,1,曇一時晴,8,1
2011,5,30,晴,8,1,晴,8,1
2011,5,31,快晴,8,1,快晴,8,1
2011,6,1,曇後時々雨,8,1,曇時々晴,8,1
2011,6,2,雨時々曇,8,1,曇一時雨,8,1
2011,6,3,曇時々晴一時雨、霧を伴う,8,1,曇時々雨、雷を伴う,8,1
2011,6,4,晴後霧,8,1,曇時々晴一時霧,8,1
2011,6,5,曇時々霧一時霧雨,8,1,曇時々晴、霧を伴う,8,1
2011,6,6,曇,8,1,曇一時霧雨,8,1
2011,6,7,晴後曇、霧を伴う,8,1,晴時々曇,8,1
2011,6,8,曇時々晴一時雨、雷を伴う,8,1,曇時々晴,8,1
2011,6,9,晴時々曇、霧を伴う,8,1,晴時々曇,8,1
2011,6,10,晴,8,1,晴時々霧,8,1
2011,6,11,晴一時薄曇,8,1,晴時々薄曇,8,1
2011,6,12,曇時々晴,8,1,晴時々曇一時雨,8,1
2011,6,13,薄曇一時晴,8,1,薄曇一時晴,8,1
2011,6,14,薄曇,8,1,晴後時々薄曇,8,1
2011,6,15,晴時々曇,8,1,晴時々薄曇,8,1
2011,6,16,晴時々薄曇,8,1,晴,8,1
2011,6,17,晴,8,1,晴時々曇,8,1
2011,6,18,晴時々薄曇,8,1,晴,8,1
2011,6,19,晴,8,1,晴時々薄曇,8,1
2011,6,20,晴時々薄曇一時雨,8,1,晴後一時雨,8,1
2011,6,21,晴一時薄曇,8,1,薄曇,8,1
2011,6,22,薄曇一時晴,8,1,薄曇一時雨,8,1
2011,6,23,晴時々薄曇,8,1,薄曇一時雨、雷を伴う,8,1
2011,6,24,曇時々雨、大風を伴う,8,1,薄曇,8,1
2011,6,25,曇,8,1,曇,8,1
2011,6,26,晴一時曇,8,1,晴時々曇,8,1
2011,6,27,晴,8,1,晴一時雨,8,1
2011,6,28,晴時々曇,8,1,晴後時々曇,8,1
2011,6,29,晴一時薄曇,8,1,晴一時薄曇,8,1
2011,6,30,晴後一時雨,8,1,晴後一時曇,8,1
2011,7,1,晴,8,1,晴,8,1
2011,7,2,晴後一時雨,8,1,晴時々曇,8,1
2011,7,3,晴,8,1,晴時々曇一時雨,8,1
2011,7,4,晴後一時薄曇,8,1,晴,8,1
2011,7,5,薄曇後晴,8,1,晴時々薄曇,8,1
2011,7,6,晴時々薄曇,8,1,晴時々薄曇,8,1
2011,7,7,晴時々曇一時雨,8,1,薄曇時々晴,8,1
2011,7,8,晴,8,1,晴時々薄曇,8,1
2011,7,9,曇時々雨一時晴,8,1,晴,8,1
2011,7,10,曇時々雨一時晴、雷を伴う,8,1,晴時々雨,8,1
2011,7,11,曇時々雨,8,1,曇時々雨,8,1
2011,7,12,晴時々薄曇一時雨,8,1,晴時々曇一時雨,8,1
2011,7,13,晴一時雨,8,1,晴時々薄曇,8,1
2011,7,14,晴,8,1,晴後時々雨,8,1
2011,7,15,晴,8,1,晴一時曇,8,1
2011,7,16,曇時々晴一時雨,8,1,曇時々雨一時晴,8,1
2011,7,17,雨時々曇,8,1,曇時々雨,8,1
2011,7,18,雨時々曇,8,1,雨時々曇,8,1
2011,7,19,曇時々雨,8,1,薄曇時々晴,8,1
2011,7,20,曇一時雨,8,1,曇時々雨、雷を伴う,8,1
2011,7,21,曇,8,1,曇時々雨一時晴,8,1
2011,7,22,曇時々大雨一時晴,8,1,晴時々曇一時雨,8,1
2011,7,23,晴,8,1,晴時々曇,8,1
2011,7,24,晴後一時雨、雷を伴う,8,1,晴,8,1
2011,7,25,晴時々曇一時雨,8,1,曇,8,1
2011,7,26,晴,8,1,晴時々薄曇,8,1
2011,7,27,晴後一時薄曇,8,1,晴,8,1
2011,7,28,曇一時雨後晴,8,1,曇後一時雨,8,1
2011,7,29,晴一時雨,8,1,晴,8,1
2011,7,30,晴,8,1,晴後一時薄曇,8,1
2011,7,31,晴,8,1,晴,8,1
2011,8,1,晴一時雨,8,1,晴一時雨,8,1
2011,8,2,曇時々晴一時雨,8,1,曇後一時雨,8,1
2011,8,3,雨、大風を伴う,8,1,雨時々曇、大風を伴う,8,1
2011,8,4,雨時々曇、大風を伴う,8,1,暴風雨,8,1
2011,8,5,曇一時雨、雷を伴う,8,1,曇時々雨、大風を伴う,8,1
2011,8,6,曇,8,1,曇,8,1
2011,8,7,曇時々晴,8,1,曇,8,1
2011,8,8,晴時々薄曇,8,1,薄曇後晴,8,1
2011,8,9,晴,8,1,晴一時雨,8,1
2011,8,10,晴後一時雨,8,1,晴,8,1
2011,8,11,晴,8,1,晴一時薄曇,8,1
2011,8,12,晴,8,1,晴,8,1
2011,8,13,晴,8,1,晴,8,1
2011,8,14,晴後一時曇,8,1,晴,8,1
2011,8,15,晴,8,1,晴,8,1
2011,8,16,晴,8,1,晴,8,1
2011,8,17,晴,8,1,晴,8,1
2011,8,18,晴,8,1,晴一時雨,8,1
2011,8,19,晴,8,1,晴,8,1
2011,8,20,晴,8,1,晴,8,1
2011,8,21,晴,8,1,晴一時雨,8,1
2011,8,22,快晴,8,1,晴,8,1
2011,8,23,晴後一時雨,8,1,晴,8,1
2011,8,24,曇時々雨一時晴、雷を伴う,8,1,晴時々曇一時雨,8,1
2011,8,25,晴一時雨,8,1,晴一時雨,8,1
2011,8,26,晴一時雨,8,1,薄曇時々晴,8,1
2011,8,27,晴一時薄曇,8,1,晴一時雨,8,1
2011,8,28,晴後一時雨,8,1,晴,8,1
2011,8,29,晴後時々雨一時曇,8,1,晴時々雨一時曇,8,1
2011,8,30,曇時々雨,8,1,晴時々雨一時曇,8,1
2011,8,31,晴時々曇一時雨,8,1,薄曇時々晴,8,1
2011,9,1,曇時々晴,8,1,曇時々晴,8,1
2011,9,2,晴時々薄曇,8,1,薄曇,8,1
2011,9,3,晴,8,1,晴時々薄曇,8,1
2011,9,4,晴後一時薄曇,8,1,晴,8,1
2011,9,5,晴一時薄曇,8,1,薄曇,8,1
2011,9,6,晴一時雨,8,1,晴,8,1
2011,9,7,晴,8,1,晴,8,1
2011,9,8,曇時々雨一時晴,8,1,晴時々曇一時雨,8,1
2011,9,9,晴時々曇,8,1,曇後一時晴,8,1
2011,9,10,曇後一時雨,8,1,薄曇一時晴,8,1
2011,9,11,曇時々雨,8,1,曇時々雨,8,1
2011,9,12,晴時々雨,8,1,晴時々雨,8,1
2011,9,13,晴時々雨一時曇,8,1,晴時々雨一時曇,8,1
2011,9,14,雨時々曇一時晴,8,1,晴一時雨,8,1
2011,9,15,曇時々雨,8,1,大雨一時曇,8,1
2011,9,16,大雨一時曇,8,1,雨時々曇,8,1
2011,9,17,雨時々曇、大風を伴う,8,1,曇時々雨,8,1
2011,9,18,暴風雨,8,1,暴風雨,8,1
2011,9,19,大雨時々曇,8,1,暴風雨一時曇,8,1
2011,9,20,曇時々晴,8,1,曇一時雨,8,1
2011,9,21,晴時々雨,8,1,曇後時々晴,8,1
2011,9,22,晴,8,1,晴時々曇一時雨,8,1
2011,9,23,晴後一時雨,8,1,晴,8,1
2011,9,24,曇時々雨後晴,8,1,曇時々晴一時雨,8,1
2011,9,25,晴後一時雨,8,1,晴時々雨,8,1
2011,9,26,晴,8,1,曇時々晴一時雨,8,1
2011,9,27,晴,8,1,晴,8,1
2011,9,28,晴時々雨,8,1,晴後一時雨,8,1
2011,9,29,晴後時々曇,8,1,晴,8,1
2011,9,30,晴一時雨,8,1,晴一時曇,8,1
2011,10,1,晴後一時曇,8,1,晴時々曇,8,1
2011,10,2,曇時々雨一時晴,8,1,曇一時雨,8,1
2011,10,3,曇時々晴一時雨,8,1,曇時々雨一時晴,8,1
2011,10,4,曇後晴一時雨,8,1,曇時々晴,8,1
2011,10,5,晴時々薄曇,8,1,薄曇一時晴,8,1
2011,10,6,曇時々晴,8,1,曇時々雨一時晴,8,1
2011,10,7,晴後時々曇,8,1,晴,8,1
2011,10,8,曇時々晴,8,1,曇,8,1
2011,10,9,曇時々雨一時晴,8,1,曇,8,1
2011,10,10,曇後時々雨,8,1,曇時々雨一時晴,8,1
2011,10,11,晴時々曇一時雨,8,1,曇時々雨,8,1
2011,10,12,曇一時雨,8,1,晴時々雨一時曇,8,1
2011,10,13,曇時々雨,8,1,晴時々曇,8,1
2011,10,14,晴,8,1,晴一時雨,8,1
2011,10,15,曇一時雨,8,1,曇時々晴,8,1
2011,10,16,曇,8,1,曇一時雨,8,1
2011,10,17,曇一時晴後雨,8,1,雨時々曇一時晴,8,1
2011,10,18,曇後時々雨,8,1,曇時々雨,8,1
2011,10,19,曇時々雨,8,1,曇時々雨,8,1
2011,10,20,晴一時雨,8,1,晴時々曇一時雨,8,1
2011,10,21,晴後時々曇一時雨,8,1,晴,8,1
2011,10,22,晴後一時曇,8,1,晴一時雨,8,1
2011,10,23,晴,8,1,晴一時曇,8,1
2011,10,24,晴時々曇一時雨,8,1,晴,8,1
2011,10,25,晴,8,1,晴,8,1
2011,10,26,曇後晴,8,1,曇時々晴一時雨,8,1
2011,10,27,晴,8,1,晴,8,1
2011,10,28,晴時々曇,8,1,晴後時々曇一時雨,8,1
2011,10,29,曇時々雨一時晴,8,1,晴時々雨,8,1
2011,10,30,曇時々雨,8,1,曇時々雨,8,1
2011,10,31,曇時々雨、雷を伴う,8,1,晴時々曇,8,1
2011,11,1,晴時々雨,8,1,晴時々曇一時雨,8,1
2011,11,2,晴一時曇,8,1,晴時々曇一時雨,8,1
2011,11,3,晴一時雨,8,1,晴,8,1
2011,11,4,晴時々雨,8,1,晴一時曇,8,1
2011,11,5,晴,8,1,薄曇時々晴,8,1
2011,11,6,晴時々雨,8,1,晴,8,1
2011,11,7,曇一時晴,8,1,晴,8,1
2011,11,8,曇時々雨,8,1,曇後時々雨,8,1
2011,11,9,曇時々雨,8,1,雨後一時曇,8,1
2011,11,10,薄曇一時晴,8,1,曇時々晴,8,1
2011,11,11,晴時々曇,8,1,晴時々曇一時雨,8,1
2011,11,12,晴,8,1,晴一時曇,8,1
2011,11,13,晴時々曇,8,1,晴,8,1
2011,11,14,曇一時晴,8,1,曇時々晴,8,1
2011,11,15,晴時々曇,8,1,晴時々曇,8,1
2011,11,16,曇,8,1,曇一時晴,8,1
2011,11,17,曇一時雨,8,1,曇,8,1
2011,11,18,曇,8,1,曇時々晴,8,1
2011,11,19,晴時々曇一時雨,8,1,曇時々晴,8,1
2011,11,20,晴時々曇一時雨,8,1,曇時々雨,8,1
2011,11,21,晴一時曇,8,1,晴時々曇,8,1
2011,11,22,晴時々曇一時雨,8,1,晴後時々曇,8,1
2011,11,23,曇時々晴一時雨,8,1,曇後一時晴,8,1
2011,11,24,曇時々晴,8,1,曇時々晴,8,1
2011,11,25,晴時々曇,8,1,曇時々晴,8,1
2011,11,26,曇時々晴一時雨,8,1,曇一時雨,8,1
2011,11,27,大雨,8,1,曇後時々雨,8,1
2011,11,28,雨時々曇一時晴,8,1,大雨,8,1
2011,11,29,曇時々雨,8,1,雨時々曇,8,1
2011,11,30,大雨後時々曇,8,1,曇時々雨,8,1
2011,12,1,曇一時雨,8,1,曇時々雨,8,1
2011,12,2,曇時々雨,8,1,曇一時雨,8,1
2011,12,3,雨時々曇,8,1,雨,8,1
2011,12,4,曇時々晴,8,1,晴時々曇,8,1
2011,12,5,曇後一時雨,8,1,曇時々晴,8,1
2011,12,6,曇時々晴,8,1,曇時々雨,8,1
2011,12,7,晴,8,1,晴,8,1
2011,12,8,曇時々雨,8,1,晴時々曇一時雨,8,1
2011,12,9,曇時々雨,8,1,曇後雨,8,1
2011,12,10,曇時々雨,8,1,曇時々雨,8,1
2011,12,11,雨時々曇,8,1,雨時々曇,8,1
2011,12,12,雨時々曇,8,1,雨時々曇,8,1
2011,12,13,曇時々雨,8,1,雨時々曇,8,1
2011,12,14,曇時々雨,8,1,曇時々雨,8,1
2011,12,15,雨時々曇,8,1,曇時々雨,8,1
2011,12,16,曇時々雨,8,1,雨時々曇,8,1
2011,12,17,晴時々曇,8,1,曇後時々雨,8,1
2011,12,18,晴一時曇,8,1,晴時々曇,8,1
2011,12,19,晴時々曇,8,1,晴時々曇,8,1
2011,12,20,曇時々晴一時雨,8,1,曇一時晴,8,1
2011,12,21,晴一時雨,8,1,曇時々晴一時雨,8,1
2011,12,22,曇時々晴一時雨,8,1,晴時々曇一時雨,8,1
2011,12,23,曇一時雨,8,1,曇一時晴,8,1
2011,12,24,曇時々晴一時雨,8,1,曇時々晴一時雨,8,1
2011,12,25,曇一時雨,8,1,晴時々曇一時雨,8,1
2011,12,26,晴,8,1,曇時々雨,8,1
2011,12,27,晴,8,1,晴一時曇,8,1
2011,12,28,晴,8,1,晴,8,1
2011,12,29,曇時々晴一時雨,8,1,晴,8,1
2011,12,30,曇時々雨一時晴,8,1,雨時々曇,8,1
2011,12,31,曇時々雨,8,1,晴,8,1
