ダウンロードした時刻：2019/01/25 17:09:14

,,,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）
2015,3,5,曇,8,1,曇時々雨,8,1
2015,3,6,曇時々晴一時雨,8,1,曇一時雨,8,1
2015,3,7,晴時々曇,8,1,晴一時曇,8,1
2015,3,8,晴時々曇一時雨,8,1,晴,8,1
2015,3,9,晴時々曇,8,1,雨時々曇,8,1
2015,3,10,曇後時々晴,8,1,曇時々晴,8,1
2015,3,11,晴,8,1,晴時々曇,8,1
2015,3,12,曇時々晴一時雨,8,1,曇時々晴,8,1
2015,3,13,晴,8,1,晴一時曇,8,1
2015,3,14,快晴,8,1,晴,8,1
2015,3,15,快晴,8,1,快晴,8,1
2015,3,16,晴後時々霧,8,1,快晴,8,1
2015,3,17,晴,8,1,晴一時霧,8,1
2015,3,18,晴時々曇,8,1,快晴,8,1
2015,3,19,晴後時々曇,8,1,晴時々曇一時霧,8,1
2015,3,20,晴一時曇,8,1,曇,8,1
2015,3,21,曇時々晴,8,1,晴後一時曇,8,1
2015,3,22,快晴,8,1,曇後時々晴,8,1
2015,3,23,曇一時晴,8,1,晴,8,1
2015,3,24,晴,8,1,晴一時曇,8,1
2015,3,25,曇後時々晴,8,1,晴後一時曇,8,1
2015,3,26,晴時々曇,8,1,晴,8,1
2015,3,27,曇一時晴後雨,8,1,晴一時曇,8,1
2015,3,28,曇一時雨後晴,8,1,雨後時々曇,8,1
2015,3,29,晴,8,1,晴,8,1
2015,3,30,晴一時曇,8,1,晴後時々曇,8,1
2015,3,31,薄曇時々晴,8,1,晴時々薄曇,8,1
2015,4,1,晴後霧,8,1,晴一時曇,8,1
2015,4,2,晴後時々曇,8,1,晴一時霧,8,1
2015,4,3,晴後霧,8,1,快晴,8,1
2015,4,4,晴時々曇一時霧,8,1,曇時々晴一時霧,8,1
2015,4,5,晴時々曇,8,1,晴時々曇一時霧,8,1
2015,4,6,晴後曇,8,1,晴,8,1
2015,4,7,曇時々晴,8,1,晴時々曇,8,1
2015,4,8,曇,8,1,晴一時曇,8,1
2015,4,9,晴一時曇,8,1,曇一時晴,8,1
2015,4,10,晴時々薄曇,8,1,晴,8,1
2015,4,11,晴時々曇,8,1,晴一時曇,8,1
2015,4,12,曇時々雨、雷を伴う,8,1,曇後雨、雷を伴う,8,1
2015,4,13,雨,8,1,曇時々雨,8,1
2015,4,14,晴一時曇,8,1,雨後曇,8,1
2015,4,15,晴後薄曇,8,1,晴,8,1
2015,4,16,晴,8,1,薄曇後晴,8,1
2015,4,17,晴,8,1,晴一時薄曇,8,1
2015,4,18,曇,8,1,曇一時晴,8,1
2015,4,19,雨時々曇,8,1,曇一時雨,8,1
2015,4,20,曇時々雨,8,1,雨一時曇、雷を伴う,8,1
2015,4,21,曇一時晴,8,1,曇,8,1
2015,4,22,雨後晴、雷を伴う,8,1,曇,8,1
2015,4,23,曇時々晴,8,1,曇一時晴,8,1
2015,4,24,曇時々晴,8,1,曇一時晴,8,1
2015,4,25,晴時々曇,8,1,曇後晴,8,1
2015,4,26,晴時々曇,8,1,晴,8,1
2015,4,27,曇後晴一時雨,8,1,曇時々晴,8,1
2015,4,28,曇後一時雨,8,1,晴時々曇,8,1
2015,4,29,曇時々雨,8,1,曇時々雨,8,1
2015,4,30,薄曇後時々晴,8,1,雨後曇一時晴,8,1
2015,5,1,曇時々晴,8,1,晴後時々薄曇,8,1
2015,5,2,晴,8,1,晴一時曇,8,1
2015,5,3,曇,8,1,晴後薄曇,8,1
2015,5,4,晴,8,1,曇時々雨一時晴,8,1
2015,5,5,晴時々曇,8,1,晴一時曇,8,1
2015,5,6,晴,8,1,晴時々曇,8,1
2015,5,7,晴時々曇,8,1,晴,8,1
2015,5,8,晴時々曇,8,1,晴一時曇,8,1
2015,5,9,晴,8,1,晴,8,1
2015,5,10,晴時々曇,8,1,晴時々曇,8,1
2015,5,11,曇一時雨,8,1,曇時々晴一時雨,8,1
2015,5,12,雨後曇時々晴,8,1,曇一時雨、雷を伴う,8,1
2015,5,13,晴時々曇,8,1,曇一時晴,8,1
2015,5,14,晴一時薄曇,8,1,晴一時薄曇,8,1
2015,5,15,晴,8,1,晴,8,1
2015,5,16,晴,8,1,晴,8,1
2015,5,17,晴,8,1,晴,8,1
2015,5,18,晴,8,1,晴,8,1
2015,5,19,晴,8,1,晴,8,1
2015,5,20,曇時々雨,8,1,晴後曇,8,1
2015,5,21,曇時々雨,8,1,曇,8,1
2015,5,22,曇時々雨,8,1,曇時々雨,8,1
2015,5,23,曇,8,1,曇時々雨,8,1
2015,5,24,雨時々曇,8,1,曇一時雨,8,1
2015,5,25,大雨,8,1,大雨,8,1
2015,5,26,晴一時曇,8,1,大雨後曇,8,1
2015,5,27,曇時々晴一時雨,8,1,晴,8,1
2015,5,28,曇時々雨,8,1,曇後時々雨,8,1
2015,5,29,曇時々晴一時雨、雷を伴う,8,1,曇一時雨後晴,8,1
2015,5,30,薄曇時々晴,8,1,曇時々晴,8,1
2015,5,31,曇一時雨、雷を伴う,8,1,曇時々晴一時雨,8,1
2015,6,1,晴一時曇,8,1,曇一時雨、雷を伴う,8,1
2015,6,2,晴,8,1,晴,8,1
2015,6,3,晴一時薄曇,8,1,晴,8,1
2015,6,4,曇後一時晴,8,1,曇時々雨,8,1
2015,6,5,晴一時薄曇,8,1,晴後時々薄曇,8,1
2015,6,6,曇一時晴,8,1,曇時々晴一時雨,8,1
2015,6,7,晴時々曇,8,1,曇時々晴,8,1
2015,6,8,晴時々薄曇一時雨,8,1,薄曇一時晴,8,1
2015,6,9,薄曇一時雨,8,1,薄曇,8,1
2015,6,10,晴,8,1,曇時々晴,8,1
2015,6,11,晴一時雨,8,1,薄曇一時晴,8,1
2015,6,12,晴一時曇,8,1,曇時々雨一時晴,8,1
2015,6,13,晴,8,1,晴,8,1
2015,6,14,晴,8,1,晴,8,1
2015,6,15,晴,8,1,晴,8,1
2015,6,16,晴,8,1,晴,8,1
2015,6,17,薄曇時々晴,8,1,晴後薄曇,8,1
2015,6,18,晴一時薄曇,8,1,薄曇,8,1
2015,6,19,晴一時雨,8,1,晴,8,1
2015,6,20,晴時々曇,8,1,曇一時雨,8,1
2015,6,21,晴時々薄曇,8,1,薄曇時々晴,8,1
2015,6,22,曇時々晴,8,1,曇時々晴,8,1
2015,6,23,曇,8,1,曇,8,1
2015,6,24,曇,8,1,曇,8,1
2015,6,25,薄曇時々晴,8,1,薄曇時々晴,8,1
2015,6,26,晴,8,1,晴,8,1
2015,6,27,晴,8,1,晴一時曇,8,1
2015,6,28,薄曇後晴,8,1,晴後薄曇,8,1
2015,6,29,曇一時晴,8,1,曇一時晴,8,1
2015,6,30,曇後晴,8,1,曇,8,1
2015,7,1,晴時々薄曇,8,1,晴後時々薄曇,8,1
2015,7,2,晴時々薄曇,8,1,薄曇一時晴,8,1
2015,7,3,曇後晴,8,1,晴後薄曇,8,1
2015,7,4,晴一時雨,8,1,晴一時薄曇,8,1
2015,7,5,晴,8,1,晴時々薄曇,8,1
2015,7,6,晴,8,1,晴,8,1
2015,7,7,晴一時曇,8,1,晴,8,1
2015,7,8,晴時々曇一時雨,8,1,晴後曇時々雨,8,1
2015,7,9,雨,8,1,曇時々雨,8,1
2015,7,10,曇時々雨,8,1,雨,8,1
2015,7,11,曇一時雨,8,1,曇,8,1
2015,7,12,晴時々曇,8,1,曇,8,1
2015,7,13,晴,8,1,曇後晴,8,1
2015,7,14,晴,8,1,晴後一時曇,8,1
2015,7,15,薄曇,8,1,薄曇時々晴,8,1
2015,7,16,晴後一時曇,8,1,晴,8,1
2015,7,17,曇時々晴,8,1,晴後曇,8,1
2015,7,18,暴風雨一時曇,8,1,曇時々暴風雨,8,1
2015,7,19,雨一時曇,8,1,大雨,8,1
2015,7,20,曇一時雨,8,1,雨一時曇,8,1
2015,7,21,曇,8,1,曇,8,1
2015,7,22,晴時々曇,8,1,曇時々晴,8,1
2015,7,23,曇時々晴,8,1,晴,8,1
2015,7,24,雨、大風を伴う,8,1,暴風雨,8,1
2015,7,25,曇後晴,8,1,雨後時々曇、大風を伴う,8,1
2015,7,26,晴,8,1,晴一時曇,8,1
2015,7,27,晴一時薄曇、霧を伴う,8,1,晴後一時曇,8,1
2015,7,28,晴後曇,8,1,晴一時霧,8,1
2015,7,29,晴時々曇,8,1,晴時々曇,8,1
2015,7,30,晴後霧,8,1,晴一時曇,8,1
2015,7,31,晴,8,1,晴、霧を伴う,8,1
2015,8,1,晴,8,1,晴,8,1
2015,8,2,快晴,8,1,晴一時雨,8,1
2015,8,3,快晴,8,1,晴,8,1
2015,8,4,晴一時曇,8,1,晴,8,1
2015,8,5,曇一時晴,8,1,曇時々晴一時雨,8,1
2015,8,6,曇一時雨,8,1,　薄曇,8,1
2015,8,7,薄曇時々晴,8,1,薄曇一時晴,8,1
2015,8,8,晴後時々薄曇,8,1,晴,8,1
2015,8,9,晴,8,1,薄曇時々晴一時雨,8,1
2015,8,10,晴,8,1,晴後薄曇,8,1
2015,8,11,晴,8,1,晴一時薄曇,8,1
2015,8,12,晴,8,1,晴,8,1
2015,8,13,晴一時曇,8,1,晴,8,1
2015,8,14,晴時々曇,8,1,晴一時雨,8,1
2015,8,15,晴,8,1,曇一時雨,8,1
2015,8,16,晴,8,1,晴一時薄曇,8,1
2015,8,17,晴一時雨,8,1,晴,8,1
2015,8,18,晴,8,1,晴,8,1
2015,8,19,晴,8,1,晴一時雨,8,1
2015,8,20,晴一時曇,8,1,晴,8,1
2015,8,21,晴,8,1,晴,8,1
2015,8,22,晴時々薄曇一時雨,8,1,晴後一時薄曇,8,1
2015,8,23,晴時々曇一時雨,8,1,晴時々薄曇,8,1
2015,8,24,曇一時雨,8,1,曇時々晴一時雨,8,1
2015,8,25,曇,8,1,薄曇,8,1
2015,8,26,晴後曇時々雨,8,1,晴一時雨,8,1
2015,8,27,晴一時曇,8,1,曇一時雨、雷を伴う,8,1
2015,8,28,晴,8,1,晴時々曇,8,1
2015,8,29,晴,8,1,晴,8,1
2015,8,30,晴,8,1,晴一時曇,8,1
2015,8,31,晴時々曇,8,1,晴,8,1
2015,9,1,晴,8,1,晴,8,1
2015,9,2,晴一時曇,8,1,晴,8,1
2015,9,3,晴時々曇一時雨,8,1,晴一時曇,8,1
2015,9,4,晴一時薄曇,8,1,曇一時雨,8,1
2015,9,5,晴一時雨、雷を伴う,8,1,晴一時薄曇後時々雨,8,1
2015,9,6,曇一時晴、雷を伴う,8,1,晴一時雨,8,1
2015,9,7,晴一時曇後時々雨、雷を伴う,8,1,晴時々曇,8,1
2015,9,8,晴,8,1,曇時々晴一時雨,8,1
2015,9,9,晴,8,1,晴,8,1
2015,9,10,快晴,8,1,晴,8,1
2015,9,11,快晴,8,1,晴時々曇一時雨,8,1
2015,9,12,晴,8,1,晴,8,1
2015,9,13,晴,8,1,晴,8,1
2015,9,14,晴,8,1,晴,8,1
2015,9,15,晴後一時曇,8,1,晴,8,1
2015,9,16,晴後一時雨,8,1,晴一時雨,8,1
2015,9,17,晴,8,1,晴一時曇,8,1
2015,9,18,晴一時雨,8,1,晴,8,1
2015,9,19,晴,8,1,晴,8,1
2015,9,20,晴,8,1,晴一時雨,8,1
2015,9,21,晴一時曇,8,1,晴,8,1
2015,9,22,快晴,8,1,晴,8,1
2015,9,23,晴,8,1,晴一時曇,8,1
2015,9,24,晴後曇,8,1,晴,8,1
2015,9,25,晴後一時曇,8,1,晴時々曇,8,1
2015,9,26,曇時々晴一時雨,8,1,曇一時雨,8,1
2015,9,27,晴時々曇一時雨,8,1,薄曇後時々晴,8,1
2015,9,28,晴,8,1,快晴,8,1
2015,9,29,晴,8,1,晴,8,1
2015,9,30,晴後一時雨,8,1,晴時々曇一時雨,8,1
2015,10,1,晴一時雨,8,1,晴,8,1
2015,10,2,晴,8,1,晴一時曇,8,1
2015,10,3,晴,8,1,晴時々曇、雷を伴う,8,1
2015,10,4,晴,8,1,晴,8,1
2015,10,5,晴後一時曇,8,1,晴,8,1
2015,10,6,晴一時曇,8,1,晴一時曇,8,1
2015,10,7,曇後晴,8,1,晴後曇一時雨,8,1
2015,10,8,晴一時曇,8,1,晴一時雨,8,1
2015,10,9,晴時々曇,8,1,晴後雨,8,1
2015,10,10,雨後時々曇,8,1,晴後曇時々雨,8,1
2015,10,11,曇,8,1,曇時々雨,8,1
2015,10,12,晴,8,1,曇時々晴,8,1
2015,10,13,晴後時々曇,8,1,晴,8,1
2015,10,14,晴後曇,8,1,晴時々曇,8,1
2015,10,15,雨一時曇,8,1,雨時々曇,8,1
2015,10,16,曇時々晴,8,1,雨,8,1
2015,10,17,曇後晴,8,1,曇一時雨,8,1
2015,10,18,晴一時曇,8,1,晴,8,1
2015,10,19,晴後一時曇,8,1,晴時々曇一時雨,8,1
2015,10,20,晴時々曇一時雨,8,1,晴一時曇,8,1
2015,10,21,大雨一時曇,8,1,晴後雨,8,1
2015,10,22,曇時々雨,8,1,曇時々雨,8,1
2015,10,23,大雨,8,1,雨時々曇,8,1
2015,10,24,曇時々雨後時々晴,8,1,雨時々曇一時晴,8,1
2015,10,25,晴,8,1,晴,8,1
2015,10,26,晴一時雨,8,1,晴一時雨,8,1
2015,10,27,晴,8,1,晴,8,1
2015,10,28,晴,8,1,晴時々曇一時雨,8,1
2015,10,29,晴,8,1,晴,8,1
2015,10,30,晴,8,1,晴,8,1
2015,10,31,晴一時曇,8,1,晴後時々曇,8,1
2015,11,1,晴後曇,8,1,晴,8,1
2015,11,2,曇時々雨,8,1,曇時々雨,8,1
2015,11,3,曇,8,1,曇,8,1
2015,11,4,曇,8,1,曇一時雨,8,1
2015,11,5,曇,8,1,曇一時晴,8,1
2015,11,6,快晴,8,1,曇後晴,8,1
2015,11,7,晴後時々曇,8,1,晴,8,1
2015,11,8,晴一時雨,8,1,晴,8,1
2015,11,9,曇時々晴後一時雨,8,1,曇後一時雨,8,1
2015,11,10,晴時々曇,8,1,曇時々雨一時晴,8,1
2015,11,11,晴後時々曇,8,1,曇時々晴,8,1
2015,11,12,晴,8,1,晴一時曇,8,1
2015,11,13,晴,8,1,晴,8,1
2015,11,14,晴後曇一時雨,8,1,晴,8,1
2015,11,15,薄曇後晴,8,1,曇時々晴一時雨,8,1
2015,11,16,晴,8,1,晴時々曇,8,1
2015,11,17,晴,8,1,晴,8,1
2015,11,18,曇時々晴一時雨,8,1,晴,8,1
2015,11,19,晴,8,1,晴時々曇,8,1
2015,11,20,晴,8,1,晴,8,1
2015,11,21,晴,8,1,晴一時曇,8,1
2015,11,22,曇時々晴,8,1,晴後曇,8,1
2015,11,23,曇,8,1,曇時々晴,8,1
2015,11,24,晴,8,1,曇時々晴,8,1
2015,11,25,晴後曇一時雨,8,1,晴,8,1
2015,11,26,曇後時々晴,8,1,晴時々曇,8,1
2015,11,27,曇時々晴,8,1,晴,8,1
2015,11,28,曇時々晴,8,1,曇時々晴,8,1
2015,11,29,晴後曇一時雨,8,1,晴,8,1
2015,11,30,晴時々雨,8,1,雨後曇時々晴,8,1
2015,12,1,晴時々曇後一時雨,8,1,晴時々薄曇,8,1
2015,12,2,曇時々雨,8,1,曇時々晴一時雨,8,1
2015,12,3,晴一時曇,8,1,晴時々曇,8,1
2015,12,4,晴,8,1,晴,8,1
2015,12,5,晴,8,1,晴,8,1
2015,12,6,雨一時曇,8,1,晴後一時曇,8,1
2015,12,7,晴時々曇,8,1,雨後時々曇,8,1
2015,12,8,晴一時薄曇,8,1,晴後曇,8,1
2015,12,9,晴後曇,8,1,晴,8,1
2015,12,10,曇後大雨,8,1,曇,8,1
2015,12,11,晴時々曇一時雨,8,1,晴時々曇一時雨,8,1
2015,12,12,曇,8,1,晴後曇,8,1
2015,12,13,晴時々曇,8,1,晴時々曇,8,1
2015,12,14,曇後雨,8,1,曇時々晴,8,1
2015,12,15,曇一時雨,8,1,雨後時々曇,8,1
2015,12,16,雨後時々曇,8,1,雨一時曇,8,1
2015,12,17,曇後時々晴,8,1,雨時々曇,8,1
2015,12,18,曇一時晴,8,1,曇時々晴,8,1
2015,12,19,晴時々曇,8,1,曇一時雨,8,1
2015,12,20,晴時々曇,8,1,晴時々曇一時雨,8,1
2015,12,21,快晴,8,1,晴時々曇,8,1
2015,12,22,晴,8,1,晴,8,1
2015,12,23,晴後曇,8,1,晴一時曇,8,1
2015,12,24,雨時々曇,8,1,曇時々雨,8,1
2015,12,25,雨時々曇,8,1,曇時々雨,8,1
2015,12,26,曇一時雨後晴,8,1,曇,8,1
2015,12,27,曇後一時雨,8,1,晴,8,1
2015,12,28,曇時々雨,8,1,雨時々曇,8,1
2015,12,29,晴一時曇,8,1,晴,8,1
2015,12,30,晴時々曇,8,1,晴,8,1
2015,12,31,晴時々曇,8,1,晴時々曇,8,1
