ダウンロードした時刻：2019/01/25 17:08:59

,,,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）,南大東（南大東島）
2012,2,29,晴時々曇,8,1,晴時々曇,8,1
2012,3,1,快晴,8,1,晴一時曇,8,1
2012,3,2,晴時々雨、雷を伴う,8,1,晴後時々曇,8,1
2012,3,3,曇時々晴,8,1,曇時々雨一時晴,8,1
2012,3,4,晴時々曇,8,1,晴時々曇,8,1
2012,3,5,晴後一時曇,8,1,晴,8,1
2012,3,6,曇時々晴,8,1,晴一時曇,8,1
2012,3,7,曇時々雨一時晴,8,1,晴一時曇,8,1
2012,3,8,曇時々雨,8,1,晴時々曇,8,1
2012,3,9,曇時々雨,8,1,曇時々雨,8,1
2012,3,10,曇一時雨,8,1,曇時々晴,8,1
2012,3,11,曇時々晴,8,1,曇,8,1
2012,3,12,晴後曇,8,1,晴時々曇一時雨,8,1
2012,3,13,曇時々晴,8,1,晴時々曇,8,1
2012,3,14,晴時々曇,8,1,曇時々晴,8,1
2012,3,15,曇時々晴,8,1,曇一時晴,8,1
2012,3,16,曇時々雨後晴,8,1,晴時々曇,8,1
2012,3,17,晴一時曇,8,1,曇時々晴,8,1
2012,3,18,曇時々晴一時雨,8,1,晴,8,1
2012,3,19,曇後一時雨,8,1,曇一時晴,8,1
2012,3,20,雨時々曇,8,1,曇時々晴一時雨,8,1
2012,3,21,曇後時々晴,8,1,曇一時雨,8,1
2012,3,22,曇時々晴,8,1,晴後時々曇,8,1
2012,3,23,曇時々晴一時雨,8,1,晴時々曇,8,1
2012,3,24,晴時々曇,8,1,雨時々曇,8,1
2012,3,25,晴,8,1,晴一時曇,8,1
2012,3,26,晴,8,1,晴,8,1
2012,3,27,快晴,8,1,晴,8,1
2012,3,28,快晴,8,1,晴,8,1
2012,3,29,晴,8,1,晴,8,1
2012,3,30,晴,8,1,晴後一時曇,8,1
2012,3,31,曇一時雨,8,1,曇時々晴一時雨,8,1
2012,4,1,晴,8,1,晴後一時薄曇,8,1
2012,4,2,曇時々雨,8,1,晴後一時曇,8,1
2012,4,3,曇時々晴,8,1,曇後時々雨,8,1
2012,4,4,快晴,8,1,晴,8,1
2012,4,5,曇時々雨一時晴,8,1,晴時々曇,8,1
2012,4,6,曇,8,1,雨時々曇,8,1
2012,4,7,晴一時薄曇,8,1,晴時々薄曇,8,1
2012,4,8,曇時々晴,8,1,晴後時々曇,8,1
2012,4,9,曇,8,1,曇一時晴,8,1
2012,4,10,曇一時雨,8,1,曇時々晴,8,1
2012,4,11,曇一時雨,8,1,曇後時々晴,8,1
2012,4,12,晴時々曇,8,1,曇一時晴,8,1
2012,4,13,曇後時々雨、雷を伴う,8,1,曇時々晴,8,1
2012,4,14,曇,8,1,曇一時晴,8,1
2012,4,15,曇時々雨,8,1,曇後大雨、雷を伴う,8,1
2012,4,16,曇時々晴,8,1,曇時々雨,8,1
2012,4,17,晴,8,1,晴,8,1
2012,4,18,晴後曇時々雨,8,1,晴,8,1
2012,4,19,曇時々雨,8,1,曇一時晴,8,1
2012,4,20,雨後一時曇,8,1,曇時々雨,8,1
2012,4,21,曇後時々雨,8,1,雨時々曇,8,1
2012,4,22,曇時々晴一時雨,8,1,雨時々曇,8,1
2012,4,23,晴時々曇,8,1,曇時々晴,8,1
2012,4,24,曇時々雨一時晴,8,1,曇時々晴,8,1
2012,4,25,曇後一時雨,8,1,雨時々曇,8,1
2012,4,26,曇一時雨,8,1,雨時々曇,8,1
2012,4,27,晴後一時薄曇,8,1,晴,8,1
2012,4,28,曇後時々雨,8,1,曇,8,1
2012,4,29,曇,8,1,曇時々雨,8,1
2012,4,30,曇時々雨一時晴、雷を伴う,8,1,曇,8,1
2012,5,1,曇,8,1,曇一時晴,8,1
2012,5,2,曇時々雨,8,1,大雨時々曇、雷を伴う,8,1
2012,5,3,晴,8,1,晴一時曇,8,1
2012,5,4,曇時々晴,8,1,晴後曇,8,1
2012,5,5,晴、霧を伴う,8,1,晴,8,1
2012,5,6,晴,8,1,晴,8,1
2012,5,7,晴,8,1,晴,8,1
2012,5,8,曇一時晴,8,1,晴後曇,8,1
2012,5,9,曇時々晴一時雨、霧を伴う,8,1,曇,8,1
2012,5,10,晴時々曇,8,1,曇時々雨、霧を伴う,8,1
2012,5,11,晴,8,1,晴,8,1
2012,5,12,晴,8,1,晴,8,1
2012,5,13,曇時々晴,8,1,晴後時々曇,8,1
2012,5,14,霧時々曇,8,1,曇一時雨,8,1
2012,5,15,曇時々霧一時雨,8,1,霧,8,1
2012,5,16,大雨、雷を伴う,8,1,霧時々雨一時曇,8,1
2012,5,17,曇時々雨,8,1,雨一時曇,8,1
2012,5,18,晴時々曇,8,1,曇時々晴,8,1
2012,5,19,雨時々曇,8,1,曇時々雨一時晴,8,1
2012,5,20,大雨後一時曇,8,1,曇時々雨,8,1
2012,5,21,曇時々晴一時雨,8,1,曇時々雨,8,1
2012,5,22,晴時々雨,8,1,晴時々曇一時雨,8,1
2012,5,23,晴一時雨,8,1,晴時々曇一時雨,8,1
2012,5,24,晴一時曇,8,1,晴,8,1
2012,5,25,晴,8,1,晴後一時雨,8,1
2012,5,26,晴時々曇,8,1,晴,8,1
2012,5,27,晴時々曇,8,1,曇時々晴一時雨,8,1
2012,5,28,曇時々雨,8,1,曇時々雨,8,1
2012,5,29,晴時々曇,8,1,曇時々雨,8,1
2012,5,30,雨時々曇,8,1,曇時々雨,8,1
2012,5,31,曇時々晴,8,1,曇一時雨,8,1
2012,6,1,曇時々大雨一時霧,8,1,雨時々曇一時霧,8,1
2012,6,2,曇後時々雨,8,1,曇時々雨一時霧,8,1
2012,6,3,曇時々雨,8,1,曇時々雨,8,1
2012,6,4,大雨,8,1,雨時々曇,8,1
2012,6,5,雨後曇,8,1,暴風雨,8,1
2012,6,6,晴時々曇,8,1,曇後時々晴,8,1
2012,6,7,曇時々晴一時霧,8,1,曇時々晴,8,1
2012,6,8,曇時々晴,8,1,曇時々晴一時霧,8,1
2012,6,9,曇時々大雨、雷を伴う,8,1,曇,8,1
2012,6,10,曇時々雨,8,1,曇時々雨,8,1
2012,6,11,曇時々雨,8,1,曇時々大雨、雷を伴う,8,1
2012,6,12,曇後一時雨,8,1,曇一時雨,8,1
2012,6,13,雨時々曇,8,1,大雨時々曇、雷を伴う,8,1
2012,6,14,晴時々曇一時雨,8,1,曇時々大雨,8,1
2012,6,15,晴後時々曇,8,1,晴,8,1
2012,6,16,晴後時々曇,8,1,晴一時曇,8,1
2012,6,17,晴一時雨,8,1,晴一時曇,8,1
2012,6,18,暴風雨,8,1,雨時々曇一時晴,8,1
2012,6,19,曇,8,1,曇時々晴一時雨、大風を伴う,8,1
2012,6,20,晴時々曇,8,1,曇,8,1
2012,6,21,曇時々晴,8,1,曇,8,1
2012,6,22,晴時々曇,8,1,曇後晴,8,1
2012,6,23,晴,8,1,晴時々曇,8,1
2012,6,24,晴,8,1,晴,8,1
2012,6,25,晴,8,1,晴,8,1
2012,6,26,晴後一時薄曇,8,1,晴,8,1
2012,6,27,曇,8,1,薄曇,8,1
2012,6,28,晴時々曇,8,1,曇,8,1
2012,6,29,晴,8,1,晴後一時曇,8,1
2012,6,30,晴一時薄曇,8,1,晴一時薄曇,8,1
2012,7,1,晴,8,1,晴,8,1
2012,7,2,晴,8,1,晴,8,1
2012,7,3,晴,8,1,晴,8,1
2012,7,4,晴,8,1,晴,8,1
2012,7,5,晴,8,1,晴,8,1
2012,7,6,晴後一時薄曇,8,1,晴,8,1
2012,7,7,晴後薄曇,8,1,晴時々薄曇,8,1
2012,7,8,雨時々曇、雷を伴う,8,1,曇一時雨,8,1
2012,7,9,晴時々雨,8,1,雨時々曇,8,1
2012,7,10,曇時々晴,8,1,曇一時晴,8,1
2012,7,11,晴時々曇,8,1,曇一時雨,8,1
2012,7,12,晴時々薄曇,8,1,晴一時雨後薄曇,8,1
2012,7,13,晴時々薄曇,8,1,薄曇時々晴,8,1
2012,7,14,晴時々薄曇,8,1,晴時々薄曇,8,1
2012,7,15,晴一時雨,8,1,晴後一時雨,8,1
2012,7,16,曇時々雨,8,1,曇時々雨,8,1
2012,7,17,晴時々曇,8,1,曇時々大雨,8,1
2012,7,18,晴後時々雨,8,1,曇時々雨一時晴,8,1
2012,7,19,晴,8,1,晴,8,1
2012,7,20,晴時々薄曇,8,1,晴後薄曇,8,1
2012,7,21,晴,8,1,晴,8,1
2012,7,22,晴時々薄曇,8,1,晴時々薄曇,8,1
2012,7,23,晴一時曇,8,1,薄曇一時晴,8,1
2012,7,24,曇時々雨一時晴,8,1,晴時々雨,8,1
2012,7,25,薄曇時々晴一時雨,8,1,薄曇一時晴,8,1
2012,7,26,晴一時曇,8,1,薄曇後一時晴,8,1
2012,7,27,晴,8,1,晴一時曇,8,1
2012,7,28,晴時々曇一時雨,8,1,晴一時薄曇,8,1
2012,7,29,晴時々曇,8,1,晴一時薄曇,8,1
2012,7,30,晴時々曇,8,1,晴時々薄曇,8,1
2012,7,31,曇時々晴,8,1,晴,8,1
2012,8,1,曇時々晴,8,1,曇,8,1
2012,8,2,曇時々雨一時晴,8,1,曇一時雨,8,1
2012,8,3,晴時々雨一時曇,8,1,晴,8,1
2012,8,4,雨時々曇、大風を伴う,8,1,大雨時々曇、雷を伴う,8,1
2012,8,5,曇後時々晴一時雨,8,1,曇時々雨,8,1
2012,8,6,曇時々晴,8,1,晴時々雨,8,1
2012,8,7,晴時々薄曇,8,1,薄曇後一時晴,8,1
2012,8,8,曇時々晴,8,1,薄曇一時晴,8,1
2012,8,9,曇時々晴,8,1,曇,8,1
2012,8,10,晴時々薄曇,8,1,薄曇一時雨,8,1
2012,8,11,晴一時雨,8,1,晴後一時雨,8,1
2012,8,12,晴,8,1,晴,8,1
2012,8,13,晴一時雨,8,1,晴後一時雨,8,1
2012,8,14,晴後時々雨,8,1,晴時々雨,8,1
2012,8,15,晴後時々雨、雷を伴う,8,1,晴時々雨一時曇,8,1
2012,8,16,晴一時雨,8,1,曇後雨、雷を伴う,8,1
2012,8,17,晴,8,1,晴後一時雨,8,1
2012,8,18,晴,8,1,晴一時曇,8,1
2012,8,19,晴一時雨,8,1,晴一時雨,8,1
2012,8,20,曇時々晴,8,1,晴,8,1
2012,8,21,曇時々雨,8,1,薄曇時々雨,8,1
2012,8,22,曇時々雨、雷を伴う,8,1,曇時々雨,8,1
2012,8,23,晴時々雨,8,1,晴時々曇,8,1
2012,8,24,雨時々曇、大風を伴う,8,1,曇時々雨,8,1
2012,8,25,暴風雨,8,1,暴風雨,8,1
2012,8,26,暴風雨,8,1,暴風雨,8,1
2012,8,27,曇時々雨,8,1,曇時々雨,8,1
2012,8,28,曇時々晴,8,1,曇時々雨,8,1
2012,8,29,晴,8,1,晴,8,1
2012,8,30,晴一時雨,8,1,晴時々曇,8,1
2012,8,31,晴後時々雨,8,1,晴,8,1
2012,9,1,晴,8,1,晴,8,1
2012,9,2,晴時々曇,8,1,晴後曇,8,1
2012,9,3,曇時々晴一時雨,8,1,晴後時々曇,8,1
2012,9,4,薄曇時々晴一時雨,8,1,曇後一時雨,8,1
2012,9,5,晴時々曇,8,1,曇時々雨一時晴,8,1
2012,9,6,晴,8,1,晴時々曇,8,1
2012,9,7,晴時々薄曇,8,1,晴後時々薄曇,8,1
2012,9,8,晴,8,1,晴一時雨,8,1
2012,9,9,晴一時曇,8,1,晴,8,1
2012,9,10,晴時々雨、雷を伴う,8,1,晴後一時雨,8,1
2012,9,11,晴,8,1,晴後時々薄曇一時雨,8,1
2012,9,12,晴,8,1,晴,8,1
2012,9,13,晴後曇時々雨,8,1,晴,8,1
2012,9,14,曇,8,1,曇一時雨,8,1
2012,9,15,雨時々曇、大風を伴う,8,1,雨時々曇、大風を伴う,8,1
2012,9,16,曇時々雨,8,1,曇時々雨、大風を伴う,8,1
2012,9,17,晴時々曇,8,1,曇,8,1
2012,9,18,晴,8,1,晴一時薄曇,8,1
2012,9,19,晴,8,1,晴,8,1
2012,9,20,曇時々晴,8,1,晴時々曇,8,1
2012,9,21,晴後時々曇,8,1,薄曇後晴,8,1
2012,9,22,曇時々晴,8,1,晴後薄曇,8,1
2012,9,23,薄曇時々晴,8,1,曇時々晴一時雨,8,1
2012,9,24,曇時々大雨,8,1,曇時々晴一時雨,8,1
2012,9,25,晴一時曇,8,1,曇時々晴,8,1
2012,9,26,晴時々雨,8,1,晴,8,1
2012,9,27,薄曇,8,1,曇,8,1
2012,9,28,曇時々雨,8,1,曇時々晴,8,1
2012,9,29,曇時々雨,8,1,曇時々雨、大風を伴う,8,1
2012,9,30,晴,8,1,晴時々曇,8,1
2012,10,1,晴一時曇,8,1,晴,8,1
2012,10,2,晴,8,1,晴一時曇,8,1
2012,10,3,晴一時雨,8,1,晴,8,1
2012,10,4,晴,8,1,晴,8,1
2012,10,5,晴時々曇,8,1,晴後一時曇,8,1
2012,10,6,曇一時晴,8,1,曇時々雨,8,1
2012,10,7,曇時々雨,8,1,曇一時雨,8,1
2012,10,8,晴時々曇,8,1,曇後時々雨,8,1
2012,10,9,晴時々雨一時曇,8,1,曇時々雨,8,1
2012,10,10,曇一時雨,8,1,晴後曇一時雨,8,1
2012,10,11,曇時々雨,8,1,曇後一時雨,8,1
2012,10,12,曇後時々雨,8,1,曇時々雨一時晴,8,1
2012,10,13,曇時々雨,8,1,曇時々雨,8,1
2012,10,14,暴風雨,8,1,曇時々雨,8,1
2012,10,15,雨時々曇,8,1,暴風雨,8,1
2012,10,16,曇時々晴,8,1,曇時々雨,8,1
2012,10,17,雨、大風を伴う,8,1,雨一時曇、大風を伴う,8,1
2012,10,18,曇時々晴,8,1,雨時々曇、大風を伴う,8,1
2012,10,19,晴時々曇,8,1,曇後晴,8,1
2012,10,20,晴,8,1,晴,8,1
2012,10,21,晴時々曇,8,1,晴後時々曇,8,1
2012,10,22,晴一時雨,8,1,晴,8,1
2012,10,23,晴後曇,8,1,晴時々曇一時雨,8,1
2012,10,24,晴後時々曇,8,1,晴一時曇,8,1
2012,10,25,晴,8,1,晴,8,1
2012,10,26,曇後一時晴,8,1,晴,8,1
2012,10,27,曇時々晴一時雨,8,1,曇時々雨,8,1
2012,10,28,晴時々曇,8,1,晴後曇時々雨,8,1
2012,10,29,晴後時々曇,8,1,晴,8,1
2012,10,30,曇後雨,8,1,曇時々晴,8,1
2012,10,31,雨時々曇,8,1,雨時々曇,8,1
2012,11,1,曇,8,1,雨時々曇,8,1
2012,11,2,曇時々雨,8,1,曇,8,1
2012,11,3,曇後一時晴,8,1,曇,8,1
2012,11,4,曇後大雨,8,1,曇時々晴,8,1
2012,11,5,曇時々雨,8,1,曇時々雨,8,1
2012,11,6,晴時々曇,8,1,雨時々曇,8,1
2012,11,7,晴一時曇,8,1,晴時々曇,8,1
2012,11,8,快晴,8,1,晴,8,1
2012,11,9,晴時々曇,8,1,晴,8,1
2012,11,10,晴後時々曇,8,1,晴一時曇,8,1
2012,11,11,曇,8,1,曇時々雨,8,1
2012,11,12,晴一時曇,8,1,曇時々晴,8,1
2012,11,13,晴,8,1,晴時々曇,8,1
2012,11,14,晴後時々曇,8,1,晴,8,1
2012,11,15,晴後一時曇,8,1,曇時々晴,8,1
2012,11,16,晴後曇,8,1,晴時々曇,8,1
2012,11,17,雨,8,1,曇時々雨,8,1
2012,11,18,曇時々雨,8,1,曇時々晴一時雨,8,1
2012,11,19,晴,8,1,曇一時雨後晴,8,1
2012,11,20,晴,8,1,晴,8,1
2012,11,21,曇時々晴一時雨,8,1,晴,8,1
2012,11,22,曇時々雨,8,1,雨時々曇一時晴,8,1
2012,11,23,曇時々晴一時雨,8,1,大雨時々晴,8,1
2012,11,24,晴一時曇,8,1,晴時々曇,8,1
2012,11,25,晴,8,1,晴,8,1
2012,11,26,雨時々曇,8,1,晴時々曇,8,1
2012,11,27,曇時々晴,8,1,曇一時雨,8,1
2012,11,28,曇時々雨,8,1,晴一時曇,8,1
2012,11,29,曇時々晴一時雨,8,1,雨後時々曇,8,1
2012,11,30,雨時々曇,8,1,晴時々曇一時雨,8,1
2012,12,1,雨時々曇,8,1,曇時々雨,8,1
2012,12,2,曇時々晴一時雨,8,1,雨時々曇,8,1
2012,12,3,晴後一時曇,8,1,晴一時曇,8,1
2012,12,4,晴時々曇,8,1,晴後時々曇,8,1
2012,12,5,雨,8,1,晴時々雨一時曇,8,1
2012,12,6,晴後時々曇,8,1,雨時々曇一時晴,8,1
2012,12,7,晴,8,1,曇時々晴,8,1
2012,12,8,曇一時雨,8,1,曇後一時雨,8,1
2012,12,9,曇時々晴一時雨,8,1,曇一時雨,8,1
2012,12,10,晴後時々曇,8,1,晴時々曇一時雨,8,1
2012,12,11,曇時々雨,8,1,曇時々晴,8,1
2012,12,12,晴時々曇一時雨,8,1,晴時々曇一時雨,8,1
2012,12,13,晴,8,1,晴,8,1
2012,12,14,快晴,8,1,晴,8,1
2012,12,15,快晴,8,1,快晴,8,1
2012,12,16,曇時々晴一時雨,8,1,晴時々曇,8,1
2012,12,17,晴後曇時々雨,8,1,晴一時曇,8,1
2012,12,18,曇時々雨,8,1,曇時々晴,8,1
2012,12,19,曇時々晴,8,1,晴時々雨,8,1
2012,12,20,晴,8,1,晴時々曇,8,1
2012,12,21,晴,8,1,晴時々曇,8,1
2012,12,22,　曇時々雨一時晴,8,1,晴後曇一時雨,8,1
2012,12,23,曇時々雨,8,1,　曇一時晴,8,1
2012,12,24,晴一時曇,8,1,曇時々晴一時雨,8,1
2012,12,25,晴一時曇,8,1,晴,8,1
2012,12,26,晴時々曇,8,1,晴一時曇,8,1
2012,12,27,曇,8,1,曇時々晴,8,1
2012,12,28,曇,8,1,曇,8,1
2012,12,29,曇,8,1,曇,8,1
2012,12,30,　雨時々曇,8,1,曇時々雨,8,1
2012,12,31,晴時々曇,8,1,曇時々雨,8,1
